,geo,screen_name,text,tweet_id,cluster_pred
0,,locobxtch,So #Brangelina has split. 😢,778336868316291072,0
1,,18Tobeloved,"Comunque da quello che ho capito brad era diventato un alcolizzato e non trattava bene i suoi figli, quindi Angelina ha ragione #Brangelina",778336871520894976,0
2,,theRealFlappyTr,#Brangelina #Limite2GH17 #ErdoganVoiceofTheOppressed #حاجه_مصبرتك_عالدوام #FreeGilinsky #topmodel https://t.co/yBzLlYM7NY,778336876449107969,2
3,,DivaLopeezie,"NOOOOOOOOO!!!
😢😢😢😢😢 https://t.co/RY0Fl37W0Q",778336876927160321,1
4,,ByPhillipRollo,How good is Fight Club though!? #Brangelina,778336877791158272,0
5,,Sta_Cyppa,Chissà se la squadra di calcio la dividono in due da calcio a 5?  #Brangelina,778336877921308672,0
6,,KassyDillon,IS THIS CNN OR COSMO?  https://t.co/6CjuZHMi7Z,778336878571446272,1
7,,under__contrl,Ai gent 2016 pior ano pode vim 2017 https://t.co/R4K37iRadD,778336878026170368,1
8,,KarenMallak,But why https://t.co/EpcIIP2ofM,778336877678104576,1
9,,JazzTwemlow,"Now they'll go back to being just regular ole Elina and Brang. 

#Brangelina 

https://t.co/WT9l3ymiDR",778336879527604224,0
10,,OscarConsuelo,Angelina o Brad está trabajando en una película. Mark my words. #Brangelina #Brangelexit,778336879674429440,0
11,,nacho_kk,No puedo mas! 😅😅😅😅😥😥 https://t.co/0WTK5rejYa,778336882774118400,1
12,,SweetBabyBrando,First Ben and Jen now #Brangelina? How am I supposed to believe in love? At least we still have JayZ and Beyoncé.,778336884485304320,0
13,,ann_1508,Δεν θα έκανε καλο παστίτσιο η Αγγελινα ... δεν εξηγείται αλλιως ! #κακαμαντατα #Brangelina,778336884275679232,0
14,,PapayaNyia,#Brangelina is over and I suddenly don't believe in love anymore,778336884846190592,0
15,,keeganjames6005,"#hillaryshacker 
Stop reading the #brangelina feed and look into things that will effect you https://t.co/bqwMYrzqR8",778336883831140353,0
16,,tar791,"tinoseeber: Forget #Tinder …

EU: https://t.co/FVWKUrYewi
US: https://t.co/BPxuu9fVUQ

#dhdl #wobbvb #brangelina… https://t.co/33ERacCW9u",778336885940817920,1
17,,angalvaro,Me da risa que la gente toma lo de #Brangelina como si fuera #Brexit o la caída de la bolsa de valores.,778336888063160321,0
18,,BornChallenger,Pakistan chutye angreI main #Brangelina pe ayse uchhal rahe hain jese inki behn ko talaq ho gai ho,778336887828254721,1
19,,sami64028,"https://t.co/h4c1H0FmTC …
#BRANGELINA #ErdoganVoiceTheOppressed  #FreeGilinsky #LIMITE2GH17 #JenniferAniston #lucasperez #PakoAyestaran M",778336890135207936,2
20,,Nicoledonnell_,LOL https://t.co/hHy5F7V5ye,778336892043550720,2
21,,RickyAppleseed,"Yes, I do realize it's been a decade since they broke up &amp; Jen probably has no feelings about the demise of #Brangelina. But, I do love gifs",778336894203654144,1
22,,louss30,καλα τωρα.....φανταζομαι χαμοσ στο σπιτι της Ανιστον...τι παρτυ θα γινεται....θα φευγουν οι σαμπανιεσ 10-10 #Brangelina,778336894388203520,0
23,,LyricalMycheal,ITS CRAZY https://t.co/72MO5BCdKq,778336893662588928,1
24,,fearlizecode,"This whole #Brangelina thing is freaking me out, man",778336895118041088,1
25,,kayliesirek,Happy Jennifer Aniston Day! #JenniferAniston #Brangelina https://t.co/8YDfwn7Qzr,778336894564249600,1
26,,EvieDobson,I've only just seen that #brangelina are no longer together. Guess I'm going to go curl up in a ball and except the fact love is dead,778336896493715457,1
27,,Poekylo,Chui choqué mdr #Brangelina,778336898624458752,0
28,,sharonwroblewsk,#Brangelina https://t.co/0X9i0netN1,778336898469289988,0
29,,VIPTROYE,Jennifer Aniston when she heard about #Brangelina https://t.co/W4DLiGlwFL,778336897969991680,1
30,,edignaciox,Cheating isn't an accident. It's a choice. You already have a diamond in your hand but u still chose to collect a stone. #Brangelina #shame,778336899085676544,0
31,,leonieklnt,"#Brangelina is over..no it can't..that makes me so unbelievably sad !
But they have to do everything that they thin… https://t.co/M5qgkvg4sq",778336898477658113,0
32,,Mick0P96,But what's to become of their golliwog collection? #Brangelina,778336899739942912,1
33,,luuInthesky13,Love is over. https://t.co/fvecnZUsJl,778336899895361540,1
34,,CosasDeK,#LOL Jennifer Aniston Trending Topic ... guess we've all been scorned one way or another #Brangelina,778336902327988224,2
35,,Lourdessipion,@elshowpe https://t.co/1hdVdErw5D,778336903754031105,1
36,,WashCapital,¿Cómo dividirán su fortuna? #SabiasQue #Brangelina #AngelinaJolie #brangelinadivorce #BradPitt https://t.co/j977WfmlZ7,778336903976329216,1
37,,sir_treezy,Today shall go down as the day love died. #Brangelina https://t.co/rVNCyfZwXQ by @sapiosanct via @c0nvey,778336907277266948,0
38,,ts422a,"#Brangelina are getting divorced? Oh no, how can I get through the day. People are actually upset about two Hollywood narcissists' lives!",778336908686397440,1
39,,DanyCarvallo,No puedo con el término de la relación de #Brangelina  ...si ellos terminan después de como la miraba....qué nos queda a los mortales? :(,778336911249113088,0
40,,PaulIsShe,LEAVE JENNIFER ALONE!! #brangelina https://t.co/f94HF6AQDx,778336910741737472,1
41,,lrsilva91,"Bien jugado brad pitt, no había donde perderse 🙊😅 https://t.co/KE7almK4hA",778336912260141057,0
