,geo,screen_name,text,tweet_id,cluster_pred
0,,BeyBeyBeyond,And keep your money ! I got my own ! https://t.co/yzqzBMKvWh,778359394350272512,1
1,,JulesVox,Y nosotros con ella jujuju https://t.co/votw6R9iKZ,778359397160398849,1
2,,Carolineazzi,#chateada #sqn #brangelina  #JenniferAniston https://t.co/IpoLF1zkaw,778359396409696258,1
3,,JackIn2D,So #Brangelina are getting divorced. Now New Idea and Woman's Day can print a factual headline! 🤔,778359399001624576,0
4,,10__arianna,tell me this is a joke https://t.co/RAZOmTgtSq,778359399240699904,0
5,,Leboux_M,#Brangelina 😢😢😢,778359399446347776,0
6,,IsaacNunezG,¡Un saludo a Angelina Jolie! 🐸🍷 https://t.co/ZXP96G5Abj,778359399492358144,1
7,,Spore2Launcher,"I JUST GET 87 FOLLOWERS➜https://t.co/iLMHcwAEBw
Betis
#blacklivesmattter
Redshift
Sunlight Foundation
#Brangelina
#TravelTuesday",778359399043653632,0
8,,cesarlove01,@mariletyha @adrygaetag @Lickely 😂😂😂 https://t.co/Pcdkv2Ac0q,778359401388187648,1
9,,Spore2Launcher,"I JUST GET 87 FOLLOWERS➜https://t.co/iLMHcwAEBw
Betis
#blacklivesmattter
Redshift
Sunlight Foundation
#Brangelina
#TravelTuesday",778359399043653632,0
10,,jahirbreton,Al enterarme de  #Brangelina me quedé sin espeanzas en el amor y en ser adoptado. 😭 https://t.co/AjhFvAXPvs,778359413409128452,0
11,,menoumemnhmonia,ΑΣΤΑ ΑΥΤΑ.ΠΕΣ ΟΤΙ ΕΙΣΑΙ ΜΕ ΤΗΝ ΑΝΤΖΕΛΙΝΑ #brangelina #AngelinaJolie https://t.co/yjRMKjE0Rn,778359415162437632,0
12,,MaksimovaIndira,"94w
#الباث_انظف_برنامج
#حاجه_مصبرتك_عالدوام
#Brangelina https://t.co/Wvy4gqZteF",778359415942549505,0
13,,Challll_14,Noooo😭💔 https://t.co/0NCC7sRES6,778359416382951425,1
14,,prodjincmusic,#Brangelina Voodoo love (Real Tuff!) [feat. Big Tango Slimm] Prodj https://t.co/PJl2CKzCdt via @amazon,778359417565609985,0
15,,capamerica43,"Господи
Я плачу  #Brangelina",778359419549708288,0
16,,naemojade,🤔 https://t.co/ufxInIDJ8O,778359424385556480,1
17,,Carol_Bogado,Não Sei Se Choro Com A Separação De #Brangelina Ou Se Rio Com Os Memes Da #JenniferAniston... Acho melhor rir dos Memes kkkk,778359424494735360,1
18,,ankita_katty,#Brangelina nomore. #AngelinaJolie files for divorce from #BradPitt,778359426377846784,0
19,,TrendTopicsMex,"Ciudad Juarez
1 #Brangelina
2 #MejoresVideosCortosJZ
3 #LanaDominaElMundo
4 #MalaSuerteEs
5 #5SOSINMEXICO https://t.co/B9oq14UFUY",778359425169973248,0
20,,UsuallyCourtney,Team fukin Jennifer is right.. Like wtf Brad I thought you were better than this 🙄 https://t.co/yBeSIQqiPJ,778359428248666112,1
21,,HoneyAndGold26,"If rumors are true #MarionCotillard isn't to blame. HE broke HIS vows, it's HIS marriage. Nobody forced him to cheat. #Brangelina #Sexism",778359431432110081,0
22,,infoinaja_com,Tiada Lagi Brangelina https://t.co/ATJRoF4RXY #Lifestyle #Brangelina #Lagi #Tiada https://t.co/eFe8riaV9u,778359434149978112,0
23,,rnbrivera009,Nooooooo 😱💔 https://t.co/o3RbCUcOoT,778359437245358080,1
24,,TheSexyVegan,"Why couldn't #Brangelina spilt before I got married? Wasn't meant to be, I guess. And #Briangelina would have been such an easy transition.",778359437824102400,0
25,,HumorHumor3,Mis pensamientos acerca del divorcio de Brad Pitt y Angelina Jolie #Brangelina... https://t.co/7kYkBs2Zja,778359438268854272,1
26,,muznahakram,This is too funny 😄 #brangelina #vpd https://t.co/CifthT65A3,778359441439600640,1
27,,verah_coture,Since I was young people asked me who are your best couple  I always said Brad and Angie now I don't know what I will  say#Brangelina,778359442886787072,1
28,,Samora_Jwambi,What a world we live in 😳 https://t.co/dmXZONegxv,778359444790972417,1
29,,claudiapou95,Pitjor notícia del dia...😢😢😢 https://t.co/7ignVKU41s,778359445944430594,1
30,,pinkdubeck,To  galaxy far far away......................................... https://t.co/mBIXwppkrm,778359447655682049,1
31,,MamelHache,"Bye bye #Brangelina ...
Team #JenniferAniston !!!!! https://t.co/UfnWuw6nL9",778359447638999044,1
32,,yssaigelano,Bwahahahahaha evil laugh 😈 https://t.co/3pqk5lVo5g,778359449480114176,1
33,,chrsmrlyn,Awwww #BrangelinaIsOver https://t.co/IjKr8IiEv5,778359451749224448,0
34,,CelesteKristek,Not taking it well #Brangelina https://t.co/tMVLlkRuqq,778359451971624961,0
35,,eli_corvalan,"Se terminó #Brangelina , mi corazón de shippeadora está roto",778359454563725313,0
36,,GranjaMarilin,Y yo que andaba buscando alguien que me vea como Brad a Angelinaaa 😭😭😭 #Brangelina se divorcian!!  ya naaaa 😔,778359455469727764,0
37,,shaat_up,lol https://t.co/pTitgLsz8d,778359451631878144,1
38,,weatherfrk1971,"Sorry to hear about #Brangelina. All those saying karma came true, you're a bunch of moronic jackwagons. HE DIDN'T LOVE JEN! GET OVER IT!",778359458296725504,0
39,,howardwall,Post Divorce Net Worth:  Angelina $340 million;  Pitt $40 million.  Doesn't pay to fuck around with Mrs. Smith. https://t.co/S1sYKRRWOc,778359460674752512,0
40,,Kiamoon44,"Thank you @TheRealJennifer you're #TheRealMVP #SpeakingTruthToPower #UsingYourPlatform for #BlackLivesMatter &amp; #Terence 
vs. #Brangelina",778359463203905537,0
41,,MamaKylee,I think the real reason is that he ain't hot anymore and hasn't been since #oceanseleven #dumphisoldass #brangelina,778359464583794690,0
42,,ButterflyHoney,@ThePerezHilton #BRANGELINA it's the end of an era... i can't deal,778359465557000192,0
43,,TrendTopicsLa,"País  Venezuela 
1 #NuestraVictoriaLaPaz
2 #Brangelina
3 #ParalímpicosOrgulloPatrio
4 Jorge Roig
5 Cota Mil https://t.co/HrI0koEnQa",778359467561717760,0
44,,Xen_Nite,"@JohnMiceli15 Yeah, I'm feeling the pain over #Brangelina, also.",778359470187483136,0
45,,FhhAar,Hardless nya siapa yg buat gif ni ;_; https://t.co/mGDl5EAqDh,778359472880099328,0
46,,Mili1127,"Dont idealize couples. Things could look great on the outside, but everything could be falling apart on the inside #Brangelina",778359474142715904,1
47,,capamerica43,Перестаю верить в любовь... #Brangelina,778359477686964224,0
48,,Aesha__18,"#UNGA
#TrumpACandy
#TerenceCruthcher
#FreeGilinsky
#Brangelina
#في_عقر_ديارهم
https://t.co/I44ITlV9tp",778359478680887296,1
49,,PFJonas_Robsten,"Todavía no superó que Robsten  ya no estén juntos, y ahora #Brangelina.  Esto es muy cruel",778359481356779520,0
50,,portlandmercury,Seems like Ann Romano had some insight into the #brangelina split back in 2010... https://t.co/HxfK36cnLK,778359484166975488,0
51,"[52.3731, 4.8932]",trendinaliaNL,Did you know that #Brangelina was Trending Topic on Tuesday 20 for 6 hours in Netherlands? https://t.co/DIWzES9B8E #trndnl,778359488654913536,0
