,geo,screen_name,text,tweet_id,cluster_pred
0,,dinzbodoso,Why oh why?? 😂😢😭 #walangforever #brangelina,778357919955849216,1
1,,Elaina_Mirabal,@lilsoymami https://t.co/KXYZqz7veo,778357922371776512,0
2,,nocturnalmuggle,#Brangelina nooooooo 💔 mesheket bes 😭,778357926419279872,0
3,,Abhilashkhude,Is it possible that the market gonna crash? #Brangelina,778357927270752260,0
4,,hesmysafeheaven,"E comunque, io sono in lutto per i #Brangelina. Sembravano l'unica coppia stabile del mondo dello spettacolo",778357931293245440,0
5,,OldManCaleb,Literally can't think of one other important topic worth discussing these days https://t.co/Cq2aY5JdA7,778357931393753088,0
6,,DaianaNL47,#Brangelina :'( &lt;/3,778357931649687552,1
7,,Quantyko,"- Hábleme de sus problemas. 
- Es que desde que #Brangelina se divorciaron ya no creo en el amor. 
- https://t.co/SWqRKFHAdg",778357932593254400,0
8,,CrazyJInMyWorld,😅😅😅 https://t.co/91GiKRCPas,778357934002675712,1
9,,verayunia_vey,💔💔💔💔💔 https://t.co/yGztIzNAfY,778357935147585536,1
10,,niggyazelea,Shoulda stayed with jennifer https://t.co/5dgWqWUQPA,778357936435318784,0
11,,rachelisabell28,this whole brangelina divorce is really taking a toll on me #brangelina,778357939136401408,0
12,,AgathaTaveira,Eu to bem triste https://t.co/P1pkUh4s0z,778357938838704128,1
13,,Seneura,I'm sad  #brangelina,778357940780752896,0
14,,JBSG_forever69,La manera en la que se miraban #Brangelina https://t.co/WZwBswXgay,778357944966524928,0
15,,ebentyur19,11 yrs wtf https://t.co/NEekK61tRe,778357947193626624,0
16,,marceydale,or maybe jennifer aniston doesn't give AF about #brangelina bc it was a decade-old relationship with a cheater,778357948137533440,0
17,,Chistes93,Mis pensamientos acerca del divorcio de Brad Pitt y Angelina Jolie #Brangelina... https://t.co/HyRd1bZZI3,778357952969318404,0
18,,Livingstone2001,"Would you people shut up about the #Refugees! #Brangelina just broke up, show some respect! Where are your priorities?!!",778357955766972416,0
19,,RissyIsHere,Noooooooo https://t.co/fJtxGIKNKp,778357955812921344,1
20,,ItsPaulChemrot,It was #Brexit and now #AngelinaJolieExit within the same year .Celebrities marriage is not working for real. #Brangelina,778357956735795200,0
21,,DAAAYVEHHD,Look what #Brangelina affected now https://t.co/vAG82toxat,778357956509335553,1
22,,firmanesjoydee,Too much drama 😢😢😢😢 #Brangelina,778357964495163392,1
23,,g_cferreira,mano como assim Angelina e Brad eu vou chorar sério mesmo #Brangelina 😭,778357968152698880,0
24,,SpainTrenders,"⒈ #NuestraVictoriaLaPaz
⒉ #ParalímpicosOrgulloPatrio
⒊ #Brangelina
⒋ Padrino López
⒌ Jorge Roig

2016/9/20 17:42 VET",778357968299520001,0
25,,kevinhurlt,"""El matrimonio es la principal causa de los divorcios""

#Brangelina #BrangelinaBreakup 

https://t.co/hSPKZN6nBh 
. https://t.co/tUcyCpb65p",778357968114814976,0
26,,young_mullarr,Karma is really a bitch😂😂 https://t.co/2bTb1aT1Wd,778357972208459776,1
27,,onderick_onder3,@MSNBC @CNN https://t.co/caiebEU3kl,778357973525471232,1
28,,ArgielDjojo,#Brangelina why?,778357978109968384,1
29,,trendingtopicsm,En México: 1.#Brangelina 2.#MejoresVideosCortosJZ 3.#LanaDominaElMundo 4.#MalaSuerteEs 5.#5SOSINMEXICO https://t.co/ZedD2zTO5j,778357980597260292,1
30,,KareKris,Dying. 😂 👋 #brangelina https://t.co/ynVE0PmkZ9,778357980475461632,1
31,,annasoReta,No hope! https://t.co/iAYvEbvEgt,778357988000235524,0
32,,nurssya,#Brangelina Who gives a f---. https://t.co/iJEj8i7iCW,778357991460528128,1
33,,StephyeSports,Cuando vi la noticia del divorcio de #Brangelina  😂 ...  Ganando como siempre mi #Aniston!! 💅 https://t.co/lVgx6IL7Gs,778357992269881345,0
34,,deifinitely,why???!?!? you guys are my favorite couple 😩😭😭😭 https://t.co/o6ZZmhjBCQ,778357993955962880,1
35,,ingriditzel19,#brangelina was my only hope of a good relationship and now #BrangelinaBreakup is happening https://t.co/zbBegKY3Sa,778357997806325760,0
36,,Wanderer21x6,When society is this interested in  #Brangelina is how people like @HillaryClinton gain power. Don't be a sheep.,778358007293964288,1
37,,Howl131,#Brangelina https://t.co/qTVe3ivCnb,778358007168061440,1
38,,ShahoodEbrahim1,#Brangelina https://t.co/lZCW4BpiVC,778358013451243520,1
39,,musitweec,"caterina caselli | insieme a te non ci sto più | 1968 | @CCaselliSugar 

https://t.co/e6z5SMQth6 | #Brangelina https://t.co/2aWCIkBFG4",778358014575247360,1
40,,NotChapStick,#Brangelina  This makes me so sad :(,778358021122424832,0
41,,jamieblynn,Today is the day the music died. #Brangelina https://t.co/dF3tVN8RD8,778358021734883329,1
42,,leftyjennyc,By my estimation #Brangelina has now trended about 3x the time #TerenceCrutcher did. 'Murica.,778358027204358145,1
43,,BarbaraDarlin,"WTF? 🙄 RT .@CNN Right after news of the breakup surfaced, an earthquake hit L.A. https://t.co/UkIqBaJAk6 #Brangelina https://t.co/NYXJ5JHxiC",778358027522940928,0
44,,GreymarPerruolo,Se pasaron de buenos t.t https://t.co/F6cRPdvYFY,778358028659752965,1
45,,vasitidotcom,"😂😂😂😂
#Brangelina https://t.co/SXI8Rv7Hzo",778358028257128448,1
46,,oriccan,"Les gens sur Twitter après #brangelina ""jcrois plus en l'amour"", ""lamour n'existe pas״ etc etc... Ouais c'qui est sur, l'idiotie existe ! 😊",778358030001995776,0
47,,sdelossantosxx,11 years 💔💔 https://t.co/9HPEkO6oRD,778358031171981313,0
48,,__aqshal,"WAKING UP TO #BRANGELINA SPLIT IS THE LAST THING I WOULD WANT, DO AND WANT TO DO",778358033843793921,0
49,,NdahuraAaronm,These two were so cute together #Brangelina,778358034204590080,1
50,,RalphieDelaRosa,Ang sakit. Ang daming divorce and break-ups ngayon. #Brangelina,778358038876925953,0
51,,trueviralnews,Five new Steam games you probably ... #EarlyAccess #Steamsoftware #Brangelina #news https://t.co/XWT8YaY3PT https://t.co/gxqKyvbEVY,778358042106720257,1
52,,xiiyaamii_7,IT'S OVER! #Brangelina,778358043901734913,1
53,,vashapp97,La mia vita non ha più senso ora  #Brangelina,778358043746656256,0
54,,FrauleinTee,Nooooo 😭 https://t.co/zPh0HmUVpg,778358044086243328,0
55,,SofiaMeixueiro,"Diganme que esto no es real, no lo puedo creer 💔 #Brangelina https://t.co/PWitwR2PR6",778358044497371136,0
56,,Kalista_Hancock,House of card...scandal...c'est faux les couples présidentiels lol https://t.co/BYYJAbHdwa,778358045223026689,0
57,,MiriamiTapia,"Wow. Just heard about #brangelina . 

Love was dead for me when Brad and Jennifer broke up.",778358046737084416,0
58,,theRealFlappyTr,#Limite2GH17 #enviadoespecialArmas #حاجه_مصبرتك_عالدوام #FreeGilinsky #ErdoganVoiceofTheOppressed #Brangelina https://t.co/r4sjmSPrbe,778358049744510976,0
59,,BeccaAlicePymar,Social media take a bow 👏🏼👏🏼👏🏼 #brangelina,778358049861926912,0
60,,HiiCristal,WTF NO BITCH STOP THIS.. NO NO NO. WTF NO #Brangelina,778358050205859844,0
61,,hapinesslouis1D,#Brangelina 😢,778358054739775488,1
62,,Abhilashkhude,Elections what elections #Brangelina,778358057386422272,0
63,,SoyBrujoDel,#Brangelina Jennifer Anniston para Halloween se va a disfrazar de MALEFICA !!! jajajajajjajajajaja,778358058560974848,0
64,,alphpicasso,@NewYorker The end of #Brangelina and the rise of Bradarion. :-),778358060863541248,1
65,,THEGODD3SS,"""I don't give a shit about Brangelina"" Bitch then get out of the tag no one cares #Brangelina",778358061979230208,1
66,,mikey_blu,Yaaasssss bee lol https://t.co/80NaocJZBl,778358062524489728,1
67,,marleeeezy,i'm still not even over Jennifer and Brad.. but damn #Brangelina,778358069801517057,0
68,,virginupa,@kiogs https://t.co/zOIVWOQWk0,778358074440552449,1
69,,trololola_,Can't even joke about this if the anger issue is true #brangelina,778358075057139713,0
70,,MaryJoe_Nunez,He perdido toda la fe 😭 https://t.co/RVg53Cobz0,778358075551952896,1
71,,WillMaraach,Jennifer Aniston be like https://t.co/wSuVXCQL80,778358076197838848,0
72,,lovetaylorcrew,"The ultimate ""I told you so"" #brangelina #TeamAniston https://t.co/tG5Dr1lLZR",778358077124931584,1
73,,rbfcu,"While some relationships aren't meant to be, your #creditunion will always be there for you! #Brangelina https://t.co/SUFs5PKNWL",778358080782295040,1
74,,twimmercom,brangelina is nr.7 trending hashtag in NL in afgelopen 2 uur. https://t.co/lUJPGzhmv8 #brangelina,778358086033608704,0
75,,TrendingCanada1,Top Images and videos of various trends visit https://t.co/pO3ayHHJ9r #Brangelina Eaton Centre https://t.co/pHvQcnEsin,778358086343983104,1
76,,fredaldal,HAHAHAHAHAHAHAHA https://t.co/N7wPCjL4dH,778358090768887808,1
77,,CapitalMexico,Así va el divorcio de #Brangelina. Pitt “muy triste” y Jolie pide custodia física de sus hijos… https://t.co/8CqhuBcPRq,778358088927617024,0
78,,LalyArce1110,#BRANGELINA WHY,778358090605395968,1
79,,kianaguay,:-( https://t.co/5ckG6a4NNn,778358092769570816,1
80,,NSNClothing,Do you think Angelina spoke about fight club? we will never know. show your pain with our brand new tee! https://t.co/YI2moZuIU3 #brangelina,778358094451576832,0
81,,davidss79,mi reaccion ante la calamidad de #Brangelina https://t.co/DXA74ECKjU,778358094988472320,1
82,,newjobsinkeny_,Orange Kenya Key Account Manager (Corporate Sector) Job Vacancy  #Brangelina  https://t.co/aTUW2xbMMR,778358095953203200,0
83,,angieluvstito,"https://t.co/KzO33Do3Pw #Brangelina
#DigiGC
Eaton Centre #UNGA #IlluminateEvents #TrumpACandy Anton Stralman Finlande Jennifer Aniston",778358099358932992,1
84,,sumariumcom,Angelina Jolie  se cansó del matrimonio... Sepa por qué - https://t.co/OOEBcfZYuK #Brangelina,778358100701085697,0
85,,Mr_VivaYolo,"Brad Pitt y Angelina Jolie se separan, ¿sabías esto de ellos? #Brangelina https://t.co/cQgR1OmfNh https://t.co/QjJD2vaVDe",778358102253039617,0
86,,usweekly,See every house #Brangelina called home: https://t.co/Y3kVD6GIks https://t.co/LHLKeHHWi9,778358102349508608,1
87,,Amanohayotrodon,"TODO VUELVE, le pasa a Brad Pitt, les pasa a mis ex muajajaja https://t.co/R7FC81dgYV",778358104937357312,0
88,,Letti4U,Hey #Brangelina I understand https://t.co/sHSIenT3Gf,778358105327407104,1
89,,metromontreal,Angelina Jolie demande le divorce de Brad Pitt #Brangelina -  https://t.co/PzwGCuaYjz https://t.co/r73W17gjBS,778358106535243777,0
90,,iamgladwa,"I  love this couple!
Why people are making fun of this heartbreaking break up😡
#Brangelina https://t.co/LCX918S6t0",778358110276636672,1
91,,paulmadsen,"Probably should have listened more closely to my marriage vows, specifically that which linked mine to that of #Brangelina",778358111765692416,0
92,,callaghan_2ging,I miss #Brangelina already):,778358112847749120,1
93,,OK_Magazine,#Brangelina's last public appearance after shocking divorce announcement  https://t.co/qsi85mz8H6,778358112390524928,1
94,,Todd_Jonathan,Folks... Understand that divorce is better than two unhappy ppl faking happiness (something they already do in their profession) #Brangelina,778358112705273860,1
95,,PoliticalKC,THIS. https://t.co/na4xUpK6nO,778358112805855233,1
