,screen_name,text,tweet_id,cluster_pred
0,darbi501,Literally giving up all hope. #Brangelina,778345708944367616,2
1,AstridRory,Jolie files for divorce from Pitt 'for health of the family'  https://t.co/iKHZA5Xlez #Brangelina,778345710899044352,2
2,MireyaVillareal,Qué bonito es el Karma 😂😂 XD  #Brangelina,778345711586807808,0
3,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 😄,778345712769568769,1
4,DenaDonsProduct,@DenaDonsRadio #142 is available @  https://t.co/TNXf7obXHq #YUNGDRED #KINGPIFF #210WEST #RIEFGUNNA #MARIAHLYNN #AC  #Brangelina,778345712408989696,2
5,Denlesks,(TMZ EXCLUSIVE) Last photo of Brad &amp; Angelina together this morning #Brangelina https://t.co/y15VEG1ahW,778345712824164353,0
6,beatricezuin,"#Brangelina? Bah.
I miei quando si sono sposati, hanno fatto scommesse su quanto sarebbe durato. Quest'anno Nozze di Perla, non dico altro.",778345714413887488,2
7,xelepx,Hahahahahah https://t.co/gghOEQ23BN,778345715013718019,2
8,cbiancajane_,no way 💔 https://t.co/AxIfFfY9zl,778345716334723072,2
9,alyssawool,@nathandsizemore I needed this perfect love story today in the wake of the #Brangelina split. Thank you,778345716527738880,2
10,giveoutmore,#Brangelina  Strange how the woman always gets the blame!,778345718809436160,0
11,DaffyDano,"Not to fret, Brad. There's plenty of fish in the sea. @absrdNEWS #Brangelina https://t.co/cwKneavFmc",778345718297878528,0
12,elvis_gituku,@ar_myshop https://t.co/Vfk4Bcc7po,778345719753220100,2
13,Antuaaans_,Me acabo de enterar de lo de #Brangelina y me he quedado así: https://t.co/KYfaWQ1ELn,778345720323670016,2
14,Gisela_Roma,"Entrar a twitter y de lo primero que te enteras es de #Brangelina ya no más, duele.
Carajo! Please... https://t.co/oob2CcL9vk",778345720629764096,0
15,FlappingTrump,#Limite2GH17 #FreeGilinsky #Brangelina #ErdoganVoiceofTheOppressed #حاجه_مصبرتك_عالدوام #topmodel https://t.co/zpSxT5ueQe,778345722257281024,2
16,thetkizzee,You will not bring my bae Marion into this #Brangelina mess https://t.co/4oakrkdN5k,778345723658055681,2
17,eye95,"@GovGaryJohnson's original reaction?

What's Brangelina?

@EvanMcMullin's?

This is not a presidential election iss… https://t.co/pXthlqpVBB",778345725440778241,0
18,ArenasGaly,True love❣ https://t.co/WwZ1TjHkLr,778345726610804736,2
19,Croquisero,Al mundo le importa más la situación de #Brangelina que la guerra en #Siria https://t.co/sV4wzKRLdi,778345727063760897,0
20,itsmefgmae,dli man siguro ang  #Brangelina sukatan nga nay forever. naa man kanya2ng story ayw mo pag ingon wala nay hope pra sa ato tungod la nay sila,778345731673366528,0
21,educatedmummy,How is it that we live in a world where celebrity divorces make news headlines? Give your heads a shake people! #brangelina #NotNews #ffs,778345731929300993,2
22,fourcheeze,Just in case anyone wonders what other news is going on that's less important than #Brangelina there's always this https://t.co/z24KlqE6pJ,778345731753148416,0
23,cheezyhes,everyone thought they would last tho BUT WHYYYYYY https://t.co/2gzMXFcGy9,778345733527261184,0
24,CamilaMontao16,Lloro cloro https://t.co/b8dHOyioSE,778345733527375872,2
25,johannamayblack,Headline of the year: https://t.co/mSydbvqZvB,778345734026334208,2
