,screen_name,text,tweet_id,cluster_pred
0,marycbagares,"Once a fuckboy, always a fuckboy. Bow https://t.co/Afjc7ChSu6",778344683160297472,0
1,kpaAldyR5,Y ahora que nos espera a nosotros #Brangelina #AgustinBernasconiTrendy #KCAArgentina,778344684951306240,0
2,EdenAldub,Somebody has the last laugh 😂 now #Brangelina,778344686037659648,0
3,zerayee,😂😂😂😂😂😋 https://t.co/RcafHcyoE4,778344687082041348,0
4,xelepx,Ma seriamente i #brangelina hanno rotto????,778344688965353472,0
5,toriaflores15,brb while I go cry my eyes out https://t.co/md2kRrNwQ9,778344690416443392,0
6,iMovieHD,"L.A. Confidential FuLL Movie'
https://t.co/haNiIlSXKk
#Brangelina #TrumpACandy #TerenceCruthcher",778344692127633409,0
7,REEM_WK,ليييش !! 😧💔 https://t.co/4oOIJTDhAp,778344693323165696,0
8,punmagnate,Glad #Brangelina took in all those kids via adopt7n,778344695600558080,0
9,Patent_Pending_,#Brangelina https://t.co/I2U2agflEs,778344695130890240,0
10,CagoleDuSud,"- Et sinon Jennifer, un avis sur la rupture de #Brangelina  ?
- https://t.co/uRHMZmvlAt",778344695319695360,0
11,CBuch64,I see #Brangelina is trending and I'm like who cares? They lived in a fish bowl and it was doomed. I feel bad for the kids.,778344698884698112,0
12,VielkaSuazo,Que risa... https://t.co/krWhwqetMe,778344700478578689,0
13,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 *,778344702332448769,1
14,AdrienneESPN,Glad I'm not a weirdo. My pain is just illusory. #Brangelina https://t.co/xWw4SaqTkn,778344703754440704,0
15,mixedNUTgallery,"When you're going through a breakup, but you don't need to change you're FB status because it was ""complicated' to begin with. #Brangelina",778344707982188545,0
16,ninninathalie86,"Good 👌 tonight, only funny stories #FreeGilinsky #GilinskyIsFree #Bradgelina #BradPitt #brangelina #MarionCotillard 😂😂😂😂",778344713527197696,0
17,marbaass,BUT THERE IS HOPE FOR SPOBY https://t.co/EPXFfBwvcd,778344715167072256,0
18,MYSTERDANI,@ElTioPool COCAINA es lo que me ofrecieron en los baños de este pub en #valencia #brangelina ojala lo cierren #putos https://t.co/WZ53yCHx6E,778344717205504000,0
19,AgreedtoTerms,it ticks me off that everyone thinks that #Brangelina was the ~it~ couple and was TRU LUV when it all begaN WITH AN AFFAIR omg rage,778344719025745920,0
20,CruellaDeHoe,Y'all annoying https://t.co/t7XpBgsrwp,778344717914439680,0
21,GossiperSupport,"The dust hasn’t even settled, and already rumors of infidelity are running wild… https://t.co/puH1uo9JeY #brangelina #allied",778344719164272640,0
22,evakitsopanou,"και αυτη η ανζελινα ποσα παιδια πια, δεν ηταν σπιτι αυτό η αμυγδαλεζα ηταν #brangelina",778344720992989188,0
23,NMSubaie_,wtf nonono couple goals crushed💔 https://t.co/1R3vri5m9P,778344723065044993,0
24,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 /,778344724411187200,1
25,lilmishap,'For the health of the family' Is Brad Pitt an arsehole at home then? #Brangelina,778344728765095937,0
