,geo,screen_name,text,tweet_id,cluster_pred
0,,KidCalledMeEffi,"Finally, Mr. &amp; Mrs. Smith, Part II #Brangelina",778337505758224384,1
1,,Trav_is_lindsay,"""What's in the box!? Your stuff, Angelina Jolie files for divorce from Brad Pitt."" -Every god damn local news tonight. #seven #Brangelina",778337507117326336,1
2,,stepha_realista,Las apariencias no sirven de nada cuando no hay amor verdadero #Brangelina,778337507830173696,1
3,,swataytay,On top of everything else going wrong &amp; me being on my period I literally almost cried about #Brangelina,778337507758972928,1
4,,Luisana_es,jajajaja😂 https://t.co/bUpRSQtrOm,778337509252206593,1
5,,Czarna_Ola,Kiedy jesteś skończoną idiotką i się tym szczycisz https://t.co/gHCpI78zZv,778337509419937792,1
6,,pizzaftjoshler,mi corazon #brangelina,778337510715973632,1
7,,charloooottte,It means a lot https://t.co/y0OhxE58gU,778337512624447488,1
8,,zenmorante,Waking up to #Brangelina divorcing. 😭💔,778337516986314753,1
9,,FlappingTrump,#FreeGilinsky #حاجه_مصبرتك_عالدوام #Brangelina #Limite2GH17 #topmodel #ErdoganVoiceofTheOppressed https://t.co/LnnSEJtRQw,778337520446738432,1
10,,opab_ibogofuv,اسوي لك برمجة مبرمج و مشروع تخرج واتس 0097470032313 EFc #MilanLazio #ميلان #Brangelina,778337522371952640,1
11,,nonamohame22,"استمع لجديد الفنان #ايهاب_امير
https://t.co/5WAY3kNuCd …
#IhabAmir
@Ihab_Amir
#Brangelina
#innoforumBE
#9YearsOfGossipGirl
#crokycup",778337522271289344,1
12,,Ivleibo,Jajajajajajajajajajaj https://t.co/fVR6SDD7M2,778337529334472704,1
13,,tunahmokay31,Karma will wait for 11 years of marriage and 6 kids 😭 #brangelina,778337530001448961,1
14,,Telugu_Square,"#ShruthiHaasan at #PremamAudio Launch Photos

https://t.co/csz9v6HJBd

#Premam
#Brangelina
#ActAgainstPak
#HappyBirthdayKareena
Lucas Perez",778337532861747200,1
15,,Telugu_Blog,"#ShruthiHaasan at #PremamAudio Launch Photos

https://t.co/vJfQ8CngCg

#Premam
#Brangelina
#ActAgainstPak
#HappyBirthdayKareena
Lucas Perez",778337532920541184,1
16,,Telugu_Mind,"#ShruthiHaasan at #PremamAudio Launch Photos

https://t.co/S96o04n4br

#Premam
#Brangelina
#ActAgainstPak
#HappyBirthdayKareena
Lucas Perez",778337533016977408,1
17,,Telugu_Scope,"#ShruthiHaasan at #PremamAudio Launch Photos

https://t.co/XmTgsNsZOB

#Premam
#Brangelina
#ActAgainstPak
#HappyBirthdayKareena
Lucas Perez",778337533025320960,1
18,,Telugu_Heart,"#ShruthiHaasan at #PremamAudio Launch Photos

https://t.co/PbuznndkTT

#Premam
#Brangelina
#ActAgainstPak
#HappyBirthdayKareena
Lucas Perez",778337533402894336,1
19,,Telugu_Hope,"#ShruthiHaasan at #PremamAudio Launch Photos

https://t.co/dVbUCuSxeR

#Premam
#Brangelina
#ActAgainstPak
#HappyBirthdayKareena
Lucas Perez",778337533595836416,1
