,screen_name,text,tweet_id,cluster_pred
0,VrCarolina,"Con lo del divorcio de #Brangelina casi pierdo la esperanza en el matrimonio (y el amor), pero me acordé de mis padres y volví a tener fe.",778344858507415553,2
1,Frases__Stts,"chimba e joelma = 13 letras
fátima e bonner = 13 letras
angelina e brad = 13 letras
amor não existe = 13 letras

 #Brangelina",778344860512296960,2
2,turntjuju,I don't believe in love anymore https://t.co/dvkT3eYNwL,778344861028249600,2
3,Jujulovex3,Ma soeur elle fait une dissertation sur #brangelina 😅,778344860822736896,2
4,Geraldinez231,Bueno el karma existe....  Y a quedado demostradisimo.... https://t.co/x9z3MyZCV2,778344862466904065,3
5,dailyNewsVzla,#Brangelina https://t.co/PVx7b1Mccw,778344863486140417,2
6,marmibra,lol https://t.co/CEZXENloOu,778344863116955649,3
7,erynAntoinette,@ondeckskate do you have shop stickers I can buy/order #Brangelina,778344864278716416,2
8,KatieLittle,Just got my first #Brangelina divorce pitch. Can't believe it took this long! (cc: @MishCastillo),778344865801367552,3
9,ZoeCDimpleface,Things making my week 1. Brownlee brothers 2. Jennifer Anniston memes. #Brangelina #BrownleeBrothers,778344867634241536,3
10,kennydi1997,I hope it won't really happen #Brangelina,778344868082913280,2
11,BeauSoy,Jajajajajajajajajaja!! No puedo @Karina750901 jajajajajaa!! https://t.co/cUMZYqVFpw,778344867801931776,3
12,moona__2003,Meanwhile...#Brangelina https://t.co/Mg8mF8gXY8,778344869374857216,3
13,rau51,Una verdadera locura verdad bro @puchenel por eso nunca vamos a avanzar https://t.co/vFg59n0jZb,778344869618122752,3
14,bethdearaujo,If Brad Pitt were Woody Allen he'd start dating one of them and say he was never really their father. #Brangelina #inspiration,778344872579170304,0
15,abarnes1991,@EmmaKHarris https://t.co/zyTwlRWOmc,778344872881299456,3
16,melodygodoy23,"el hashtag #Brangelina deriva directo al de Jennifer Aniston. Patético gente, PA TE TI CO.",778344875397963776,3
17,ThisQueensPark,Amal Clooney would be 'delighted' to work on a prosecution of Assad over war crimes. #Syria https://t.co/GGywfaaBOi… https://t.co/36pKKZ51Dc,778344876618514433,3
18,LauschJack,"@Ms_AlexVause_ @Vausexual_ @MissVausePrepon @slatscan @carolina64raven @Paula_Harris24 @Alex_FrankyArmy @redRomina
 https://t.co/qiS0gZeNb4",778344878757388288,3
19,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 (,778344879361449984,1
20,jimenaordz,cc entras a twitter y te enteras q #Brangelina se separa https://t.co/3Th4c6TBbb,778344879512391680,3
21,iMovieHD,"Scarface FuLL Movie'
https://t.co/T6Y2Yn1re0
#Brangelina #TrumpACandy #TerenceCruthcher",778344884180623360,2
22,sastrocathut,😂 https://t.co/IdlrYterw1,778344890480459776,3
23,ShaylaDAuthor,Guess Liberty Mutual will be rolling out a new ad campaign #Brangelina https://t.co/ejrGbu0BTo,778344890946113536,3
24,johnniejohnhatz,Και στα δικά μας  #Brangelina,778344894200946688,3
25,Evansth_,Lo que falló en #Brangelina es que seguramente ella le dejaba la yema cruda cuando le servía el huevo frito a Brad.,778344895903887360,2
26,LaNeaseAdams,"First The Fat Boys breakup, now this.  #Brangelina 🚫",778344897078145025,2
27,hyleenlatoja,My heart is shattered with these news. #💔 #Brangelina,778344899326320640,2
28,heyitsmeherecm,#Brangelina Decora tu cuarto con un Columpio 😍 Es muy FÁCIL Y BARATO de hacer 😉👌 https://t.co/aIvvtwjB63 ),778344904791470080,1
