,screen_name,text,tweet_id,cluster_pred
0,kmbrlyhle,BROBROBRO https://t.co/C6UG4n7Su8,778359661669953536,2
1,chinthani_w,#brangelina split is devastating!,778359663339245569,1
2,LaSheek,Tell me about it... https://t.co/0Db9GqJ3hd,778359664824225793,2
3,valeriacab20,me identifico JAJA https://t.co/TKnp7SuHm1,778359665876996096,2
4,kittykatya,Re: #brangelina and irreconcilable differences - likely one of them skipped ahead on a show they were both watching too many times. 🤔,778359670213898241,1
5,yashaswinikadam,#TeamAniston for life 😎 #TeamJennifer #Brangelina https://t.co/GjEI6BQBPC,778359672017256448,1
6,FlappingTrump,#حاجه_مصبرتك_عالدوام #Limite2GH17 #FreeGilinsky #Brangelina #MissaoMafiaSdv #ErdoganVoiceofTheOppressed https://t.co/cbSHoHRDqo,778359674110345216,2
7,ivanissima,💪 https://t.co/uEhUtjQ0ef,778359674898829312,2
8,Cheetara1986,"Dont really give two shits about #Brangelina, just happy Jennifer Aniston has no social media, so she can enjoy like w/ sexy Justin #winning",778359678644346880,1
9,AmishRakeFight1,"#skittles #Brangelina @HillaryClinton #TrumpACandy #skittlesWelcome

Hillary's IT guy will die from...",778359678984040452,1
10,_rosaLynp,Sad but true https://t.co/cH8St5ndL6,778359682968592385,2
11,lssilveira11,Brad Pitt está cantando: vou dar um jeito na minha vida e vai ser agora! Ouçam: https://t.co/OblldRQA3V #Brangelina #Rock #Brad #Angelina,778359686823342080,1
12,o_anaisthitos,O χωρισμός του Μπρατ του Πιτ είναι ένα παράδειγμα πως αν έχετε βυζάρες να μην αγχώνεστε για τίποτα. #Brangelina,778359687997689856,1
13,LyssaRose3,"Hmmmm not so much, we've still got Ginnifer Goodwin and Josh Dallas #truelove https://t.co/HRuuo51JNW",778359686710038528,2
14,finally_forty,"Well, that's another ten years of British newspapers ignoring 'other' international news #Brangelina",778359689805385728,1
15,CraftBrewersYYC,Washing away the pain of #Brangelina with a #KelpStout from @TofinoBrewCo. Rumor has it that it's #JenniferAniston's favorite.,778359691478839296,1
16,trishiavidal,wait whAT https://t.co/FVyFLeSvzz,778359691503992832,2
17,prodjincmusic,#Brangelina loved this song i think voodoo (Real Tuff!) [feat. Big Tango Slimm] Prodj https://t.co/PJl2CKzCdt via @amazon,778359694758772736,0
18,karmaurbano,El nuevo trailer de #Allied muestra el romance que pasó de la pantalla grande a la vida real y acabó con… https://t.co/vbMs2dpxIR,778359696969175040,2
19,zayreguii,WHAT #Brangelina ARE GETTING A DIVORCED,778359701536841728,1
20,loverboymigueI,I'm more sad about #Brangelina breaking up than when I broke up with my ex,778359703000625152,1
21,kaylorsecrets,socorro o pacote https://t.co/HMD6x7XruY,778359704758132737,2
22,HypodermicNany,No i think that's Jennifer Aniston https://t.co/qcSnVLAIUg,778359710625988608,1
23,meganduperre,#Brangelina #BreakUp srsl ?! :o,778359715210338308,1
24,buteraswdym,THE WORLD ISNT RIGHT NOTHING MAKES SENSE ANYMORE https://t.co/WpXTZY91Tq,778359717362106369,2
25,Angelina_Her,Lmao fr  https://t.co/FQpuyGfHiw,778359720071397376,2
