,geo,screen_name,text,tweet_id,cluster_pred
0,,DenbyBowden_,As if 😱 https://t.co/4ADbfr11kF,778348159697297409,1
1,,iMovieHD,"The Secret in Their Eyes FuLL Movie'
https://t.co/p8KrpV9PoM
#Brangelina #TrumpACandy #TerenceCruthcher",778348160720613376,0
2,,aleariass_,my heart is broken https://t.co/mD2hYerBJ7,778348160993353728,0
3,,brunampc13,Wow 2016.... Wow https://t.co/UlqlwxnIEC,778348163623219201,1
4,,Queridodk,"There is hope for love,there was always hope for love..Just because their relationship didn't work doesn't mean yours will fail  #Brangelina",778348164969533440,0
5,,carla_olivo,#brangelina un amor que nace de la traición está destinado a extinguirse #TeamJennifer,778348171479113728,0
6,,AYANDAsays,@tirwyn she said #brangelina,778348172661886976,0
7,,dsnnadm29,İçinde ne wardı acaba😂 https://t.co/fGRSqAVY9D,778348173265895424,0
8,,luxec_ita,Asi yo.. https://t.co/BWkt6Ts13e,778348175077707778,0
9,,Tush_Creative,Forget #brangelina. It's These Mavericks You Need To Pay Attention To via @FastCompany @kanyewest https://t.co/0rZXqkHPXy #fashion #success,778348176386523136,0
10,,annelasquety,😔 https://t.co/7hUGsrzFDd,778348177028030464,0
11,,hannahduddy4,what the fuck nooo😭😭💔💔 https://t.co/yLaaTwLTA4,778348178236112896,0
12,,tharealkhan,Not surprised that #brangelina is currently beeing tweeted on average 720 per min. 3 times more than the United Nations General Assembly.,778348178529718272,0
13,,sherristrain,"It's not a true ""mourning a dead relationship"" without cookie dough, ice cream and a spoon. #trust https://t.co/cIILtuiVxl",778348180396048384,0
14,,NecklacesFash,ThePlatformYT: When you realize love is dead 💔 #Brangelina https://t.co/ShpbTy5UFY,778348180836585473,1
15,,Devorah_KXx,¿Qué les digo? https://t.co/MYOCkBsIiH,778348186318417921,0
