,geo,screen_name,text,tweet_id,cluster_pred
0,,JessicaRuano,"A beautiful article describing the epitome of female empowerment and grace. #AngelinaJolie, you inspire me. https://t.co/UZsKQmiaLJ",778353880530874369,1
1,,Seany_Hale,More shocking than #Brangelina .. Quiznos still exists,778353882090975233,1
2,,kareL_iris,#Brangelina Noooooooo! 💔,778353882481078272,1
3,,itsmeangeluh,Baket #Brangelina???? its a saaaad news :(,778353884616019968,1
4,,emilyybevis,nooooo😩💔 https://t.co/ex8cJ4EVQH,778353887862456320,1
5,,EmilyStinson_,wtfff https://t.co/D3EsQUCOQB,778353887996579840,1
6,,psych_media1,Looks like the #honeymoonsover for #brangelina https://t.co/f3iFb303AI,778353894061707264,1
7,,1Tricky_Dick,Want #Brangelina to trend over anything Trump related. So sorry for so many retweets.,778353895638642689,1
8,,LeadersNG,"#Brangelina: I'm deeply saddened - Brad Pitt says, as Angelina Jolie files for divorce -  https://t.co/eg1quwMUqc https://t.co/ESPGhFZWqG",778353895894577152,1
9,,direktorkaa,I Holivud svoje Natašu i Daču za trku ima.. #brangelina,778353900155961344,1
10,,Lorindel_Baenre,Menuda bomba yo q creia q era solo otro rumor... adios a los #Brangelina con lo buena pareja q hacian https://t.co/uHd2ooyzFN,778353903540768768,1
11,,trueviralnews,Revealed! The reason behind #Rajinikanth's daughter ... #Brangelina #news https://t.co/JdhwJS11YK https://t.co/bn3iZP50HO,778353904325103616,1
12,,delena_ian,"Cioè, io sono ancora tipo così:  #Brangelina https://t.co/5r4NEbnqQ2",778353904543236096,1
13,,BruceInstagram,@CraneOfficial yeah #FirstDates135 #brangelina,778353906724302848,1
14,,RitchCay,There is no such thing as forever now that #Brangelina has split up😭😭😂😂,778353906841710592,1
15,,Alesnic88,A chi si chiede perchè si siano lasciati i #Brangelina vorrei ricordare il pettegolezzo su lui e la Cotillard. Forse non è una coincidenza 🤔,778353909010198528,1
16,,KellyMChadwick,#Brangelina is splitting up? Say it ain't so!,778353913476984832,1
17,,laurasandez5,😍😍😍 https://t.co/HsSy1ntH3M,778353914974507009,1
18,,LoriTharps,"Want a break from #Brangelina or #CopKilling, check our my new book, #SameFamilyDifferentColors. https://t.co/4Isi8Yejck #colorism",778353914617991168,1
19,,_lisadeee,"Man, now the year has taken #Brangelina?! What is going on 2016",778353915989413889,1
20,,trtworld,"#Brangelina call it quits after 10 years
https://t.co/7BQ0L5B7R2 https://t.co/aeXDfFOEnD",778353916706746368,1
21,,Robinera,Вот ожидала что-нибудь такого https://t.co/Tunjnnt0UY,778353919164575745,1
22,,NoHaHa7,#Brangelina . This being the most trending topic has got me scared..,778353920921968640,1
23,,Mer_Nunez,Sufrien2 https://t.co/mUQWlen8n0,778353921920208896,1
24,,eosvirgo,"Обычно на такое пох, но не в этом случае😭😭😭 https://t.co/9Jxq0nAMoB",778353928492711936,1
25,,VickLeroy,"desculpa, mas dessa eu ri kkkk af https://t.co/cRXbdCwWGT",778353929390350336,1
