,screen_name,text,tweet_id,cluster_pred
0,TchelaOficial,@aminkhader https://t.co/fkubBdVGTY,778343486089232385,2
1,Paraxtoo,They're white. White marriages barely ever last. Don't offend the rest of us. https://t.co/3X9dvJZNzw,778343485971849221,2
2,DelenaAlwaysDE,"Making fun of a break up when there's six kids involved, really? Not cool at all. Have some respect. Let the past b… https://t.co/oLUo0sBBfG",778343492745621504,2
3,ShazLinlin,RIP #Brangelina,778343495001964544,1
4,emwatsonbenoist,#Brangelina :( https://t.co/DkAzRasSP6,778343495052431361,2
5,thejessielau,on #Brangelina and different brands of femininity 👏 👏 https://t.co/cJCHPlgTkV,778343496495136769,3
6,Tang1Shirley,True https://t.co/3DWX7n4Xhv,778343495585107970,2
7,IifekiIIs,I CANT BELIEVE IT THE WORLD IS TRULY ENDING #Brangelina,778343497610952705,3
8,charliesherman3,Interesting... https://t.co/TAkDixq3v3,778343498714124288,2
9,Lussie_J,The sad has come where these lyrics are no longer relevant 😭 #brangelina https://t.co/vTQq1C5bXC,778343500559572993,1
10,M_BUCIE,Why is #brangelina ringing in my head!? *sigh*,778343501599797252,1
11,kelseeperry_,Truthfully sorry haha😂😂😬✌🏽️😉😬 https://t.co/aYwijOSk5U,778343502614847488,3
12,Desdemona_jna,Ame!!!!!!!!!!!!!!!!!!!! genios!!!! https://t.co/o2pg62k97m,778343503218798593,2
13,HaideeSingkit,Smh😢 https://t.co/VxsH10EZvZ,778343504820830208,2
14,aurabellsk,Faut pas exagérer  https://t.co/6NUqyL94AS,778343504758054913,2
15,teresawestwww,Proves there's no such thing as true love 💖😘😍😢😢😢😢 #Brangelina,778343504724582408,3
16,Shaky_Hands,I reckon China secretly engineered this #Brangelina business to cover up the fact that their space station Tiangong-1 is falling to Earth,778343506129584128,1
17,JackTheFact29,WTF Brad Pitt apparently had a fling with Marion Cotillard!?!? OMG #Brangelina,778343506226143232,2
18,athelosemarie,"Oh! Hiwalay na sila! 

#brangelina",778343506821591040,1
19,DavidSkapinker,"I don't care about the #Brangelina divorce but I do care about sub-editing @dailymailau. If they each take $200, sh… https://t.co/8EC1Rj4rTJ",778343506842488833,2
20,erika_paynee,This really shows how no one knows what's happening in a relationship no matter how perfect they look 😭 https://t.co/e2Tjc9O1xs,778343508914470912,1
21,heyitsmeherecm,#Brangelina Pon un Columpio en tu cuarto 😍 Es muy fácil y barato de hacer 😉👌 https://t.co/aIvvtwjB63 😚,778343510030245888,0
22,aman_vashwal,"https://t.co/ky02vtg2DI
#Brangelina #ItCanWait #AngelinaJolie #MyBusinessJourney #AskCarswell #TuesdayMotivation #TeamJen #earthquake",778343510713913345,1
