,screen_name,text,tweet_id,cluster_pred
0,taleeah,Congratulations @iamjohnoliver on your emmy! #Emmys #LastWeekTonight,777688551655772160,1
1,PurpleGMag,YES Priyanka! #Emmys x #PGMStyleWatch https://t.co/rxwBNOUISD,777688550938673152,1
2,bearzig,Damon consoling Kimmel on the Emmys  was hillarious. #emmys https://t.co/iuw7oAwqct,777688551244779521,0
3,Di0g0_fp,Aaaaahhhhh *______* https://t.co/RjHlMxcb0d,777688551907614720,1
4,JoeMotisi,"When I hear Monte Cristo, I get into full sandwich mode #OnceUponATime #Emmys",777688553933402112,1
5,kxttypxw,IM SO HAPPY FOR THEM U DONT EVENJ KNOW https://t.co/jQSW3zhadQ,777688553983619072,1
6,onceagomez,tô sentindo o cheiro do meu recalque https://t.co/cknMPTgCr9,777688553987989504,1
7,annecberkeley,"""Tell your Mom, I like them apples"" #MattDamon #fightsback #goodone @jimmykimmel #Emmys",777688554692571136,1
8,you_sexykat,"Cuando gane Tatiana me iré a dormir, espero que gane así me duermo feliz porque como no gane me tendré que dormir llorando. #Emmys",777688555086835712,1
9,JessicaASGomes,"I think the #NutrishCat rocked the red carpet at the #Emmys.
https://t.co/3IEaDrgtnq",777688555128758277,1
10,RaulRamosWWE,When you find out @MATTHARDYBRAND has no #Emmy nominations. #TNA #Emmys https://t.co/Gun19LooXz,777688555409649665,1
11,ourdemiunbroken,tatiana merece tanto ganhar #Emmys,777688555791478810,1
12,HellaChillElla,@moshekasher #BonersForAARP #Emmys,777688555388801025,1
13,Claqueta_M,Matt Damon y Jimmy Kimmel son risas en los #Emmys https://t.co/NrbF7wyKIL,777688555795673105,0
14,LloydZiel,Outstanding Variety Talk Series goes to 'Last Week Tonight': https://t.co/iDXVJ35yrJ #Emmys https://t.co/2MxuNum5zy,777688557515407361,1
15,URaStella,"Yesssss!! @CourtneyBVance amazing performance, so happy #Emmys https://t.co/Nf9OsybUJJ",777688558224101376,1
16,_ThaayMoraes,#GameOfThrones is a surefire winner for ‘Outstanding Drama Series’ at the 2016 #Emmys. Place your vote with @OSN. https://t.co/cnCn7IBN0F,777688558496845826,1
17,jessicamopp,I spy @KarenDavid as Jasmine on that Once Upon a Time promo during the #Emmys!,777688558853246976,0
18,simonsantiahoe,MIS BEBES BASTA ESTOY LLORANDO https://t.co/ZGJ50lsdNw,777688558140329984,1
19,james_Mccay1,Jon Snow has jokes! #Emmys https://t.co/GV0ONLiixp,777688558840713216,1
20,DianaD416,OMFG.  😂😂 https://t.co/OVL6FU82Xc,777688559570518016,1
21,ahmed_ettalhi,"كمان هنا هههههههههههههههههههه
#Emmys https://t.co/GLwt8alwmR
@i_NJR_YT",777688560006823936,1
22,GayEqualGlobal,PERFECT https://t.co/6mpW5o0FVW,777688559448891392,1
23,ShigeruNews,Matt Damon FTW! #Emmys,777688562426908673,0
24,TDenton_1138,I love me some @LastWeekTonight with John Oliver well deserve win! https://t.co/lTds50Egze,777688561650847745,1
25,josue_capuchino,Lo que más puedo amar es pasar un rico domingo descansando y viendo los premios #Emmys por una buena cadena de tv #EmmysPorWarner 😘😘,777688562481278977,1
26,ad94irish,"This was very funny - glad I caught it flipping back and forth btwn #SNFonNBC and #Emmys 

🍎🍎🍎🍎 https://t.co/ObF9aLyOnB",777688562686976000,1
27,jessmfla,"huuuuummm, @allicedimello https://t.co/BjSzy2X4Dp",777688562674393091,1
28,JsKGabriela,@PaolaRbK ¿Sigues viva? 😜😉😄 https://t.co/prNiI87kfs,777688563202809856,1
29,chachachato,Cuando te piden que dejes a los traductores para ver los #Emmys en español. https://t.co/VkIY9GvMT8,777688562888167424,1
30,leighlew3,That Cochran joke 👏🏼😂 #Emmys,777688563815030784,1
31,SCALLISONZlNHA,essa categoria eu ganho com certeza https://t.co/PV7G4isWEI,777688563504807936,1
32,cmclymer,"That's weird, though, isn't? Matt Damon is pretty damn liberal. You'd think he'd understand the importance of diversity. Guess not.

#Emmys",777688564398104576,0
33,JJapgar,Yum x2 https://t.co/b3JJFA24BV,777688564331143168,1
34,noelleharmony,"My dearest Chloe (the side-eye princess) got an appearance in that Cheerios commercial playing Beyonce's ""Run the World"" song. #Emmys",777688564482138114,1
35,campe_julio,"#SantaGabriela
#Emmys
#VidalConSG
#ExplotacionEnPPT
#NoQuemenLasCunitas
#LaCornisa
Racing
Benedetto https://t.co/ijqJocywO0",777688563915907073,1
36,mutual_feelings,They televise Beyonce's category or nah? And i dont think she's there tbh. Not one camera shot #Emmys,777688565128060929,1
37,Lee_H_Henry,I don't believe a single one of those blurbs about Notorious #Emmys,777688564482056193,0
38,LeHAvantLeD,ONCE UPON A TIME. 2016. !!!!!!!!!! #Emmys,777688566377873408,1
39,ISBN7122_,マットが林檎食べながらジミーいじって帰ってったw  #Emmys,777688566918815744,1
40,MarkBradyyy,Congratulations @pattonoswalt! Well deserved.  https://t.co/FWEiIfjXls,777688566193356800,1
41,meldiv75,@AliciaLove I was dying when he came out with an apple     Highlight of the show for sure    ! #emmys,777688567313235968,1
42,thekingnegan,Sarah Paulson é rainha sim e vcs vão ter que engolir #Emmys https://t.co/f4IhRfoZzp,777688565782282240,1
43,andreahazeldawe,Really hoping #SiliconValley wins the #Emmys . Simply brilliant show.,777688567208374272,1
44,FashionInspire3,InStyle: .IMkristenbell hilariously chronicles her pre #Emmys prep: See the face mask-clad 'grams: https://t.co/RF8AKVBBIj,777688567665532928,1
45,newsonaust,"#BREAKING #News ; RT CNNent: ""The People v. O.J. Simpson"" wins Outstanding Limited Series! #Emmys ACSFX … https://t.co/Td9WkyhTBZ",777688567652974592,1
46,otthersidde,🌺 game of thrones cast smilling appreciation tweet 🌺 #Emmys https://t.co/PVrXe4ukUZ,777688566071713793,0
47,Marco_Rosa,Guess it's the #DamonMafia preventing @jimmykimmel from winning an Emmy? If I were him I'd admit defeat and stop bumping #MattDamon #Emmys,777688567388790784,1
48,x3mx10t,If everyone saying vote #CorruptHillary 2 stop #FascistTrump votes #SteinBaraka we wont hv 2 settle 4 either. #Emmys https://t.co/WWySeRsI8V,777688568210812928,1
49,_acarvalho,MEU DEUS VAI TER SORTE ASSIM LAH NA PQP :O https://t.co/ch170nOcEJ,777688568311517184,1
50,NickeyStayFit,A ship 😍 https://t.co/Y7vCk5vlE9,777688570173722624,1
51,nada_elgendy,Matt Damon 😂😍 #Emmys,777688570383466496,0
52,SlickDevs,That PB better not have been chunky https://t.co/vGCwrZqILP,777688570270142464,1
53,giovannapopperl,seria meu sonho? https://t.co/I9BDy5Yleg,777688570253438976,1
54,UlaVaz,No estoy viendo los #Emmys pero grité de la emoción cuando me dijeron que Kate McKinnon ganó por su trabajo en #SNL. Es extraordinaria.,777688569280274432,1
55,KindOfClumsy,A Neko no le interesan los #Emmys https://t.co/nyHnf4lkK5,777688568420524032,1
56,FashionInspire3,InStyle: QUEENS! #Emmys https://t.co/ZL7mAiLYJd,777688571058724865,1
57,TheDanaLaVoix,So beautiful. 🙌🏼 Yara Shahidi #Emmys https://t.co/OG0Z5c3Nzt,777688569913552896,1
58,GoodHumorGrl,Damon does it right! #Emmys https://t.co/16OcAcqqTj,777688571142483968,0
59,KayHearn,I may or may not have an unhealthy obsession with @JKCorden. #emmys #volumeupwhenjamesison,777688571645919232,1
60,outroren,Jaja chega a hr que got vai levar tudo #Emmys #EmmyNaWarner,777688571931164672,0
61,joelmiley,Estoy que me muero de ansias quiero ver esa sonrisa de tatiana al recibir su emmy #Emmys #EmmysPorWarner #EmmyForMaslany @tatianamaslany,777688572421746688,1
62,VaroTOON,"Ya quiero ver el capítulo donde Jon Snow  y La Kalesi se dan una buena cogida.

#Emmys",777688573180915713,1
63,iSpaceConteudos,Eu quero que o Frank (Kevin Spacey*) ganhe o #Emmys,777688575047589888,1
64,spoonzoo,"@MsSarahPaulson #THATDRESS if I were skinny, rich, glamorous - that would be it! #THEPERFECTDRESS #Emmys2016 #Emmys",777688575596900352,0
65,BenJoBubble,Still celebrating @LastWeekTonight @iamjohnoliver #Emmys win. And you can't stop me. #MyDimpledDarling,777688575315935232,1
66,rolfrxlf,no sé qué decirles https://t.co/UwqbVIhB6p,777688574628130817,1
67,besamerbd,KKKKKKKKKKKKKKKKK https://t.co/FRG69NnR3F,777688575445987328,1
68,untalradames,#Emmys cama viendo los #EmmysPorWarner saludos desde Venezuela,777688576431652864,1
69,giveawaytopset,https://t.co/UML2mR1spi,777688576431620096,1
70,sprite_jsr,😂😂😂😂 https://t.co/RsukZqvutq,777688576603459585,1
71,misterrhenri,já quero https://t.co/8QyTM5uaPC,777688577614417921,1
72,_jilly,@Fox5DCAllison those tears for her dad. So sweet and sad.  #Emmys #JuliaLouisDreyfus,777688579082428416,0
73,bialmighty,#Emmys 💜 https://t.co/HWYPLO4WUW,777688579187302400,1
74,jgomes59,Laurence Fishburne #Emmys versão 2016 de Matrix https://t.co/KJ6QDssHbV,777688578084265984,1
75,GiacoB,Non fatemi vedere The Good Wife che mi viene da piangere. #Emmys,777688580059725828,1
76,Ana_fazbear,"Qnd vi que meu cast de ST tava no Emmy, ja corri pra Warner :v #Emmys",777688580122632192,1
77,04Hedilane,Essa é lacradora 😍😍😍 #Emmys #EmmyNaWarner https://t.co/Hm8qv2Xcyk,777688580080689152,1
78,israelvlopez,#Murcianosporelmundo #Emmys https://t.co/SaYPRHzw87,777688580391067648,1
79,Drew_H_Shaw,No Cheerios. We don't need more babies. They're not fun. #Emmys,777688580940402689,1
80,SoSofieFatale,Twitter wants Kyle Chandler's baby. #Emmys,777688581934419968,1
81,capttere,@TheEmmys @jimmykimmel is good but #TheFriendlyFashionCritic finds most other #Emmys jokes falling flat. #Emmys2016 #TheEmmys #TheEmmys2016,777688581749870594,1
82,HeartsByHolly,"Omg Matt Damon, ""give it up everybody for jimmy,  you're a big loser"" #Emmys #Emmys2016 #JimmyKimmel #mattdamon https://t.co/AeHXnndYqm",777688581879963649,0
83,JadedArtists,#Goddess's wear green to the #Emmys  we ❤️ these women! https://t.co/ovnAkG2r4l,777688583507324928,1
84,Stephy1sAwes0me,@MarkBurnettTV @NBCTheVoice #bringGwenback #heart #chemistry #icon https://t.co/pUgj0I9Jy3,777688583025090560,1
85,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/pZ5a59tFlO",777688581213040640,1
86,bollywood_life,"Red hot @priyankachopra slays it at the #Emmys - Yay or Nay?
https://t.co/XbC0cudHoe
#fashion #redcarpet #style RT! https://t.co/cS25pW7dH4",777688582777610242,1
87,lelezitz,Claro que uma das poucas séries que não vi tá levando vários prêmios #Emmys,777688583767482368,1
88,vurnt22,"Sophia Chan's parents may ""Harrumph!"" , but Mr Yang does make a solid point. https://t.co/LrHGGTcqgb",777688583406845952,1
89,castilhomarcela,"E oh que ""Abominable bride"" é o epi que eu menos gostei. #Sherlock #Emmys",777688584186896384,1
90,yoperina,"Seriously, funniest moment of the night thus far... xD https://t.co/VVAzENjOZM",777688584669138945,1
91,KelseyLinn2912,@iamjohnoliver for the win!!! YASSS @HBO &amp; Matt Damon for the save for @jimmykimmel #thebigloser #ILikeThemApples #Emmys #DRUMPH,777688584258220032,1
92,Tristan_Spears,Faves #Emmys https://t.co/mfb3ZOqThv,777688584505597952,1
93,aliciahi,PQP https://t.co/XyltL8j4cB,777688584589611009,1
94,srgtpepper67,"Can America only ""embrace"" a story about an African American as a criminal?  All this love for The People vs. OJ Simpson? #Roots #Emmys",777688584946126848,1
95,AndreaCF24,Cuando tienes la real caída en tu habitación 😞😩 #Emmys,777688584232898561,1
96,Demicraft2,I love games of trones #KitHarington #EmiliaClarke # #Emmys,777688585394761728,1
97,iskatywalking,Quantas categorias faltam pra Tatiana? Por que deixam as categorias de drama por último? #Emmys,777688588293173248,1
98,innafan_Chakon,My heart is beating so fast! 😱. #Emmys  #EmmyForMaslany,777688588569841664,0
99,GabiiiBS,Han visto lo hermosa que se ve Emilia Clarke con ese vestido!! En todas sus fotos se ve una diosa😍 #GoEmilia #Got #Emmys  #EmmysPorWarner,777688588909555712,1
100,meagswalsh,Living vicariously through @chelseyrodowicz right now on snapchat because she did in fact get a lunch bag from Jimmy's mom. #Emmys,777688588549025792,0
101,JohnXtina,Queen! https://t.co/7rDoJxKRtp,777688588989239296,1
102,gabrield93,Inconformado que não tem no netflix ainda https://t.co/REdptP9HGy,777688588679049217,1
103,felipesantosmgn,Julia Louis-Dreyfus já não deve saber onde colocar tanto Emmy em casa. Veep é muuuuito engraçado mesmo. #Emmys,777688589215862784,1
104,OliviasBridaHse,More #whitegowns at the #Emmys tonight! We think this @traceeellisross look could be great for… https://t.co/TNGsqg5S4j,777688589807345664,1
105,Emmerroo,Andrew can name all the celebrities https://t.co/IRGy6ac6kl,777688590448861185,1
106,annafrathane,"Beyoncé, um mito ou realidade? #Emmys",777688592093151232,0
107,jalenakl,"""We've got a long way to go, but I know we can get there."" @AlanMYang yas bae #preach #represent https://t.co/edU6c9QhSg",777688591707283457,1
108,rakel_vh,@Martagijon30 https://t.co/0OHru8WD8E,777688592248373248,1
109,Raquelitaaa__,Im gonna cry!! I love him so much! Congrats @sterlingkb1 !! https://t.co/e02f7tyzTb,777688591958888451,1
110,julissaaaax,MY BABIES ❣❣❣❣❣ https://t.co/I5OUtNZ6pJ,777688592873164802,1
111,hauntedsunshine,"Seriously, I nominate Matt Damon to host next year's #emmys. https://t.co/YMOtyINKJe",777688592495710208,0
112,QYazzz,Vamos a ganar @tatianamaslany 😃😃😃 #Emmys,777688596031483904,1
113,CarolainaGi,Más lindos no pueden ser por favoooorrr y yo acá en Pinamar y granny panties  https://t.co/a5Tix7TLmC,777688595859664896,1
114,challahatyagirl,"Hey, Matt Damon! #Emmys https://t.co/FCjwwTRwbo",777688595352006656,0
115,loveflower832,Courtney B. Vance HELLL yah !!! Well deserved !! He stoled that fucking show #Emmys,777688596652236804,1
116,JaySJoshi,Ssssoooo happy for John Oliver won!!! Screaming my head off 😘😘 #Emmys @LastWeekTonight,777688596593672193,1
117,ashnhorn31,"Well, I'll be sure to tune in in 30 years to watch the #Emmys.... you know when Jimmy will finally win his Emmy before he retires.",777688596832776192,0
118,Lily215,YAY!!!!  @iamjohnoliver @LastWeekTonight #Emmys,777688597856030720,1
119,caycelubrun,I. F*******. CALLED. IT!!! Best Variety Talk Series. #Emmys #LastWeekTonight https://t.co/ySDvWufFrH,777688597738598402,0
120,TheKit,Remember when @violadavis and her hubby #JuliusTennon matched the 🎀  to the dress? #Emmys #RelationshipGoals https://t.co/5L19M20yWQ,777688596899823616,1
121,murielbing_,O ep que o Joey tenta dar uns pega na Clear #Emmys,777688598481076224,1
122,LifeStories91,So far most of the wins have ranged from FUCKIN GREAT (McKinnon and Aziz) to reasonable (JLD). The Drama cats will be the true test #Emmys,777688599663816704,1
123,JakesplacePS,That was a fun exchange. #Emmys,777688600435535872,1
124,tabstar17,"Retweeted VANITY FAIR (@VanityFair):

Jimmy Kimmel’s #Emmys monologue scorches #Apprentice producer on Trump, has... https://t.co/yQCkxie8fT",777688600007671812,1
125,cumberlocked,Tyrell (Martin Wallström) is alive owo #MrRobot #Emmys https://t.co/ZfZDpaowW1,777688601316515840,1
126,JLPradoA,Ellos debieron haber sido pareja en la vida real 😔💔 https://t.co/jFCB3DtCGC,777688601349939200,1
127,TheOrlandoJones,I love those @CapitalOne commercials w/ Laurence Fishburne cc: @SamOnTV @SamuelLJackson #Emmys,777688601475682305,1
128,bookgirl_Kandi,Cheerios just begged me to have babies did my grandma pay for this ad? #Emmys https://t.co/Uybyg31oFP,777688600792080384,1
129,LuuHale24,"Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll!
https://t.co/iw2G753qUc",777688601861713920,0
130,egosumrunner,@0liva_ ya terminaron los #Emmys? #UnAmigoPregunta,777688602209910784,0
131,GusFells,Como assim a grávida de Taubate não tá concorrendo ao #Emmys,777688602750881792,1
132,paulinhodias_,Tenho um acordo comigo mesmo ao assistir premiação: só posso afirmar q foi injustiça se tiver visto o trabalho de todos os indicados. #Emmys,777688604327960576,1
133,denniscorreiaW,"#Emmys Soooo, onde tá a Mama Beyoncé? #SICCaras",777688604864839680,1
134,lalogarciahuby,Pues me perdí de los #Emmys,777688604927746048,0
135,kaahmelbetth,se o rami ou o liev ou o kevin ganhar eu fico feliz pq eles são meus amorzinho 💖  #EmmyNaWarner #Emmys #Emmys2016,777688604772593664,1
136,danrocks23,Jimmy is a great actor but I really think he wanted this Emmy #Emmys,777688604789379072,1
137,Lazy_as_fuk,Is John Mayer playing The Thrill is Gone? #Emmys,777688604898308097,1
138,MiamiMediaSch,Who is watching? @jimmykimmel and Matt Damon are hilarious together! #Emmys #beonair https://t.co/CjZrxRGqPa,777688604940210180,0
139,amaidhudhu,#finallywinning #Emmys #weirdBritt 😍😍 https://t.co/LuGBDZfF3t,777688605204643840,1
140,ShaneAvery,Fave moment so far: @MsSarahPaulson thanks @thatmarciaclark during #EMMYS speech: https://t.co/Moj1jL03tW https://t.co/pZS11oUjP3,777688604206391296,1
141,hungergamesjc,MATT DAMON YOU LEGEND 👌😂❤️ #Emmys,777688605611270144,0
142,marziegirl,I did like dem apples. Kimmel+Damon. #Emmys,777688605485662208,0
143,jerseyluvbug,"Team @JimmyKimmelLive ! Look forward to your show every night. Wish you could've won tonight! 
👏🏼👏🏼❤️❤️ #Kimmel 👏🏼👏🏼 #Emmys",777688605884030976,0
144,LindsayCarolyn_,Yaaaaaas Kate!!!❤️🙌🏻 https://t.co/bExxIWKEE1,777688606450159617,1
145,WagnerJunin,Chega de comercial e vamos logo para as categorias de Drama que é isso que povo quer #emmys,777688606471254016,1
146,soniasaraiya,I kind of like what Kimmel is doing tonight.  https://t.co/KeuS3FOOmb,777688606429310976,1
147,pestucia,Yo pido lo mismo #MrRobot https://t.co/V53RKtTnZE,777688606941016065,1
148,_ChadHays,Only bad thing about #Emmys is @FargoFX can't split all the awards with #PeoplevsOJSimpson. Still bitter about @TheLeftoversHBO snubs too,777688607171616768,1
149,__LexusC,Here for it! https://t.co/fAHOaPlMtr,777688608396509185,1
150,Erphanx,"Also, holy shit @LastWeekTonight won!!! #Emmys",777688608539025408,1
151,tifanysilva14_,"Querido eu digo sim
Mil vezes sim https://t.co/8JM6NkSj7M",777688608765517824,1
152,esstebantrejo,Beyoncé better win  #Emmys,777688608694161409,1
153,pabellon_,Hola bebé 😍 https://t.co/WbFGZ9Ea0N,777688609021423616,1
154,ElTioGuason,Con un ojo viendo los #Emmys con otro viendo #MasterChefMx y con otro escribiendo mis tuitazos https://t.co/xAkkcIMfaI,777688608606085120,1
155,raehanbobby,"Great moments including with Julia Louis Dreyfuss ⚡️ “LIVE: The 68th Primetime Emmy Awards”

https://t.co/LXr3bF1A41
#Emmys #Emmys2016",777688609021452288,1
156,Niallisshook,Larry did it first https://t.co/Vd54pBxPPM,777688609512042496,1
157,joao_kukamonga,"Gente, comassim a XUXA ganhou um #Emmys ?? https://t.co/VTYebsSGuu",777688609159782400,1
158,essayjenkins,Beautiful!! #Emmys https://t.co/Nro8s1OYw0,777688610086813696,1
159,ramimslek,OLHA O HUGO GLOSS NÃO ACREDITO MANO #EMMYS https://t.co/imUbbkClLO,777688609210175492,1
160,Charlie_C1996,Tatiana Maslany needs to win Outstanding Lead Actress in a Drama Series #Emmys #OrphanBlack,777688610933846016,0
161,vilbeva,@barquero58 jajajajaja yo estoy como loca preguntando por las nominaciones de GOT ya han entregado como mil premios y nada de #GOT #Emmys,777688611147935744,1
162,ReelTalker,That was a funny bit #Emmys https://t.co/QSEqr1VRVx,777688612360089600,1
163,Poppyflow,Wins then tears for Julia Louis-Dreyfus reveals about father so touching her #Emmys speech. Father passed away on Friday.,777688613425295361,1
164,AccioTolkien,"Razones para ver los #Emmys

Tuuuruuu turururuuruuu
Turururu turururu turururu turururu",777688612783656960,1
165,wtfakeliam,pula aí pra parte legal #emmys,777688613358305280,1
166,marimilholo,RAINHA https://t.co/wkH4ONDmmN,777688613379305472,1
167,shaopip,Obvio que en Chile hay como no sé 12 personas pendientes de los #Emmys,777688613991702529,1
168,stefyrcpro,😄👏👏👏yai!! https://t.co/c0VFJcwSuS,777688613765181440,1
169,BrittanySocial,Livetweeting the #Emmys from @BrittanyActs &amp; @BlkNrdProblems right now https://t.co/x9XnJvmICR,777688613383471104,0
170,DanaeScribbles,I just made two sandwiches for the sole purpose of staying awake. #Emmys,777688614524321792,1
171,ATLcharm,@jimmykimmel #Emmys no matter what comes next hands-down my favorite part of the show was #MattDamon and Jimmy !! ❤️ it,777688614713061376,1
172,smokinfenty,!!!!!!!! https://t.co/m3a5xCeYcW,777688615711375360,1
173,teresajoyp,"Aww.. Kit Harrington presenting... 😍😍😍 {I wish he had more air time though, or that he announced the winner!} #Emmys",777688617246334976,0
174,Derrick68068879,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/Bfuu6sFKLr,777688617166790657,0
175,Mateussb_,"Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll!
https://t.co/UxNK0AxBIC",777688617036738560,0
176,JennyJohnsonHi5,I couldn't be happier for @MsSarahPaulson and @pattonoswalt!!!! Well deserved!!! #Emmys,777688617644797952,1
