,screen_name,text,tweet_id,cluster_pred
0,aryamadbro,Finally drama #Emmys,777690636145143808,0
1,sHy_119,"""Scottie"" looking so fine 😍😍 #Emmys",777690637319626752,0
2,geovanemorgan,rewatch the VMAs and thats why https://t.co/wjrmAP4Y5d,777690637273489408,0
3,mariano_12,Margo Martindale tendría que haber ganado por Bojack Horseman #Emmys,777690638502465536,1
4,dayah_dias,vamos dar esse prêmio para o menino Mr Robot? #emmys #MrRobot,777690638309613568,0
5,DyanaMoliNOT,"I'm not above the following statement: ""Rami Malek, hubba hubba."" #Emmys",777690638879981572,0
6,Utsbraz,LINDO que voz......................................... #emmys,777690639316160512,0
7,123gotozoo,The Walking Dead was ignored by @TheEmmys so I'm not watching it. @WalkingDead_AMC #TheWalkingDead #Emmys,777690639370641408,0
8,democracydiva,"key &amp; peele, AKA my other dream threesome (i'll start ranking them soon because aziz and alan are also up there) #Emmys",777690639085531136,0
9,dennisderdoedel,Rami Malek läutet mit seiner Laudatio für die Guest Actors die Drama-Kategorien ein. #Emmys,777690638800281600,0
10,heynurayme,"FÉ EM GOT,AMÉM  #Emmys",777690639500804104,0
11,slsmnds,House of Cards. House of Cards. House of Cards. House of Cards. House of Cards. House of Cards. House of Cards. House of Cards #Emmys,777690639597182976,0
12,iCaaroooh,What's the name of that actress on the stage right now? #Emmys,777690639806914560,0
13,roxinsomnia,Es una bendición ver a Rami Malek #Emmys,777690639894913024,0
14,svintillediluce,"Ah così 
Ok
 #Emmys",777690640473808896,0
15,iamaswankepner,ñañañaña los amo a los de sony https://t.co/8C9oiJMFoE,777690640125747200,0
16,MellingtonMelmo,Yes! I miss him in this campaign. I ❤️ him so much!  https://t.co/jiNw4iLif3,777690640637235200,0
17,spicymayoooo,.@TheEmmys I would like to speak to the manager. Who picked Grease (Live) over #LEMONADE?! #Emmys https://t.co/5YLgkg16F9,777690639769169920,0
18,maruiggy,"Rami, I luv u!! #Emmys",777690641937666049,0
