,screen_name,text,tweet_id,cluster_pred
0,pauladfons,Pq é o melhor e ponto #Emmys  https://t.co/VEg7sgma1T,777700998613704704,0
1,Sunapple05,Yes!!  RT @people: Congratulations to @tatianamaslany for outstanding lead actress in a drama series #Emmys https://t.co/dBy68frSVr,777700994587164672,0
2,NathGrills,"Maslany did deserve it, but if Robin Wright doesn't win soon....#Emmys",777700999205007360,0
3,perhaps_magic,She is absolutely flawless and the acting is so seamless. And I am just so damn happy for her!!! #Emmys #CloneClub,777700999104434177,1
4,HollandDeBoer,@hoolia_preston  https://t.co/ioJ4BQUnbS,777700999184076800,0
5,dxdeficiente,"Best Drama Series: THE AMERICANSSSSSSSSSSS, dai dai dai. 
#Emmys",777700999427461122,0
6,mrspotat0head,AMÉM TATIANA MASLANY #Emmys,777700999419101184,0
7,demo521,"AHH! Tatiana Maslany! I'm so proud, I'm shaking! Such a talented actor and so well-deserved. 👏 #OrphanBlack #Emmys",777701000203366400,0
8,iamsebstianstan,OMG HIS FACE IM YESSS RAMI DESERVES THIS MORE THAN ANYONE MY BABY https://t.co/40gxkUgmCZ,777701002405347329,1
9,spsvision,"""Please tell me you're seeing this too"" ~ how to win 'best winning reaction of all time' #CongratsRami #WeAreFsociety #Emmys",777701003051143168,0
10,annaponc,PAGE CARDIO #Emmys,777701002359238656,0
11,pqp_f3rnanda,Rainha da porra toda https://t.co/MKviijUyB1,777701002246062081,1
12,Eryn_NotErin,Remembering Gene Wilder #Emmys #inmemoriam #youngfrankenstien  @MelBrooks https://t.co/pOv0Ccy4Bl,777701000174002176,0
13,AKAlucasf,geeeente não esperava por essa #Emmys https://t.co/u8pwG9qeIY,777701002971668480,0
14,Eta_Carinae6277,Such a sweatheart wallahy ♡ https://t.co/BiEkZyhxQp,777701003416174593,0
15,thugcontour,D*ddy https://t.co/zTQ2yAM0Sv,777701003533561856,0
16,ScottimusPrime1,THIS. #CloneClub https://t.co/B3EcFKW72D,777701003407794176,1
17,__Queen_Kendra,❤️ https://t.co/TD7IDpIFyx,777701003537715200,1
18,itsfuckingdj,"Y'all watching the #Emmys and @mymixtapez just sent y'all some fire. 

Ooouuuuuuuuu",777701004003377152,1
19,ismael_novo,Aceptables los  #Emmys  de este año... Últimamente todo flojea! 😦,777701003810443265,0
20,gabrielazanini,A espera pra Tatiana ganhar o Emmy ta tipo a espera pro DiCaprio ganhar o Oscar #Emmys,777701007186944000,0
21,marsAOS4,Mais que merecido. Tatiana Maslany #Emmys https://t.co/eDWV89rHL3,777701005597274117,0
22,muItifandomist,romi https://t.co/uFqZXQ7UQT,777701006352146436,1
23,daoenerys,EU SURTEI QUANDO ELE FALOU ISSO https://t.co/yClh0UThKo,777701007035928576,1
24,donntyoumind,Rami Was Shook https://t.co/e9opvE48sO,777701006452883456,0
25,sinstewartz,#Emmys https://t.co/7HtepkM6B3,777701005702070272,0
26,mayarafabreu,OMG Mr. Robot!!!!!!! #Emmys #Emmys2016 #RamiMalek,777701008042516480,1
27,NaquiuAgmo,Omg!!!! #Emmys are awful this year for me 🙄🙄,777701011439792128,1
28,Heel_Jose,"Kevin Spacey no ganó.
#Emmys https://t.co/5wGudgnXdw",777701010537984001,0
29,lmjsbrain,ela é maravilhosaaaa https://t.co/dbyvWEq0Tw,777701011226030080,1
30,ThisIsBankole,Huh? https://t.co/Z8l8PRinsB,777701011200831488,0
31,lindseymichele9,"if I was listening to the Emmys, not watching I would say with confidence that Rami Malek is a 70 year old man... just sayin #Emmys",777701011284717574,1
32,NchVigo,Capa capa https://t.co/YHUNbzOVDw,777701011397935104,1
33,HeyacheleRiot,"Primetime Emmy Award Winner: Tatiana Maslany, ladies and gays.
 It was about time. 😭 #Emmys https://t.co/AeeW49haOj",777701009208467461,0
