,geo,screen_name,text,tweet_id,cluster_pred
0,,thwnderbird,"TÁ AÍ A FOTO POARRRRR RAMII
#Emmys",777701287991316480,3
1,,CinesiaGeek,Estamos berrando!! 😍❤️🙌👏 Finalmente o a Tatiana Maslany ganhou o Emmy como Melhor Atriz por Orphan Black!!! #Emmys https://t.co/vEp1ljNaRq,777701287232151552,2
2,,Nothing_reallly,"😂😂😂❤
 https://t.co/CVFJ9Wccnm",777701288289198080,3
3,,jesssforfun,*cries blood in high Valyrian* WELL-DESERVED👏 https://t.co/Rl9orJXrY8,777701288523894784,1
4,,ohitsapodcast,Larry David is comedy life. #Emmys,777701288674992129,5
5,,IsaqueDavi,Cadê 9 estatuetas pra Tati Maslany!!!? #Emmys #Tatiana,777701289165787136,2
6,,W_x1996,يستاهل الحب #Emmys https://t.co/V0C6hKmWRf,777701289018945536,3
7,,danisoffer,😂😂😂😂 ta muito brasileirinha https://t.co/dBE6uniAPU,777701292055597056,3
8,,Snarkaroni,#LarryDavid has only won two #Emmys? How is that possible???,777701292529463296,3
9,,karmanavillera,A Tatiana merece muuuito se vocês nunca viram orphan black deveriam ir ver agora #Emmys  #Emmys2016,777701292235952128,3
10,,CMDShiftAnnie,Larry David is Bernie Sanders without even trying to be Bernie Sanders. #Emmys,777701292755918848,5
11,,ninameyers31,I pray that we all find this love. https://t.co/JSlAudXJ7v,777701291841683456,3
12,,jimindecente,meus filhos são lindos https://t.co/QaJJWtUcDQ,777701292391145472,3
13,,itx_olive,MEU TWEET APARECEU NA TV GNT N TO BEM #Emmys #EmmyNaWarner,777701292647079936,3
14,,zetteV2,Yay yuhhh! @tatianamaslany and @ItsRamiMalek 🙌🙌 #Emmys,777701293020151808,1
15,,jameelizabethh,YES BITCH WE OUT HERE AGAIN!!! @tatianamaslany 🙌🏼🙌🏼🙌🏼 I can't think of a more deserving actress shit yes #Emmys,777701292542230528,1
16,,P_Lomex,Já posso ir dormir ? Lógico q não tem melhor série ainda #Emmys https://t.co/oHmg408t51,777701291917209600,3
17,,nawafic0,#Emmys2016 #Emmys افضل مسلسل كوميدي حالياً,777701293175570434,3
18,,gcostacrvg,Sem Kevin Spacey kkkkkkkkkkkkkkkk https://t.co/FeVaz2OMJM,777701292839841792,3
19,,wla_21,.@tatianamaslany So deserving of Best Actress! Loved the emotion and humble acceptance speech #Emmys #OrphanBlack https://t.co/pa2MrjK1ys,777701295499149312,1
20,,omgitsmeli,Omg my boo LD! Larry David I love u! #Emmys,777701296685985793,5
21,,brookenlullaby,A CARINHA DELE GENTE JFJSJSNSDKD #Emmys https://t.co/DPeMKTqrHE,777701295687864320,3
22,,Eveerglow,ياروووحي https://t.co/lZMrUeYzfP,777701296191201281,3
23,,alissewissman,Deep Vs are decidedly the thing this year at the #Emmys. #80sfashion,777701296493072388,3
24,,strangermatheus,"American Crime Story ganhou tanto prêmio que deve ser boa, e eu lógico começarei a ver. #Emmys",777701296644165633,0
25,,TidaalWave_,"Kkkkkk to enchendo mto o saco do grupo da turma mas to nem ai , to mt feliz c esse #Emmys",777701295721512960,3
26,,rayutar,"@hreins No need to say any more. Because of @tatianamaslany's win, it's already the best #Emmys ever!!!! 🎈🎈🎈🎈🎈",777701297201909760,1
27,,lucasgaldin,"A Viola merecia também, dividam o prêmio em dois #Emmys",777701297227202560,3
28,,Midnight_Choker,Fools tweeting about the #Emmys when there's a Packer game on.,777701297562669056,0
29,,juliesobral,Ahora VEEP y GOT. The end. #emmys #LaCosaEMMYS,777701297445371910,3
30,,pjlove10,Love Larry. #Emmys,777701300385439744,5
31,,canuck4liberty,(Pardon me a bit behind on my DVR) I could've done without the HRC shoutout Courtney B. Vance. Happy you won though. #Emmys,777701300364464128,3
32,,ranniery,Hora de ver se GoT leva esse ano #Emmys,777701300670697472,3
