,screen_name,text,tweet_id,cluster_pred
0,caroupaim,GOT VAI LEVA TUDOOOOO #Emmys,777690546534047745,2
1,7ACKattack,Rami Malek is daddy AF. #Emmys,777690546663936000,1
2,chazzldazzl,Is it me or do British folks go all turbo British with the accent on award shows?   #Emmys,777690546907119616,1
3,ThoughtWeasel,"Hey, where the white winners at?
#Emmys https://t.co/V9cFojB68p",777690544487018496,0
4,wcouldbestars,porra eh agora caralha #Emmys,777690547230244865,0
5,Kerrin_N_Coke,Remy &amp; Freddy!!! Fingers crossed! #Emmys,777690547179978752,1
6,ErickBritto,"Jay Z gastou os dinheiros comprando o VMA, faltou o #Emmys 😂Limonade é meio pombo, não gosto muito.",777690547628695552,2
7,love_orenishii,Até que enfim drama! #Emmys,777690547448324096,2
8,NewBritMusic,How #Emmys winners #KeyAndPeele ushered in a cable comedy boom https://t.co/DkQhyBISFh https://t.co/OJnIRFjod4,777690547502845952,0
9,tylerpgposey,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/uAiNKG8VrE,777690547402268672,2
10,cosmicsanguine,"For reasons known and unknown, I adore Rami Malek. And Mr. Robot is amazing #Emmys",777690548190715904,1
11,dxnielxm,Vamos GOT por el primero!!!!! #Emmys,777690548391976961,2
12,evannpeterz,CACETE COMEÇOU A CATEGORIA DE DRAMA E A ENTREVISTA DA CAMILA PITANGA NÃO TERMINA  #Emmys,777690548199038976,2
13,you_sexykat,"Aplausos para Laverne, es una persona maravillosa. #Emmys https://t.co/3y9je66OLz",777690547775504385,0
14,paperheartsmx,Rami 💜 #Emmys,777690548891029504,1
15,lafergs,BUT WHERE IS ABIGAIL SPENCER's EMMY NOMINATION #Emmys,777690548983345152,1
16,LaLa_Lynn______,Aye he said I love you Detroit 🙌🏾🙌🏾 that's me lol 313 stand up #Emmys,777690548916391936,0
17,trueviralnews,"As “Snowden” Opens, Three Largest Rig ... #BarackObama #EdwardSnowden #Emmys #news https://t.co/hgW8bJmKvL https://t.co/JOQqk1HHv7",777690547846782977,0
18,KelsGuthrie,BOOM @KeyAndPeele went through @SecondCityTC! So can you! #Emmys https://t.co/hgYMB7v6au,777690549130260480,0
19,briasoboojie,"""William Shakespeare once said there is no comedy more pure than a variety sketch series 😂"" Damon Wayans Sr #Emmys",777690550895910912,0
20,Samyakd19,Bestial el cambio de escenario #Emmys,777690550678028288,2
21,atalija,"E chegamos ao Drama, aleluia. #Emmys",777690550992592896,2
22,KOLATRL,Hey Rami 😍 #Emmys,777690551206481920,1
23,joyellenicole,#emmys  @ReginaKing @sterlingkb1 @CourtneyBVance @JordanPeele @KeeganMKey CONGRATS! #emmyssoblack,777690550896095232,0
24,alanadeyse,DRAMA!!! #Emmys,777690551260942336,2
25,LuKK4M,Olha a FSociet no palco do #Emmys,777690550854115328,2
26,jennxlai,"Damn, hella #HouseOfCards all up in this. #Emmys",777690551705448448,1
27,LizArcury,Seeing Ian Roberts on the Emmy stage is the best I am so overjoyed. #Emmys,777690551919448064,2
28,Alokadaseries,omg https://t.co/j2So2o8win,777690551693012992,0
29,marziegirl,Still digesting that Grease win. #Emmys,777690551772733440,0
30,rodrrrrigo,Lemonade perdeu e essas mulher feia ganhando tô indignado #Emmys,777690551978254336,0
