,geo,screen_name,text,tweet_id,cluster_pred
0,,soylaCe,"cómo esa mierda de grease le va a ganar al lemonade, porque son los #emmys",777689897104793600,2
1,,bbcott,KEY AND PELLE! YAS! #Emmys,777689897222086656,0
2,,VesperArnett,Key &amp; Peele should still be on air. #Emmys,777689897171910656,1
3,,abigailprather,@kanyewest available for comment?? #Emmys,777689897289195520,0
4,,brujavolto,"Só porque drama é o preferido da maioria, fica por último
to triste #Emmys",777689897176039428,3
5,,sabrinaobscura,Yesssssss!! Key &amp; Peele!!! #Emmys,777689896890671105,1
6,,FormulaTV,Mejor dirección de un programa de variedades: 'Grease Live' #Emmys https://t.co/owRqQgPW9V https://t.co/6ZlCd4QQn0,777689895561203712,2
7,,theNETng,Sterling K. Brown bagged the award for Best Supporting Actor in a Limited Series at the #Emmys 👌 https://t.co/c37sM6d8Zt,777689895204716544,3
8,,hollywoodblvd1,#POTUS Out! #HillaryClinton In ! ~ @CourtneyBVance @ The #Emmys #WeTrumpHate #StrongerTogether #LoveTrumpsHate https://t.co/0FGHPicW2P,777689894969675776,0
9,,alwayslauraanne,"I'm sorry, did Beyoncé just lose to...Grease? 💀 #Emmys",777689897490612226,2
10,,Birdman_prrrrrr,Watching the #Emmys in my underwear and a Hawaiian shit. So many fuckin losers going home empty handed. PATHETIC!,777689898354552832,0
11,,builtlovato,Mais conhecido como Michael Kyle #Emmys,777689898862141440,3
12,,nerdssauros,#GreaseLive vence em Melhor Direção em Programa de Variedade #Emmys #emmyssauros https://t.co/tlV2JFOW8P,777689897691967489,0
13,,SciFi4Me,Variety Sketch Series: Key and Peele #Emmys,777689900581650432,1
14,,FRYSmalls,Key &amp; Peele!!! #Emmys,777689900489461760,1
15,,justhavingfum,Primetime Emmy Awards has been entertaining tonight. Congrats to all of the winners this year. #baddestwomanrockingmychain #Emmys #Emmys2016,777689900686700544,0
16,,CineChasquilla,"Mejor especial de variedad de sketch: Key y Peele
#Emmys #Emmys2016",777689900741197824,1
17,,candicehelfandr,"What Grease Live accomplished was indeed impressive, but not even in the same ballpark as Lemonade in terms of ... fucking anything. #Emmys",777689900527325184,2
18,,MTVCamerynColt,:(((( yay.......... #Emmys,777689900933984260,3
19,,inferaria,😍😍💕 https://t.co/V7WkrbmECl,777689900539707396,0
20,,FictionJones,Might make this my new profile pic. #Emmys https://t.co/UVLuty3LON,777689899990253568,0
21,,m_anaig,"O @TheEmmys2016 mais merecido da noite, @iamjohnoliver é o maior!!!! https://t.co/3GPPgprZOf",777689900175003648,0
22,,bart_smith,LEMONADE lost #Emmys to GREASE LIVE and CARPOOL KARAOKE,777689900904841217,2
23,,xjxjhxhx,#من_منطلق_خبرتي_بالحياه #Emmys  #لهجه_عربيه_ودك_تتعلمها #الكوتش_سامي_الجابر #mbc25            تغني بالسناب وترسم 😍😍 https://t.co/5mPEk9Xob8,777689900388851712,0
24,,RafaelLisbboa,Bey diretora &gt;&gt;&gt;&gt;&gt; os demais #Emmys,777689901336784896,0
25,,ruffalosmile,Oddio loro due si li amo  #Emmys,777689901278040065,0
26,,kaylianwilliams,Beyonce should of won 😩 #Emmys,777689901881921536,3
27,,cheersashley,"(But let's face it, the real #Emmys went to @AaronTveit in those gym shorts) https://t.co/5FlkI6zUby",777689900862898177,0
28,,Cute_OR_Mute,*queue the Hive attack* #Emmys2016 #Emmys #BeyHive,777689902011998208,0
29,,alexandrak,7+ years ago I had the honor of photographing @MsSarahPaulson. Huge congrats on your #Emmys win! Very much deserved! https://t.co/tvpjCbq0oR,777689900720291840,0
30,,_yanurd,"Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll!
https://t.co/6ZQUDOXXcP",777689901412261889,3
31,,BenZelevansky,The chicks are gonna cream over this one! #Emmys https://t.co/Ybloau8yLg,777689901340827648,0
32,,LolUrNotDamon,THE TARGARYENS https://t.co/Ync7gXAjAd,777689901907279876,0
33,,ac_bitter,#Emmys Confused about the decision making process on which categories show clips of the nominees and which just name them.,777689901915598848,0
34,,PamelaLlosa,Ese premio era para Portlandia💔#Emmys,777689902452502529,0
35,,jadis11,Key and Peele!!  So glad they won together.&lt;333 #Emmys,777689904796962816,1
36,,NoireCarrieB,Congratulations to @KeyAndPeele . #Emmys,777689904562180096,3
37,,GirlyVirgo78,"Yay Key and Peele!!!
#Emmys",777689904641871876,1
38,,MRNickHagood,"I watched this story develop LIVE!

CAN CONFIRM this is #ZombieHillary. https://t.co/3p954TIxrK",777689904746668036,0
39,,l0vaticas,BERRO https://t.co/MoFv6Pm93O,777689904646086657,0
40,,GeorgiaBerg,Spotted Famke Janssen at drag bingo in WeHo!  #emmys #wemadeeyecontact #thephoenixeyefuckedmywife #rumors #legendarybingo #hamburgermarys,777689905338003456,0
41,,buttagal,GAWD. NOT THESE 2 IDIOTS. #emmys,777689905350705153,0
42,,bodaciousbobo,DAMMIT! #Emmys,777689905342275585,3
43,,XaVonATX,#KeyAndPeele  #Emmys  Love them,777689905774235648,3
44,,misslizlauren,Haha Jeb! is funny https://t.co/EO3oiWiX1Y,777689905996509184,0
45,,newt_ripley,Yasssss for Key and Peele!!!! #Emmys,777689906285903872,1
46,,time4myopinion,YES KEY AND PEELE! Y'ALL DESERVE THIS SO MUCH. SO PROUD. #Emmys,777689905623367680,1
47,,baileynuncio,@thatboipip https://t.co/tFTC7uGihD,777689905929388036,0
48,,millooovall,#Emmys 💖💖💞,777689906462224384,3
49,,LariiCampos4,SDDS MICHAEL RICHARD KYLE #Emmys,777689906508361728,3
50,,thedailybeks,Thomas Kail is gonna get that EGOT tho #Emmys,777689906936098816,0
51,,GagaUnderKinney,Keegan is SOOOOOOOOO HOT! Congratulations! #Emmys,777689909029015552,3
52,,ManuelDuarte24,YES! Key and Peele! Let´s go! #Emmys,777689908798431232,1
53,,badoncaster,socorro o michael kyle #Emmys,777689908857171968,3
54,,brievikander,key &amp; peele won YES #emmys,777689909226184709,1
55,,jeffreybutera,MY GIRL WITH THOSE VOCALS AND THE DAB OMG MY CHILDREN https://t.co/oww5hDVpHl,777689908957720576,0
