,geo,screen_name,text,tweet_id,cluster_pred
0,,fletchertunts,O ANDY #Emmys,777685995777130497,2
1,,arwsenal,I'M SO SO SO SO SO HAPPY #Emmys https://t.co/aNGDQXsJzy,777685995240189953,1
2,,bruna_ribas,JON SNOW #emmys,777685996594954240,3
3,,Robhateshaters,ANDY E KIT AIUFO #Emmys,777685996834000896,2
4,,kayleightaylor_,ANDY AND KIT WOW THANK U #Emmys,777685996624195584,2
5,,Team7Leo,@Kordeicmfome COMEÇA ASSIM Q ACABAR O #Emmys,777685995827367937,1
6,,mayplmr,Arrasaram muito 👏❤👏❤ https://t.co/crdnwasoNZ,777685996464906240,1
7,,uncannyindigo,Whew. Jon Snow. #Emmys,777685996829802496,3
8,,loriegabidel,"Damn it, @pattonoswalt made me cry. #Emmys",777685997148577792,3
9,,ArmandoWK,This is also like a win for King of Queens!! Way to go @pattonoswalt !! #Emmys,777685996817248256,3
10,,amariahoying,andy &lt;3 &lt;3 #emmys,777685997609816065,2
11,,PullOutForWhaat,I love these kids like they're my own lol https://t.co/LMZjOAASiL,777685997245128704,1
12,,kaleidoscopes07,Aww Patton Oswalt dedicates the award to his daughter and late wife. #Emmys,777685997773475841,0
13,,prime_bee,Yall like lightyears LATE https://t.co/aMVtqoTEil,777685997106724864,1
14,,DrnllMjr,@SarahMGellar @theksutherland @SethGreen 5 ''reasons'' for why #BuffyTheVampireSlayer got snubbed by the #Emmys https://t.co/U9dpGJf6Ul,777685997999890432,1
15,,rbcook1304,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/DOpgH67Bsj",777685998092169216,1
16,,alexbellissimo,Hi Kit 🙋🏻missed your face. #Emmys,777685998289448964,1
17,,cdevaney,So does Trump start complaining about the #Emmys during the show or wait until tomorrow? #ThinSkinned #Petty,777685997186387968,1
18,,RandyRNB,Yay @pattonoswalt #Emmys Congrats! Loved seeing you back on stage last week. So funny and brave!,777685997987389441,3
19,,Katishcka,KITTT #Emmys,777685998511788032,1
20,,Its_Kerby,Andy Samberg and Kit Harrington. An odd pairing if there ever was one #Emmys,777685999765757952,2
21,,shawneverly,Jeb Bush... so funny! Jeb Exclamation point!! https://t.co/PdppyEb1sz,777685998973153280,1
22,,Embucete,"R A I N H A 💜💜💜

https://t.co/hO3CGIEJQa",777685999396741120,1
23,,GrishinMalej,ساعة فيترون بـ 190 ريال واتس اب ٠٥٠٠٧٧٦٤٢٤ OwW #من_منطلق_خبرتي_بالحياه #اروع_ما_تراه_عينك #Emmys https://t.co/AfHIKTZvp8,777685998952210432,1
24,,Cassandra2174,Patton. 😭😭😭 #Emmys,777686000105508864,0
25,,OITNB_Beyond,So well deserved @MsSarahPaulson #Emmys https://t.co/wGMKixPK2n,777685997454700544,1
26,,stephhayes,Patton Oswalt has destroyed me emotionally. So classy. #tbtemmys #Emmys,777685998943830016,0
27,,sabrinaobscura,"That was sweet. I'm sure that was tough, too. #Emmys",777686000235491329,1
28,,bunnyhugger75,I'm so glad @pattonoswalt won an Emmy tonight. #Emmys,777685999954472961,1
29,,lexduncan,KIT HARINGTON. #Emmys,777686000260648961,2
30,,ramblingfilm,7 Days in Hell reunion #Emmys,777686000508080128,1
31,,blackandbolly,Andy Samberg looks good. #Emmys,777686000000700416,2
32,,Bigtimesweets,KIT HARINGTON 👑😘😃 #Emmys,777686000793444352,2
33,,heytreasure,DONA DO MEU CU https://t.co/4H6xUkoqsD,777686000244056064,1
34,,tardismat,Lana del rey  https://t.co/TEGwqfNeVD,777686000848007169,1
35,,FFAPodcast,"Crazy happy for @pattonoswalt ...love ya, man - Chuck
#Emmys",777686001271660544,0
36,,sznnmorse,Patton Oswalt's wife died earlier this year. Nice way to reference her. #Emmys,777686001569374208,0
37,,itsstephh__,"Andy and Kit, heyyyy. #Emmys",777686001569366016,2
