,geo,screen_name,text,tweet_id,cluster_pred
0,,dprite1,"Damn @impastortv, one of the best comedies no one's ever heard of...pity...new season starts September 28 #Emmys",777702669397917696,2
1,,necroispas,Meh. #emmys,777702669091766280,2
2,,urlsh0ts,Eu e o @kardanvers right now https://t.co/jgH1G52IKN,777702669498679296,1
3,,HallErik,"These guys make me miss ""NYPD Blue."" 😢
#Emmys https://t.co/fcuBHJJQDH",777702667258826752,1
4,,JessOfRVA,GoT for the last Emmy. #Emmys,777702669997731840,2
5,,mathhmotta,Depois de todas essas premiações descobri que necessito ver Game of Thrones #GameofThrones #Emmys,777702669926424576,1
6,,ashdavood,fave fave fave 😻😻 she looks so good man https://t.co/b09tPQA1Ov,777702669938855936,1
7,,Merlin333,🌟Haven't watched the #Emmys in years! RE: @AllisonBJanney ~ don't tell me sexy ends w/ 30 somethings - @jimmyfallon remember the title,777702669737525252,2
8,,KurtLara25,"EW : Work it, allisonbjanney!!!! 👏👏👏 #Emmys https://t.co/75yBqWeCBX (via Twitter https://t.co/WO7MoUn1c9) https://t.co/kP7Zu8XPlh",777702668676505600,1
9,,lauramannino,Oh...right...THE FRANZ! -America #Emmys,777702671935426560,2
10,,isanaoseioque,"Agora é a vez de GOT, mds, só alegria essa noite #Emmys",777702671918784512,2
11,,sportsyenta,This is for “chubby jews from the upper west side” BEST LINE EVER!!!! #emmys #VEEP xoxoxo,777702671755206657,2
12,,neilkleid,FRANZ #Emmys,777702672275238913,2
13,,producerjeff,Jimmy Smits and Dennis Franz? #Emmys,777702672283557889,2
14,,geovanadcruz,VAAAAAAAAAI GOOOOOOT #Emmys #EmmyNaWarner,777702672459784193,1
15,,Christianx3,Omg ganó #GameofThrones mejor serie dramática!!!! #Emmys,777702671859998720,2
16,,BecksVanAcker,I just finished watching #TheWestWing and Jimmy Smits now looks unnaturally old to me #Emmys,777702672849838080,1
17,,JoeSal90,THRONES #Emmys,777702673483116546,0
18,,TheRyanParker,Richard Dreyfuss clarifies for worried fans he's not Julia Louis-Dreyfus' late father https://t.co/ezXllZ49ei #Emmys https://t.co/dFbKzTtuxA,777702672413491200,1
19,,BetoRangel_17,Cuando me entero que Game of Thrones no ganó ningún #Emmys a mejor actuación https://t.co/0PwR3zlOyi,777702672690405376,0
20,,niallpurpose,Minha bichinha ganhou mano to bem triste #Emmys,777702673105780736,1
21,,canalcinefreak,VAMO LA FECHA COM CHAVE DE OURO #Emmys #Emmys2016 #EmmyNaWarner,777702676406624256,2
22,,horanmixed,"@tatianamaslany congratulations baby, you deserve it. i'm soooo proud of you #Emmys",777702676154974210,2
23,,DevaneiosMaya,Sera que rola GoT? #Emmys #EmmyNaWarner,777702676175941633,2
24,,DaamiTripero,Y HBO ganó los dos premios mas importantes.. Como lo dije antes: COMPRAN LOS PREMIOS #Emmys,777702676436021248,2
25,,Dalus87,ma nigga! https://t.co/jCNkzKdkFZ,777702676373135360,1
26,,Nineslife,"GAME OF THRONES, P0$&amp;@! #Emmys #emmynawarner",777702676310220800,0
27,,JediKnight_DC,Game of Thrones!! #Emmys,777702676549238784,0
28,,Gonpeau,Os clones piram ! KKK' super merecido ! https://t.co/ujXvtbx1fA,777702676536684544,1
29,,bea_andrade3,MARAVILHOSAAAAAAAA DONA DO MEU SER https://t.co/ZPGUUHwQS0,777702676637384704,1
30,,normreeduxs,VEM GOT #EMMYS,777702676658290688,2
31,,MyTrackingBoard,BEST DRAMA SERIES: GAME OF THRONES https://t.co/ioIk0b7N4E #Emmys https://t.co/GrqCtvb1lU,777702675471142912,0
32,,TirasGoT,A Rainha e o Maozinha da Rainha #Emmys https://t.co/myRJNarmo4,777702675966267392,2
33,,rodrigues1642,maravilhosa minha esposa número  3 https://t.co/tmPbc1Ezk9,777702676763119616,1
34,,fl4wlessbiitch,Esse GoT leva  #Emmys,777702676398301185,2
35,,bbglitterati,Come on GoT #Emmys YASSSSSsssssSSss,777702677350187008,2
36,,barchbo,I would love to see more classic TV pairs as presenters #Emmys,777702677056659456,2
37,,cameronmonaghun,OH MY GOODOJFD https://t.co/slc5HyDYPc,777702676960280576,1
38,,ZoinhaComenta,CLARO QUE É GOT #EmmyNaWarner #Emmys,777702677413240832,2
39,,JustJared,#GameofThrones actress Hannah Murray goes backless for the #Emmys with @Maisie_Williams https://t.co/l9DqQCxFsP https://t.co/L4t0lRLKfE,777702676108804096,1
40,,JamesEFinch,"SIPOWITZ is back, baby! #Emmys",777702677295861760,1
41,,renatavtav,AHHHHHHHHHHHHHHHHHHH ♥♥♥ #Emmys https://t.co/5bCsvyiv7j,777702677358776321,1
42,,jakechiara,Love this line👍❤️ https://t.co/f6tLEvUppa,777702677392359426,1
43,,DougeTalbeaux,Why aren't the nominees in alphabetical order this year? I have to admit...that drives me crazy. #Emmys,777702680609247232,2
44,,Moe_Greene1,#Emmys ABC bleeping any reference to God from people who don't believe in God...fitting.,777702680709861376,1
45,,nikefagbule,Outstanding drama series goes to Game of Thrones #Emmys,777702680449912834,0
46,,LBCeleste,I'm sorry Rami ...#LievSchreiber should have gotten the #Emmys,777702680613490688,1
47,,medusadrunk,""" e havia boatos de que eu estava na pior, se isso é tá na pior ... Porraaaaaa "" 

#EmmyForMaslany #Emmys #Emmys2016 https://t.co/iTqUZa7Bj7",777702679615266817,1
48,,julie_glitter,"obviooo termino las tareas del díaa, me siento a comer y los #Emmys terminan...continuan mis exitos",777702680751906816,1
49,,mattfruth,I had no idea that Dennis Franz was still alive. #Emmys,777702681024475141,1
50,,LorraineDWilke,Here's the problem: There's just TOO MUCH GOOD TV!! #Emmys,777702680483336192,1
51,,FabyJazmin,Congratulations @GameOfThrones #GoT #Emmys,777702681192169472,2
52,,edu_villaltaa,😍😍😍 https://t.co/mHE9bimMnC,777702680454062080,1
53,,RenanLorenzatto,"VOCÊS TÃO LIGADOS QUE O MELHOR DRAMA É THE LEFTOVERS NÉ? PENA QUE NÉ, ESNOBADA #EMMYS",777702681045590018,1
54,,TVGuideMagazine,Outstanding Drama Series goes to #GameofThrones! #Emmys,777702681209176064,2
55,,kuchi_san,これ2人ともタチアナさん1人だからな https://t.co/9JZf4h3EXU,777702680852508673,1
56,,ferreiragui,This is so embarrassing #Emmys,777702681351753732,2
57,,damianholbrook,Outstanding Drama Series goes to #GameofThrones! #Emmys,777702681364291584,2
58,,dreebarros,Outros dois que tinham que ganhar #Emmy https://t.co/IkYXhh5Cm2,777702681318199296,1
59,,AndreaPerezdeC,#GOT #GOT#GOT #GOT #GOT #GOT #GOT #emmys💪🏻,777702681691484161,2
60,,boxpopsite,Eu vendo Unbreakeable Kimmy Schmidt não levar nem pelo Melhor Cafezinho #Emmys https://t.co/MNxK43o5CS,777702681045508096,1
61,,AnnaVT_,#Emmys2016 #Emmys #EmmysPorWarner Último Emmy😐😐,777702681875980288,2
62,,TrendTopicsBra,"Salvador 
1 #CerimoniaDeEncerramento
2 #AnittaNoMultishow
3 #Fantástico
4 #Emmys
5 #DançaDosFamosos
7 Cazuza https://t.co/CjJkZcq815",777702683520012289,1
63,,heyitsjennalynn,Ughhhhhhh. #Emmys,777702684841213952,2
64,,torontobelieve,#Emmys THE EMMY GOES TO GAME OF THRONES,777702684631728128,0
65,,AshleeRenayy,@zachbooty duh 😂 https://t.co/hVlU1flcsa,777702684618919937,1
66,,mistimichellexo,Okay yes #Veep is funny but I was gunning for @black_ishABC to win. #Emmys,777702684883296257,2
67,,slexiestew,PUTA QUE PARIU VAI CARALHOOOOO #Emmys,777702685298532353,1
68,,YourManJeff,"Game of Thrones, woohoo! #Emmys",777702685264875521,0
69,,fackinpeter,"@morninggloria the communists know you're onto them, jimmy smits just came outta nowhere #emmys",777702684916903936,2
70,,itsmostlysunny,.VeepHBO winning? #Emmys https://t.co/wSQi22QSv8 https://t.co/9eJ5UQ2PSZ,777702685030096896,1
71,,1975jetsfan4,GAME OF THRONES!!!!!!  #Emmys,777702685286031361,0
72,,simonladesma,I've been meaning to watch #OrphanBlack. Think I'll binge it this week (and next). #Emmys,777702685428617216,1
73,,Mila_Hathaway,"@a_alinediniz maravilhosa comentando. Ela sabe tudo!!! Minha preferida no Omelete, não desmerecendo ninguém #Emmys",777702685218861061,1
74,,CocoaGoddess,I WATCH TOO MUCH TV. #emmys,777702685608931328,2
75,,Regina_gzzc,GAME OF THRONES #Emmys,777702686107906048,0
76,,pombareswho,Será que DA ganha pra fechar? #Emmys,777702685906698241,1
77,,kellkat08,"@donna_salberg RT @BuzzFeedNews: Rami Malek wins Outstanding Actor in a Drama Series for ""Mr Robot"" #Emmys https://t.co/p0ZV4ZD3P4",777702685822902272,1
78,,exSuperman,EW: #CloneClub rejoice!!!! 🙌 #Emmys https://t.co/1uUDeKwKFn,777702685671915520,1
79,,itsmostlysunny,PLS BE CAREFUL OfficialJLD. #Emmys https://t.co/w4qXV8kTrD,777702686338801665,1
80,,johnlocksjumper,Shit I didn't wanna be right but I was #Emmys,777702686573535232,2
81,,wehavelaunch,Game of Thrones - Drama Series #Emmys,777702686556876800,0
82,,unnprepared,um ator que una todas as tribos como foi o https://t.co/iW40RXKKO7,777702686389141505,1
83,,rnathinha,Eh agora que saberemos quem leva melhor drama #Emmys,777702686737178625,1
84,,pask_dic,Miglior Serie Drama Game Of Thrones 🙌🔝 stagione da capogiro #Emmys,777702688716951552,0
85,,Zendayafanarmy,"Can you believe Sarah , Kate &amp; Tatiana won their first Emmy today? #Emmys",777702688876326912,1
86,,ol_russian_lady,"Let's get this started now Fam! RT #EmmyForTaylor 
#EmmyForLori 
#EmmyForNatasha 
#EmmyForKate 
#EmmyForOITNB 
#emmys",777702688473636864,1
87,,thisismydesignn,Fuck. Right. Off. (WHATEVER RAMI STILL WON IT'S FINE) #Emmys,777702688960151552,1
88,,KatherineOndy,....isnt he the cis guy who plays a trans woman... https://t.co/QmeFG06hO0,777702689203367936,1
89,,our1Dalways,!!!!!!!! https://t.co/xY4wW47eh8,777702689006297088,1
90,,mi_makochan,OBVIAMENTE #Emmys,777702689199235072,2
91,,nawaff222,"برأيي أن #GameOfThrones تستحق جائزة #Emmys 2016 لأفضل مسلسل دراما وبكل جدارة. امنح صوتك مع @OSN
https://t.co/6amlpDyNgD",777702688905625601,2
92,,Vrtlnsanity,@ReginaKing Congratulations on your #Emmys win.  Looking forward to your upcoming work both in acting and directing. 👏🏾👏🏾👏🏾👏🏾,777702689496895488,1
93,,zakkorama,Anybody remember when NYPD Blue was SUPER CONTROVERSIAL? Anyone? I guess I’ll go fill out my AARP membership #Emmys,777702689010442240,1
94,,RottenTomatoes,... and the Emmy goes to #GameOfThrones for Outstanding Drame Series! #Emmys https://t.co/i3RdcYOC3E https://t.co/R50ZJDHO21,777702688272191488,1
95,,TheOnlyOTH,GOT WON!!!! IM NOT SURPRISED BUT OMG SO HAPPY #Emmys,777702689459273728,2
96,,bcbeat,Outstanding drama series goes to #GameofThrones #Emmys https://t.co/2AtiySRxz7,777702689689903104,1
97,,AcerbicAnnie,Anyone heard from David Caruso recently? #Emmys,777702689740173313,2
98,,shaunlysen,There's no way you're telling me Bryan Cranston didn't deserve the Emmy for LBJ #Emmys,777702690084179968,1
99,,UnicornDeMilho,Dão alguma estatueta para House Of cards #Emmys,777702689996148736,1
100,,AbzTweets_,GOT 🙌🏾🙌🏾🙌🏾🙌🏾 #Emmys,777702690059087873,2
101,,bugspar5,"GAME OF THRONES. YASSSSSSSS
#Emmys",777702690239414272,0
102,,lee_vintage,Game of Thrones #Emmys,777702690310746112,0
103,,advera,"""This is for the chubby jews from the Upper West Side."" DEAD. #Emmys2016 #Emmys",777702690545553409,2
104,,horanstupid,melhor imagem dessa noite #Emmys https://t.co/ac2J5J6WpP,777702692395319296,1
105,,htgawn,aqui ta normal ta bjsss adoro todas https://t.co/cLXciLoXj7,777702692873469952,1
106,,orugil,Yeaaaah #GameofThrones  #Emmys,777702693292826624,2
107,,HillaryDouble,"Can't believe this didn't receive an EMMY NOMINATION in 2011, when it was made. #Emmys #DumpTrump #Birthers
https://t.co/AtW9NcntRl",777702692932165633,1
108,,woodstiff,"@sagaftra @SAGindie Give #trans talent a chance. It's beyond time! No excuses, trans talent is plenty.  https://t.co/7qG8q4ziWQ",777702692487434240,1
109,,itsqueensupreme,Romi????? https://t.co/Lreh3FlEyR,777702693179621377,1
110,,Dmack79,You know you know the 90s are back? Sipowicz is on my TV #Emmys,777702693087289344,1
111,,CloneClubQuotes,"Meu deus do céu eu to tremendo, mulher socorro @tatianamaslany ♥♥♥♥♥ #Emmys",777702693347397632,1
112,,Sebastian_pag,😂😂😂😂 https://t.co/rrYbm3wmzs,777702693439541249,1
113,,AmFamJake,"Here to present the final Emmy of the evening, David Crosby and Erik Estrada #Emmys",777702693733142529,1
114,,goaIskins,sabia que a hora que a tatiana ganhasse o emmy ia quebrar a internet no meio #emmys,777702693372583938,1
115,,tarasproles,"OMG!!! Dennis Franz!!! Andy and Bobby!!!! I want to cry, I love seeing them together again!!! #Emmys",777702693469097988,1
116,,GoodHumorGrl,Congrats to everyone at #Veep! #Emmys https://t.co/8XFlZYdXzP,777702692420358144,1
117,,pixel_series,"Ganador Mejor Serie de Drama

#GameofThrones

#Emmys",777702693569781760,2
118,,exSuperman,EW: The always funny #Veep just won Outstanding Comedy Series at the #Emmys! 🙌 https://t.co/H2KIG8nmdD,777702693464903681,1
119,,bookchickdi,Sipowicz and Bobby Simone together again! #Emmys #NYPDBlues,777702693791936512,2
120,,bedelia_maurier,☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺ https://t.co/pDR1HdYvef,777702694140071936,1
121,,Cooperativa,"La Mejor Serie Dramática es ""Game of Thrones"" #Emmys https://t.co/fGfkqSAzgy",777702694224035841,0
122,,aaronrand,"My favourite show, VEEP, wins again. I imagine this is the most fun show to work on ever. If only politics was really like this. #Emmys",777702694563741696,1
123,,packmonster29,the cast of #veep are the most adorable people ever @OfficialJLD @MrTonyHale #Emmys,777702694391836680,1
124,,Galileo908,Game of Thrones wins and who is shocked? #avctv #Emmys,777702694781943808,0
125,,Fabdeexpressoes,"#Emmys Melhor Série - Drama:
Game of Thrones (HBO)",777702695331307520,0
126,,TheDellTorres,"Outstanding Drama Series

Game Of Thrones #Emmys",777702697034129410,0
127,,YCampoi,"Veeem GoT
#Emmys",777702697105514496,2
128,,PedrolYu,GOT GOT GOT GOT GOT #Emmys,777702697487261696,2
129,,JustinBurkhardt,🎼❄🔥👑🏆🏅🏆🏅🏆🏅 #Emmys @GameOfThrones @HBO,777702697118072832,2
130,,gpirnia,I'm beginning to wonder why network shows get nominated if they rarely win. #Emmys,777702697533399040,2
131,,VoteFor_Quintas,MR.ROBOT PRA COMPLETAR A NOITE??? #Emmys,777702697478787072,2
132,,ClairsGirls,And Game of Thrones win! #emmys,777702697357017088,0
133,,MotitaF,"GOT, BEBÉEEEEEEEEEEEEEEEE #Emmys",777702697600450561,2
134,,falacassilda,"Tá, parei de Maslany por hoje. #Emmys https://t.co/hT0n4Q6Ddg",777702697373954048,1
135,,KurtLara25,"EW : Yes, itsramimalek, this is real!! 🎉🎉 #Emmys https://t.co/DeK9Bq8fGP (via Twitter https://t.co/vA5pgDal7f) https://t.co/IXZdASztcd",777702696879058944,1
136,,rubia_kelly,#EmmyNaWarner #Emmys Melhor série dramatica: GAME OF THRONES,777702697571119104,0
137,,106th,"oh, hi, Amanda Peet #Emmys",777702697743052802,2
138,,plot_tv,Game of thrones ganhou melhor série dramática #Emmys,777702697743048705,0
139,,irishyanks,GAME OF THRONES AAHHHHHHH #EMMYS,777702698346872832,0
140,,DystopianHero,"If I learned one thing from the #Emmys, it's that HBO's awards campaigning game is strong. Oh, and that Jimmy Kimmel isn't funny. #TYFEmmys",777702697826934784,2
141,,foxhxle,omg https://t.co/my3gNMxSUa,777702698170716160,1
142,,houseofmagm,GAME OF THRONESSSSS #EMMYS,777702698099539972,0
143,,ZelebSpain,Ojito que #GoT va a superar a #Frasier por los pelos... #Emmys https://t.co/zTYA7bmVoe,777702697197764608,2
144,,Variety,"#Emmys: ""Game of Thrones"" wins best drama series https://t.co/1t1luuTpzZ https://t.co/lIutkt1JFE",777702697684185088,0
145,,PedroLeitte,Melhor Série Dramática pelo Primetime Emmy Awards 2016: GAME OF THRONES (HBO)!!!!!! #Emmys #EmmyNaWarner,777702698368045058,2
146,,MartinCabrita,Fucking about time!!! Great https://t.co/WcO0yKtWe0,777702697952800768,1
147,,itsjordanhoward,Ughhhhhhhh #Emmys #avctv,777702698351259648,1
148,,Meganraee,YES!!! 😭👏🏻 #Emmys #Veep https://t.co/RibchqqB7g,777702701282922496,1
149,,Johnny__Wadd,"Aw, should've been Mr.Robot #Emmys",777702701308182529,1
150,,noorieshanum,#Emmys Sour grapes F0bulous! 😎,777702701526228992,2
151,,ShoebAyubi,It's obvious Game of Thrones #Emmys,777702701043822593,0
152,,GameOfOwns,#GameofThrones wins Outstanding Drama Series for the second straight year! #Emmys https://t.co/dVZ19aEbkw,777702700746178562,2
153,,BenjamonstersTV,An awards show is going to end on time?!?! Thrilled for the American Crime Story wins tonight #Emmys,777702701354348544,1
154,,Nath_fournier,#Emmys #JonSnow you didn't win anything but you won my heart a long time ago so it's all good 😆,777702702130147328,2
155,,somepoems,Chubby Jews finally have a place in Hollywood! #Emmys,777702701744451584,2
156,,DiHeisenberg,"Y los premios no pudieron acabar mejor 
#GameofThrones  BRA VO 👏👏
#Emmys",777702701715099648,2
157,,SorayaMcDonald,Outstanding drama: Game of Thrones. #Emmys,777702702231019521,0
158,,UnknownPenguin,GAMES OF THRONE! #Emmys,777702702411157504,1
159,,camila_ac,RAMI 😍 so well deserved 👏🏻👏🏻 #Emmys2016 #Emmys https://t.co/WafIbhYQ04,777702700830035968,1
160,,rikkelange,Håpet på @SiliconHBO men @VeepHBO toppet seg selv i år  #Emmys,777702702163918848,1
161,,Cheekz_N_Thongs,please!!! https://t.co/kJTKHUKO1o,777702701937356800,1
162,,TheEricGoldman,"There you go. Okay, well… next year, maybe! #Emmys",777702702159499266,1
163,,tmz_photography,OMG!!   NYPD Blue reunion ...   woot woot. #Emmys,777702702381805569,1
164,,AmarilysGA,I’m tuning in to the #Emmys with @Chase for exclusive behind-the-scenes photos. Tweet #SapphireOnLocation to join! https://t.co/gRsqQfAQCg,777702702432202752,1
165,,KateSpencer1,Shit! That NYPD Blue reunion made my night. It's this #Emmys,777702702436405248,2
166,,hoesdixon,MR ROBOT E GAME OF THRONES NÃO POSSO OPINAR #emmys,777702702985912320,0
167,,mau_dorneles,GAME OF THRONES MELHOR SÉRIE #Emmys  https://t.co/TjGYCy744q,777702703766044672,0
168,,CDReed,Game of Thrones! #Emmys,777702705762492416,0
169,,RikardoCullen,Drama Series #GamesOfThrones   #Emmys  #RicardoDice,777702705842167809,2
170,,calebtraitris,GOOOOT POOORRRAAAAA #EMMYS,777702705674452992,1
171,,a_asael_e,G A M E   O F   T H R O N E S #Emmys,777702706018291716,2
172,,WIRED,Well that just made the whole year worth it. Veep wins for best comedy. https://t.co/gJy2Jqx94c #Emmys https://t.co/qaKuOuALXQ,777702704156143617,1
173,,Omar_SR,Mejor Drama: Game of Thrones #Emmys #EmmysPorWarner,777702705787703296,0
174,,agcatnip,PQP ISSO  #Emmys,777702705661898752,1
175,,pjlove10,Ah fuck Game of Thrones. #Emmys,777702706194489345,0
176,,Pit_Master,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/P7v277gDVw,777702705280196608,0
177,,msteejo1,Papa Fuerte😍 #Emmys,777702705422663681,1
178,,ziverjr,BRB UPDATING MY SESTRAS https://t.co/LSQWCrCcSZ,777702705867259905,1
179,,Agencia_Andina,#Emmys Mejor serie dramática:  Game of Thrones,777702706156867584,0
180,,whyr5,Lindo eles falando que game of thrones é o recordista #Emmys,777702706119081989,0
181,,mmorisawa,Pelo menos não foi Modern Family. https://t.co/aOj99BFcDB,777702706123198464,1
182,,farofanizer,GAME OF THRONES #Emmys,777702706278436864,0
183,,VassapImLisa,#Emmys update. My mom just screamed because of Jimmy Smits and Dennis Franz.,777702706605457408,2
184,,deedz,GOOOOOOT YAAAAAAAS #Emmys,777702706442010624,1
185,,JoshTarpley7,There it is. #Emmys,777702706668593156,2
186,,DiarioElPeruano,#Emmys Mejor serie dramática:  Game of Thrones,777702706165276672,0
187,,SoyElDie,Manda a decir #MaggieSmith que el premio se lo envíen por lechuza. #Emmys @TheEmmys https://t.co/tPb5m6Jk5q,777702705385078784,1
188,,adrianadesala,Outstanding Drama Series: Game of Thrones #Emmys,777702706961981440,0
189,,strangerslives,señor robô adro #Emmys,777702706886696960,2
190,,rickysheat,goddamit #Emmys,777702706932813824,1
191,,KurtLara25,EW : Your #Emmys 2016 Outstanding Lead Actress in a Drama Series is tatianamaslany for #Or… https://t.co/BcbmE5TKj4) https://t.co/ssQ5lho3eB,777702705544491008,1
192,,TheGregoryE,No upset here. Game of Thrones wins Best Drama. #Emmys,777702707393998848,0
193,,selenabetters,BSKSNSKSKJSJWJDKEJSNWKWNDKSJSSJSLSNEJBEKWEJEKEHWKSBSKWBDKWKWNEJ #Emmys,777702709684207616,1
194,,piduu,Ce te ene no se vale TODAS LAS PUTAS SERIES SON BUENAS!#Emmys,777702709512249345,2
195,,IsadoraCgn,AMÉM#Emmys,777702709600321536,2
196,,dannyy_yyyy,FLAVOR OF LOVE WAS ROBBED #Emmys,777702710019776512,1
197,,starkingsx,AAAAAAAA GOT PORRA!!!!!! #Emmys,777702710019784704,2
198,,nevesluc,Ele nao quer falar o nome da concorrência! https://t.co/0DXIlRQ5n2,777702708262371328,1
199,,rafaelpinheiros,GoT melhor série!!!!! Merecido masssssssssss tava torcendo por Mr. Robot claro. #Emmys,777702710330134528,2
200,,parisacueca,se mr robot nao ganhar #Emmys,777702710460223488,2
201,,MBrodeur,"Emmy for outstanding drama series goes to ""Game of Thrones."" Where. Are. My. Dragons. #Emmys",777702710636191745,0
202,,Dedessasc,Achei super merecido até pq q série maravilhosa https://t.co/81wKY86zDx,777702710460153856,1
203,,DevaneiosMaya,PORRAAAAAAAAAAAAAAAAAAAAA #Emmys #EmmyNaWarner,777702710753755136,2
204,,poproyaltystan,And another for GOT! #Emmys,777702711026290688,2
205,,mileraber,"GAME OF THRONES MELHOR SÉRIE DE DRAMA, POR HOJE É SÓ #Emmys https://t.co/kM9gpkKQ1N",777702710133059584,0
206,,pa_ran0ia,SIIII GOT #Emmys https://t.co/dkPiRO9Q77,777702710485344256,1
207,,moosbyy,@NetflixBrasil FICO FELIZ POR O EMMY TER GANHADO A TATIANA ❤️ #Tatiana #Emmys,777702711051620352,1
208,,tarequelaskar,Ladies in red at the #Emmys who rocked their categories. @tatianamaslany and Kate McKinnon. Way to go ladies! https://t.co/bMM4yYGuXn,777702709512114176,1
209,,kathyfl06028623,I think the #NutrishCat rocked the red carpet at the #Emmys. https://t.co/KQUnReNIex,777702711231782912,1
210,,clusterfuxit,Well done @iamjohnoliver for explaining to the Americans what #Clusterfuck is #Emmys,777702711332630528,2
211,,PJEWriter,Great dress @AmericaFerrera !!! #Emmys,777702710959304704,1
212,,Marrrrcussss,People really love working with that guy. This is incredible! I have never worked for someone I liked. Those folks are lucky. #Veep #Emmys,777702711252746241,1
213,,IronGirlMarvel,VAMOS GAME OF THRONES BEBÉS USTEDES PUEDEN!!! #Emmys,777702711500210176,0
214,,pwhauser,"No one understands that exchange

#JimmyAndDennis #Emmys",777702714201419781,2
215,,StrangeLikeMe92,"Outstanding Drama Series: Game of Thrones
20-7
#Emmys",777702713836523520,0
216,,acciovoid,GOT REI DO UNIVERSO #Emmys,777702714268643328,2
