,geo,screen_name,text,tweet_id,cluster_pred
0,,healydirtyshirt,GOT CARALHO #Emmys,777702730634825728,0
1,,arianagrandrc,GO MR ROBOT!!! #Emmys,777702731402256384,3
2,,sofhiq,#Emmys GAME OF THRONEEEEES YAAAAAAAAAAAY YAAAAAAAAY,777702731205189634,1
3,,shadowdemilovat,MAIS UM EMMY PORRA #Emmys,777702730995535873,3
4,,NutelladoJared,GAME OF THRONES PORRAAAAAAAAA #Emmys,777702731242991616,1
5,,Shartacular,"If it wasn't gonna be Better Call Saul, I'm cool with GOT.
#Emmys",777702730773110784,0
6,,Dorkomalfoy,Game of thrones! ! ! FUCK YES #Emmys,777702731393880064,1
7,,FilmInquiry,The award for Outstanding Drama Series goes to Game of Thrones! #Emmys,777702731008073729,1
8,,Vicky_Grayson,Game of Thrones vence como melhor serie #Emmys,777702731209375745,1
9,,marcusuntrell,@GameOfThrones wins for Outstanding Drama Series! #Emmys #GameofThrones,777702731364634630,2
10,,lmrshr,"افضل مسلسل درامي #GOT 
#Emmys",777702731129708544,0
11,,Nantuca_,AFFS....game of thrones ganhou #Emmys,777702731079421952,1
12,,rebellegrrl,#GameofThrones wins Outstanding Drama Series  #Emmys,777702731544928256,2
13,,u_silver,#AlwaysBeautiful @emiliaclarke ❤️ #Emmys https://t.co/PBzdZfaTJX,777702730714316800,3
14,,lightmestyles,GOT CARALHOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO JGKDLKSHGASKSHGKJSHGAKJGDL #Emmys,777702731675004928,0
15,,jmplyani,Woohoo GoT! Outstanding Drama Series! #Emmys,777702732090060800,0
16,,alfcantu,El que no conoce a Dios #MasterChefMx a cualquier Santo le reza #Emmys,777702732119494656,3
17,,reyblak27,No shade but I can't wait for the #Emmys2017. #Emmys,777702732119445504,3
18,,atep_iwujerun,0097470032313 PlY #Emmys,777702734824890368,3
19,,choselleortiz,🙌 #Emmys,777702735114231808,2
20,,babi,AEEEEEOOOOOO CARAAALHOOOOO GAME OF THRONES MELHOR SERIEEEE #Emmys,777702734967480320,1
21,,ribeirojacque,amém GOT #emmys,777702734929731584,0
22,,awardsfun,"Veep repeats as Emmy winner for Best comedy for 2nd year in a row, beating out previous king Modern Family #Veep #ModernFamily #Emmys",777702734766088193,3
23,,mrsBBBianca,Homeland pisa em todas! Desculpa got vc ganhou mas é nadinha #Emmys,777702735227547648,3
24,,PedrolYu,AEEEEEE #Emmys,777702735512829952,3
25,,rnrdiva,#Emmys actually ending on time? 😮👏,777702735273562113,3
26,,GaysettWalters,😍👌 https://t.co/lA116V8b3W,777702735076483072,3
27,,SherifAbdlNaby,👍👍👏👏 https://t.co/1lPX5yBbPO,777702735311413248,3
28,,biskatic,YAAAAAAAAAAAAAAAAAAAAAY #Emmys,777702735584124928,3
29,,mabelscrapbook,ISSO VIADO #Emmys,777702735546286081,3
30,,ChaaarlesWeber,Daaaa daaa dadadaaaa daaa dadadaaaaaa!!!!!!!! #Emmys,777702735919607808,3
31,,gscruz,The Best scene!!! 😉👏😉👏 https://t.co/EyCquXa0cw,777702735496024064,3
32,,deNolfFilms,Time to wrap up the #emmys! who will win the last emmy? #denolfemmysparty,777702736196272128,3
33,,iskatywalking,"Eu tô tão feliz, Tatiana dona do meu ser #Emmys",777702736108384256,3
34,,MeninaAmarga,Como são chiques essas crianças 🤗 https://t.co/tPh0Tx0RHq,777702735298846720,3
35,,JacksonEric,Congrats to the #Veep team.  You look like a very fun bunch.  Thanks for making me laugh every single week.  #Emmys,777702736561405952,3
36,,shesfirework,vai ficar faltando https://t.co/LGacFalk7q,777702736674578432,3
37,,mcfleo,Game of Thrones ♥ #Emmys,777702735944769536,1
38,,SoapyWatcher,CONGRATS GAME OF THRONES!!!!!!!!! #Emmys,777702737437863936,1
39,,gmarioalbertot,Game of Thrones mejor serie dramática  #Emmys,777702737353945088,1
40,,1Panemaniaco,GAME OF THRONES  #Emmys,777702739166031872,1
41,,Gabriehr,Aeeeeeeeeeeee GOT #Emmys,777702739371495425,0
42,,SoleePatriot,@magnifier661 #LoveHillarysHate #DemonicHillary #DeplorableHillary #Emmys Evil Wench!!! #HillaryClinton,777702739270705152,3
43,,biahsheerio,eitaaa cuzão Got de novo ♥ #Emmys,777702739564527616,0
44,,toraflora,#Emmys https://t.co/oZhJd3PnGy,777702739052728320,3
45,,hastalavistaok,Game of thrones se lleva el ultimo premio de la noche como mejor serie dramática #HastaLosEmmys #Emmys https://t.co/dJCCNYnsds,777702738146787328,1
46,,roxana_hadadi,ughhhhhhhhhhhhhh #gameofthrones status quo exhaustion. #emmys #emmys2016,777702739384172544,2
47,,itsarvynavy,@itsarvynavy #Emmys,777702740042452993,3
