,screen_name,text,tweet_id,cluster_pred
0,BoyerShalonda,"#تكريم_أمهات_شهداء_الواجب x3m
#Emmys",777715287412109312,0
1,holy_yonce,keep it cute https://t.co/UMQpDOBBR6,777715288032837632,2
2,Adel__Almalki,"( #Emmys )O.J. Simpson TV series, and politics, win big at Emmys https://t.co/XHNiG1lu2H",777715288280301570,1
3,HuffPostCaStyle,"And the #Emmys go to #Veep, #PeoplevsOJ, #Transparent... and @tatianamaslany! https://t.co/WbTLue0Anr https://t.co/cjr8cLheZU",777715286636199937,0
4,jackconner123,#Emmys https://t.co/cWnMunY4v5,777715289928658944,0
5,rulicarp,Los amo ❣ https://t.co/GOxRQSAd1b,777715292239716352,0
6,_Teegan_,You're living your best life Trevor  https://t.co/sJNaB8fOhq,777715292885643264,0
7,jamil1985m2,"نتائج حفل جوائز  #Emmys2016 
جائزة افضل مسلسل درامي #GameofThrones 
#تي_في #Emmys https://t.co/2a8nNePmv0",777715290650050564,2
8,wesnala,How is it power wasn't up for any #Emmys. It one of the best shows on TV.,777715295024590848,0
9,izosimalekseev3,"uia
#انتر_يوفنتوس
#مسابقه_سفاري_وسحب_ايفون7
#Emmys https://t.co/vnVSYXOuIv",777715294466928640,0
10,Cindy_Aparicio,Look at this precious sunshine! #EmmyForMaslany #OrphanBlack  https://t.co/Vo3xkGezYx,777715296572366849,0
11,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/AZFbtIiC8Y",777715295385325568,1
12,volvoshine,Dear @ConstanceZimmer you won in my book...And that's all that matters #Emmys #quinning #UnREALTV #Emmys2016,777715298241609728,2
13,SMullahoo,https://t.co/tEmL7NV9an https://t.co/8AKWzraQmb,777715299063857152,0
14,villena4U,My sweet Jeff Bezos is the Real Star of the #Emmys #ireland 🏆🎤🎺 https://t.co/DChrOtDOvX,777715299995021312,0
15,abby_elliott_,can we talk about @LauraKelly for a sec? lookin flawless at da #Emmys 💘,777715301181890562,0
16,morgantpeacock,I LOVE YOU https://t.co/vemgXEWWoy,777715301139881984,0
