,screen_name,text,tweet_id,cluster_pred
0,naycouto,Eu tô gritando #Emmys https://t.co/mOm9wwMvHc,777700217860792320,0
1,deandraker,crying rn coz he is right 😭 https://t.co/pJDtWu4SAc,777700218452140033,0
2,dalekphobia,finally https://t.co/Ok4x3AgvXD,777700218695364608,0
3,JT_Mesich,"Retweeted E! News (@enews):

The #Emmys winner for Lead Actress in a Drama series is Tatiana Maslany!... https://t.co/z3MIFva3Rj",777700218917617665,1
4,Helen11Oliveira,A Beyonce vai aparecer. #Emmys,777700218875867136,1
5,ChrisTijerin,Quadruple yes!!! 😍 #Emmys https://t.co/v1CtoWcUgF,777700219148378112,0
6,BhargavaEshna,YAAAAAAS MISSION ACCOMPLISHED!! CONGRATULATIONS @tatianamaslany #cloneclub loves you!! #Emmys #Emmys2016 #OrphanBlack #EmmyForMaslany,777700219358158848,1
7,inesgeekstuff,Who else cried a little bit when they showed Alan Rickman in the In Memoria? #Emmys #Emmys2016,777700222721941504,0
8,Macarioww,DAAAAALEEEEEE https://t.co/5Q4SJ2QjNb,777700222331981824,0
9,Renanlandim22,"Eu acho que, inclusive pelo peso das séries, Robin Wright e Viola Davis fora melhores. Mas que ela merecia faz tempo, isso merecia. #Emmys",777700222768148481,0
10,_RachelMBrown,CONGRATS @tatianamaslany nobody deserves it more than you #Emmys,777700222877200385,1
11,D_SAVRE,Congrats @ItsRamiMalek and @tatianamaslany !!!! So frikin deserved!! I felt like a diehard sports fan screaming your names! #Emmys,777700223095230464,1
12,joeyshortroad,TATIANA?!?!?!?!?!?!?!?!?!?!?!?!?!? the pool is OUT OF CONTROL. #Emmys,777700222508097541,1
13,Aw_Os49,ابووووو ماااااالك 👏👏👏💃🏻💃🏻 https://t.co/ORMscPap1z,777700222822744064,0
14,Cri5Angel,"Sarah Paulson!!!
Ya era hora, se lo merece 👏👏👏👏 😍 #Emmys",777700222742962176,0
15,BubblesMagpayo,"The kids from #StrangerThings performing ""Uptown Funk"" at the #Emmys preshow. https://t.co/6BgB63t2VU &gt;&gt;&gt; So cute!!!",777700222835171329,0
16,httpdodavid,"Estou a mais de 30min querendo cagar e tomar banho, mas não fui ainda por motivos de #Emmys",777700223246331905,0
17,mikeybishops,I LOVE YOU CONGRATULATIONS @ItsRamiMalek #Emmys,777700222227083264,1
18,mamitamumu,#Emmys #EmmysPorWarner Buhhhhhh! Viola Davis era la ganadora! Buhhhh👎👎👎👎,777700223330226176,1
19,Chopanf28,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 https://t.co/RpPC53PC58,777700222982037504,0
20,haraambae,it's about damn time https://t.co/QDwnexnid9,777700223980216320,0
21,moviegoing27,Multiple female directors have won so far. Pretty cool. #Emmys,777700226782015488,1
22,frOOtSalad321,My wishes were granted! Congrats @azizansari &amp; @MsSarahPaulson! #Emmys https://t.co/xZJnbDcIxB,777700226186510336,1
23,ucaue,♡ https://t.co/4ZR3pLUnw0,777700226710773760,0
24,Dudasmore,quero todas minhas cloneeees amooooooooooooo https://t.co/gDlQl8arzc,777700226782076928,0
25,Ayman_ELKhyary,شيلي ايدك من البنطلون يابت https://t.co/ZujG2C4ar8,777700226807263232,0
26,sakd2209,"Diooooosssssss @tatianamaslany !!!! Fuck everything, I love you!!congratttssss  #Emmys #Bestleadactress",777700227012845568,1
27,fabnsab,"Can we do a moratorium on ""the shows running too long"" jokes on these awards shows? #emmys",777700226874404864,0
28,Umshipper,PISAAA #Emmys https://t.co/T5bdapEpCR,777700226182381568,0
29,BMartinsReal,Se Deus falou https://t.co/kfd3cnqlpL,777700226769584128,0
30,philosophel_nfl,Até que enfim. Muito merecido! https://t.co/t6WStZKyi2,777700226509537280,0
31,afirecamila,A TATIANA GANHOU? CARALHO JSHSJSKSKSKSKS #Emmys,777700227629342720,1
32,MizzTamaraBass,She kills on #OrphanBlack so kudos to #TatianaMaslany #Emmys,777700228077977600,1
33,1Panemaniaco,"Isso foi tão merecido 
To quase chorando aqui  #Emmys https://t.co/5W2rNLlBjd",777700226647912448,0
34,krn_lee09,Congratulations faves love you both so much and you deserve all of it @ItsRamiMalek @tatianamaslany 😭💕 #Emmys,777700227549573120,1
35,luli_rovira,No mamesssssss 🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼 TATIANAAAAAA #Emmys https://t.co/TCs8BpRc7B,777700226538741760,0
36,BenJamminAsh,HOLY SHIT!!! @ItsRamiMalek WON!!! This is incredible! 😃😃😃 #Emmys,777700230879784960,1
37,LucyScore1,It looks like everyone in the audience at the #Emmys wishes they were somewhere else.,777700231055933440,1
38,GGerling,"So I've got 4, @TySOTW has 4, @camulus has 3. Tight race. #Emmys",777700227553767424,1
39,MyriOliveira,MORTA 😂😂😂 #Emmys https://t.co/f3nW4jLTXa,777700230578012161,0
40,circumambients,mais que merecido esse emmy pra tatiana #Emmys https://t.co/XhDMvkSwqr,777700229672005637,1
41,bottIedups,We weren't talking to you but thank you https://t.co/wdpsm4gxy7,777700230611472384,0
42,lndscapes,tatiana finalmente ganhou caralho uma das melhores atrizes do mundo na real #Emmys,777700230947041280,1
43,MALIK_VS_LAMAR,The #Emmys be full of bullshit. How Viola Davis or Taraji P. Henson didn’t win🤔🤔🤔 TF smh…,777700230934454272,1
44,Rauating,MEU DEUS EU ESPEREI POR ISSO POR TANTO TEMPO #Emmys,777700231119040512,1
45,sofisan55,Exacto! WTF la igualdad on point.... https://t.co/TBsp1Ubz5k,777700230917652480,1
46,Achraf_pepFCB,"افضل ممثل رئيسي في مسلسل درامي :

رامي ماليك | Rami Malek 👌
#Emmys https://t.co/3gbplEtXSu",777700230024298496,0
47,biellicon04,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA @emmy FODE MAIS QUE TA POUCO AAAAAAAAAAAA https://t.co/Wj05u5FH4Q,777700231018385410,1
48,katfindsfish,another bae just won an award🙆🙆 what an incredible #Emmys night. #TatianaMaslany,777700231211159552,1
49,yeyitscwizi,Good morning 😊. Ngano gwapa man kaayo ka? 😗 https://t.co/sXygsByaG2,777700231257264129,0
50,BelenPalacios08,ABOUT MOTHER FUCKING TIME YAAASSSSSS @tatianamaslany YASSSS QUEEN #Emmys,777700231165149184,1
51,tinathebrick,I haven't even watch #Emmys for a while now. I'm gonna have a couple glimpses on it. Let's see if this award show has gotten better.,777700231106342912,1
52,ECDawe,"@tatianamaslany 
Congratulations! All of you deserve this award! #Emmys #EmmyForMaslany #Emmys2016",777700231362318337,1
53,Iknowharoldtoo,Wow  #ViolaDavis nor #TarajiPHenson turns off television  #Emmys,777700231626366976,1
54,suzwitko,Kyle chandler in bloodline #gold #snubbed #sorrymrrobot https://t.co/eSCvLNtoAQ,777700231559409664,0
55,MariaLuuuuiza,CADÊ O SQUAD AGORA? #Emmys,777700235086794752,1
56,MPMaragliano,Ver los #Emmys me recuerda todas las series que quiero ver y no tengo tiempo,777700235061714944,0
57,yasmim_ppaiva,"Depois desse merecido e lindo EMMY pra Tatiana Maslany eu posso dormir em paz
#EmmyNaWarner #Emmys",777700235313315845,1
58,GoodfriendC,"""There's a little bit of Elliott in all of us"" #Emmys Congrats to @remymalek @whoismrrobot",777700235178942464,0
59,Camzart23,Elaa ganhou super mercido haha quase gritei aqui  @tatianamaslany   #Emmys https://t.co/V5IY6OJExn,777700233283248128,1
60,swxgurls,Such a beautiful performance by torikelly during the in memoriam tonight 😍 #Emmys,777700235363704833,1
61,gunthie,The difference between Tatiana Maslany and every old person that won--her speech was on her iphone not a piece of paper. #Emmys,777700234973577216,1
62,mortaldistricts,So lovely to see @ninajacobson at the #Emmys,777700235531415552,1
63,maripeacefc,AIII VELHOOOOO DEI TANTOS GRITOS INTERNOS AGR PQ O HORÁRIO Ñ PERMITE MAIS ESSE SOFA FICOU PEQENO PRA MIM TATIAAAAAAA #Emmys #EmmyForMaslany,777700235292372992,0
64,LordBl4ke,Eu gritei qnd o o malek ganhou #Emmys #EmmyNaWarner @ItsRamiMalek,777700235346845701,1
65,trvlnut,@tatianamaslany really deserved that win.  #Emmys,777700234956709896,1
66,csmbsailor,Yay @tatianamaslany for #OrphanBlack  #Emmys,777700235799699456,1
67,Jhurielle,💘🎉 #Emmys https://t.co/uFXYv9hSeF,777700234562445313,0
68,lovennig,EU TO PASSANSO MAL #Emmys https://t.co/T07auDIzmM,777700235262984192,0
69,lucasogodoy,gritei tão alto aqui que o condomínio inteiro deve ter acordado #Emmys,777700235737006080,1
70,pah_fleck,"Tatiana Maslany ganhou, berrreeeeei aqui! #emmys 12 personagens e contando...",777700235556651008,1
71,silviorfilho1,"Helena, Sarah e Cosima &lt;3 #Emmys",777700239113412608,1
72,Whatsername_94,I AM IN SHOCK. OH MY GOD.I CAN'T BREATHE. BOTH MY BABIES RAMI AND TATIANA WON. I STILL CAN'T BELIEVE IT #Emmys,777700239356596225,1
73,lizsantana18,TATIANA FUCKING MASLANY! #Emmys #CloneClub @BBCAMERICA,777700239281094656,1
74,beaandres9,Yeah sestra!!!! #EmmyForMaslany #Emmys  🎇🎆🎊🎇🔝,777700239771860992,1
75,archivalsliver,Topple the patriarchy! @okbolding @allisonlydia @elvia_arroyo https://t.co/CtzlBHJMvp,777700239213989888,0
76,dorkpooI,I'M SCREAMING IN 24 DIFFERENT LANGUAGES https://t.co/RHOtB16Zyf,777700239432093696,0
77,vqnerdballs,I think half of Nerd Media Twitter just fainted with glee #Emmys,777700239952252928,0
78,CEJ_,TATIANÃO NESSA PORRA #Emmys,777700240258396160,1
79,cigarts,Hahahha in Viola ni Robin 😂😈😈 #Emmys que trolleo,777700240040296448,1
80,Vicusi_sXe,Rami 'Mr Robot' Malek y Tatiana Maslany ganando la reñidas categoría actorales es lo mejor d la noche ☺ #EmmysPorWarner #Emmys,777700239998418944,1
81,Garebear__11,Emmy Award WINNER Tatiana Maslany. Feels good to finally write that. #Emmys,777700241038450688,1
82,Danygonzz,TATS YAAAAAAASSSS!!!!!!!!!!! #EmmyForMaslany #Emmys,777700243152535552,1
83,karol_rsilva,😂😂😂😂😂 https://t.co/IVygEgppiQ,777700242431115268,0
84,thebluehanger,Wasn't expecting to see someone dear to my career in the In Memoriam at the #Emmys. Miss you and everyone at GW. ❤️ https://t.co/0BsIpj5DtG,777700241562664961,0
85,smoakliars1d,TAO MERECIDO TAO MERECIDO MEU DEUS GLORIA TATIANA TEVE O RECONHECIMENTO ELA É INCRIVEL #Emmys,777700243018252288,1
86,GlendsMazapana,YA ERA HORAAAAA CARAJOAIJDIKDJLOIWDLKN&lt;3&lt;3&lt;3&lt;3 https://t.co/Px0KnXhKCa,777700243882151938,1
87,mayaralima1d,É pedir muito? Hahahahah https://t.co/GJuvTaraxK,777700243441868800,0
88,flgazr1,"Dammit,Jimmy  #emmys used my ""90 mins left' joke - which I was planning for later",777700243743715328,0
89,RodolfoMoctezu,Rami Malek Se merece eso y mucho más 💙💙💙 #MrRobot #Emmys,777700243727011844,0
90,nerdwich,And thanks for Tatiana Maslany! #Emmys  https://t.co/TNpIcI1046,777700242112282624,1
91,nerdwich,And thanks for Tatiana Maslany! #Emmys  https://t.co/TNpIcI1046,777700242112282624,1
92,ScottHK,Tatiana and Rami in the same night!  This is awesome! https://t.co/jTttVIm5Oo,777700243773136896,1
93,Stephanie61593,YEEEEEEEESSSSSSSS #TATIANAMASLANY #Emmys #OrphanBlack,777700243831975936,1
