,screen_name,text,tweet_id,cluster_pred
0,hbelam,MY QUEEN @tatianamaslany SLAYYYYYYY #EMMYS,777699706839437313,2
1,RuthSand,"Tatiana!!!!! About damn time!!!! 
#Emmys",777699706805821440,0
2,sigaescalada,Rami Malek faz piada com os transtornos de seu Eliott Anderson de Mr Robot -  Melhor Ator Drama #Emmys https://t.co/5tdXEGqmow,777699706185154560,1
3,jeffraaaay,OMG TATIANA AND RAMI YO THIS IS AMAZING #Emmys #MrRobot #CloneClub,777699706675789824,0
4,DannyFloyd76,#Emmys #JonSnow sigues siendo un crack con la espada,777699707057479680,1
5,teampequi,"Tatiana Maslany GANHOU SOCORROOO
FIZERAM JUSTIÇA A RAINHA #Emmys",777699707183333377,0
6,n4thallys,"CARALHIAÇSDHGNAODGHASOPGAJ
MANO
TATI
MERECIDO PRA CARALHOOOOOOOOO #Emmys",777699707091050496,1
7,dpollyanna7,GANHOUUUUUUUUUUUUUUUUUUUUUU! ATÉ QUE ENFIM! Tatiana MERECE DEMAIS! #Emmys,777699707250499584,1
8,sznnmorse,Haven't watched Orphan Black but understand Tatiana Maslany is great &amp; yay for a genre show win. #Emmys,777699707128778753,0
9,ArmanSays,"My congressmen shutting down Twitter trolls using ""dude"" while attending the #Emmys because Los Angeles. https://t.co/aYGUnyHkz3",777699707090931712,1
10,nawafic0,اوووووووووووووووه ما فازت حقت هاو تو قيت اواي و امباير #Emmys2016 #Emmys,777699707304935424,1
11,HDfan_,OMG!!! Awww @tatianamaslany :D #Emmys,777699707455959040,2
12,HiddenRemote,".@MyLifeIsJulie, Imma let you handle this one. #EmmyForMaslany #Emmys",777699710039629824,1
13,AndyI_Am,"Yaaaaaas! 
Véanla https://t.co/kHSezmZybg",777699710882623493,1
14,rko711,سمعوني صياحكم ي اطفال وينترفيل #Emmys https://t.co/CPPldVCc1y,777699709607706625,1
15,milasilvafs,ELA TREMENDO MEU DEUS EU TÔ ARREPIADAAAA MARAVILHOSA DONA DE TUDOOO #Emmys #EmmyForMaslany,777699710891089920,1
16,Ericles_Mb,"E eu quebrei a cara de novo kkkkk vou torcer pros que eu não gosto ano que vem, pra ver se os que eu gosto ganham #Emmys",777699710945624065,1
17,ParanaensedaCL,MDS ELA GANHOU #Emmys,777699710966591524,1
18,ruipbc,Tatiana Maslany ganhou crl!!!!!! lindoooooooo #OrphanBlack #Emmys,777699710819831808,0
19,apkbros,OI?????  #Emmys,777699710991798272,1
20,rustyhatchell,"OMG, AND Tatiana won as well!!! YES!!! She is ABSOLUTELY FANTASTIC!!! #EmmyForMaslany #Emmys #OrphanBlack",777699711285284864,0
21,andrearalp,"CHOCADA
#Emmys",777699711126016000,1
22,Ali610,Finally! #Emmys #OrphanBlack https://t.co/oYKvI4rWDu,777699710370930688,2
23,loveblushed,TAT WON #Emmys,777699710966595585,0
24,Zee_L24,I can't believe @OrphanBlack #Emmys,777699710643634176,0
25,buteriah,A BICHINHA GANHOU NAMSKKMLWLQPZJH #Emmys,777699710953984000,0
26,Juaampi,Viola era tuyo hamiga robaselo a esa que no la conoce nadie #Emmys,777699711205646336,1
27,RhondaS75500655,#Emmys #Emmys2016 #EmmyAwards #KanyeWest #TaylorSwift #RIHANNADIOR #Beyonce #BeyonceBreaksTheVmas #pdiddy #Drake  https://t.co/QTjJ3ZSAbU,777699710920433664,1
28,gagajcap,TATIANA FINALMENTE GANHOU #Emmys https://t.co/ncRrplWpVJ,777699709926436865,0
29,EderAlex,"Rapaz, quase mataram a Tatiana Maslany #Emmys",777699711323176960,0
30,kelly_butorac,FINALLY. #cloneclub #Emmys,777699711209861120,2
31,_sammrojas,#Emmys #GameofThrones,777699711448862720,1
32,blockboi_4eva,Finally!!!!! What took so long??? #Emmys #OrphanBlack,777699710954070017,0
33,meysuhr,TATIANA MASLANY!! #Emmys,777699711369093121,0
34,juvi423,Aaaaaaah!!!! TATIANA!!!!! #Emmys #OrphanBlack,777699711188738049,0
35,perryhurts,TATIANA GANHOU CARLHOO NÃO TO ACREDITANDO DJSJFSKDFKADSKDS #EMMYS,777699710974976000,0
36,wendeeelS,"Porra, dps dessa vou começar a ver Orphan Black #Emmys",777699711436414985,0
37,deepsoulnq,روققققققت https://t.co/PXgoQMSVRZ,777699710962368512,1
38,pegaita,Emmy goes to Vagina Muslin? #Emmys,777699711864176642,1
39,eswitt,Who is watching these shows? Keri Russell was ROBBED.  #Emmys,777699711608160256,1
40,chris624wx,TATIANA MASLANEY YAAAAS! #Emmys #OrphanBlack,777699714925993984,0
41,adculaba,YAAASSSS!!! https://t.co/3QsmJJIGC0,777699714347085824,1
42,_isaacarvalho,Caralhoooooii a Tatiana manoooooo q linda #Emmys,777699714993119233,0
43,DANGER_karin,Tatiana Maslany!!!!!! #Emmys,777699715227881474,0
44,alexwilpon,Yesss Tat #Emmys https://t.co/e7v0gc9bMB,777699713806196737,1
45,askamantoo,@TheEmmys #leadactor category swept by @ItsRamiMalek 1st time nominee (&amp; smartly dressed) over stellar competition. #MrRobot #emmys,777699714946899969,1
46,Brittddl_723,BABY GIRL GOT ITTTTTTTTTTTTTTTTTTTTTT I'M SO HAPPY HOLY SHIT!!!!!!!!!!! #Emmys #EmmyForMaslany #OrphanBlack,777699714754027520,1
47,haronrib,FINALMENTE CARALHO É NOSSO PORRA PUTA QUE PARIU MINHA TATIANA TÁ VIVAAAAA!!! #Emmys #EmmyForMaslany https://t.co/m4Bvj2OOiV,777699713931935744,1
48,lrfine,Doubly excited @tatianamaslany.  Finally #Emmys,777699715181907969,2
49,Mely_0107,#Emmys #EmmysPorWarner #GameofThrones #TeamGoT 😂😂😂😂 https://t.co/9zKtcPHltP,777699713671987200,1
