,screen_name,text,tweet_id,cluster_pred
0,John_C_Barnett,.@pattonoswalt !!!!!!! #Emmys,777685690142208000,1
1,HOThits1005,Julia Louis-Dreyfus brought us all to tears with her touching Emmys speech! #Emmys https://t.co/OmJuAekb9D,777685689538269184,0
2,consuelo_bolzan,#Emmys to #TalkingforClapping https://t.co/HS9dfCIgs5,777685689760702464,0
3,Billyjensen,Prepare to cry. #emmys,777685690230247424,0
4,929Wave,Julia Louis-Dreyfus brought us all to tears with her touching Emmys speech! #Emmys https://t.co/vJHyJLsFKL,777685689362059267,0
5,steavehelmsfist,"PATTON!!!!! I love him dearly.
#Emmys",777685690595160064,2
6,973theEAGLE,Julia Louis-Dreyfus brought us all to tears with her touching Emmys speech! #Emmys https://t.co/QgljokjRkS,777685689492123649,0
7,pqpshepherd,KKK OLHA O QUE TAVA ESCRITO NOS BILHETES #Emmys https://t.co/nXmQXd323l,777685689328697345,0
8,chazzldazzl,Did...did Aziz just dis Jeffery Tambor?  Yikes bad move kid #Emmys,777685693841543168,0
9,MadelinhaRf,"MAS TUDO BEM, PODE GANHAR VC MERECE #Emmys",777685693699067904,0
10,ashlovestv,Brb getting tissues before Patton Oswalt's speech #Emmys,777685693904531456,2
11,alf1721,Uuuuuh Patton Oswalt 😄😄 #Emmys,777685694143541248,2
12,chatolino,melhor roteiro #Emmys https://t.co/jDW8zNTrcz,777685692692430848,0
13,thehipsterit,Miglior varietà &gt; Patton Oswalt #Emmys #Rai4,777685694043021313,2
14,KevinSurma,"Can we start using that ""I brag different"" line? 'Cause ""got the hottest chick in the game wearing my chain"" is from forevies ago! 👴🏼 #Emmys",777685694172966912,0
15,KishoreYen,Loving the Jimmy Kimmel emoji that Twitter has spun out for the event -&gt; #Emmys,777685694860800000,0
16,juggles_geese,PATTEN OSWALD.  OMG &lt;3 &lt;3 #Emmys @pattonoswalt,777685694676365312,1
17,bryweir,"Woohoo! Short, fat guy wins!
#Emmys",777685694454108161,0
18,zquadrao,Esses dubladores salvam e fodem com a nossa vida  #EMMYs,777685694596669440,0
