,screen_name,text,tweet_id,cluster_pred
0,scrapbook_gal75,Hallelujah gets played A LOT but Tori Kelly did a good job #Emmys,777714828525703169,0
1,NightManagerAMC,Congrats to #TheNightManager’s Susanne Bier on her #Emmys win for Outstanding Directing for a Limited Series. https://t.co/6i9NgTEw1b,777714828915961856,1
2,ScreenMixx,من أصل 22 ترشيح حصل المسلسل The People v. O. J. Simpson على 9 جوائز عن فئة أفضل مسلسل قصير #Emmys https://t.co/MN2svvJtno,777714829985546240,0
3,Mohammadtahir46,"So @GameOfThrones blew the night.
#Emmys #GOT",777714831214448640,2
4,tjthunder,"#Emmys 
#GameofThrones 
#winteriscoming",777714831872946176,0
5,joniethelion,YEESSSSS @ItsRamiMalek PROUD OF U!!!!!! https://t.co/LeN75wCsTt,777714833487605761,0
6,itsmeandreavm,Era más que obvio.🍾 https://t.co/Tpgo9LbPdH,777714833835765760,1
7,ChipNicholson,"#JimmyKimmel  did a #Cosby joke at the #Emmys  ? 
-jKimmel , You're my Hero. Ugly sweater party, my place",777714833764429825,2
8,dcbrown94,Best aspect of the #Emmys this year: the unpredictability. Loved seeing so many new faces get up on stage. Made for quite an evening.,777714833676435456,1
9,i_destiny,"My favorite show won for best drama, so I good! 😌 #GameofThrones #Emmys",777714835677126662,2
10,Drcmac,Lily Tomlin @GraceandFrankie you are the best. In my book!  #Emmys,777714835970596865,2
11,Caarol_Pessanha,MARAVILHOSAAA https://t.co/B9pnuksvEY,777714836046217216,1
12,maianhnguyenvu2,Why they didn't show this amazing part ? They are such talented and adorable ❤️❤️😍😍 #Emmys2016 #StrangerThings https://t.co/don5wMockL,777714837522567168,0
13,ValerieLahey,YASSSSS GAME OF THRONES #Emmys,777714838550241280,1
14,CNNent,We've got the full list of all the big winners! #Emmys https://t.co/CyvbzygIzH https://t.co/8mBvvvGvGe,777714837489147904,1
15,TammyInfinite,YEAAAH GAME OF THRONES. Esa serie se merece todo. TODO.  #emmys,777714838520762368,1
16,inspiring1M,"“Movies are a fad. Audiences really want to see live actors on a stage.” 
― Charlie Chaplin
#Emmys #Emmys2016",777714839032467456,0
17,Nitu_23,@afdiaries yeahhhh she did!! PC rocked the #Emmys,777714840294924292,0
18,realwifelife,The best dress there end of story. The end #perfect #Kristenbell #Emmys2016 https://t.co/Ephy8f7AV1,777714841607819264,1
19,DdgtffAsdfgh,"vql
#اروع_ما_تراه_عينك
#Emmys
#متصدر_لاني_اتحادي https://t.co/1q9bv5m3xB",777714841108774912,0
20,buxet7,Slaaaayy https://t.co/mOeBdQO3on,777714842354450432,1
21,dmackdaddy,Emmys 2016: The People v. O.J. Simpson dominates with limited series wins. #Emmys  https://t.co/0tMiXCkZ3Z,777714842748620801,2
22,marcospk2fly,Mr Robot é tão foda que até o #Emmys confirma isso!,777714844057407488,1
23,CaregivingClub,#Emmys boredom? Read @sherrisnelling interview TV icon Norman Lear PBS @NextAvenue https://t.co/9cWSDBLBfn https://t.co/VcyJIPac6v,777714843835101184,0
24,ChnoDota,Mr. Robot también debió ganar mejor comedia en los #Emmys https://t.co/dp8OGKlK0D,777714844065787904,1
25,MrZionsun,The gif! https://t.co/oRJCd59HWO,777714845168709632,1
26,ItsSpoilerTime,"Mientras tanto, #HODOR en el after party de los #Emmys...

#GOT
#GameOfThrones https://t.co/hD4iJllP8H",777714845101727746,0
27,TMOFashionews,"-TMOF- #EMMYS #EMMYS2016

#KitHrington and #AndySamberg looked great tonight! Thoughts?
.
#TMOF… https://t.co/iF3X5KCLWV",777714846775123968,0
28,drozdovarefii84,"حصريا أقوى عروض #بيع_متابعين تويتر مقدمة من شركة Motab3 Group للطلب واتس اب:597732529
#Emmys https://t.co/1gCN6bdnSV",777714846276222976,1
29,ayahisapumkin,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/A5D0CsDvcq,777714847849078784,1
30,SFCelebWatch,Surprised there weren't more shoutouts to terrorism &amp; gun violence on the #Emmys tonight. Just racism &amp; trans folk. #Emmys2016 #emmysnation,777714848234819584,2
31,MSpllu,"مسابقات وجوائز ايفونات 7
وفقرات شعريه
-
-fd2

 #من_منطلق_خبرتي_بالحياه #وزع_وظايف_للمغردين #اروع_ما_تراه_عينك #Emmys https://t.co/Fv3zQ13mfW",777714848092356608,1
32,sandsunisland,🔥🔥🔥🔥⭐️ https://t.co/EEYTpuUnWc,777714848666791940,1
