,geo,screen_name,text,tweet_id,cluster_pred
0,,Roou__,Kit Harington ⚡Emilia Clarke #Emmys #Emmys2016 https://t.co/vZb3TDD4Kh,777688180661350400,0
1,,marjenjr,"@anthonyanderson and fam on front row at #Emmys &amp; not showing any love to @iamjohnoliver  kinda rude there, Anthony https://t.co/pmRgleq8Lg",777688179323260928,0
2,,TickTickWomb,All I took from that Cheerios ad is that Cheerios does not understand me at all. #Emmys #Emmys2016,777688181647040513,1
3,,Ariannacleo,"No cari, le spettatrici gradirebbero un po di silenzio da parte vostra e dei penosi traduttori, grazie !#Emmys",777688181961592837,0
4,,DomenicaG__,FUCKKKKK https://t.co/UXxmwAhuo9,777688181508407296,0
5,,RavzT,LOOOL at the Matt Damon and Jimmy skit. That was awesome. You do good #Emmys,777688181852561408,1
6,,MateoLanus14,Mejor Guión de un Especial de Variedad es para Patton Oswalt #Emmys,777688182255214592,0
7,,ShaneHelmsCom,Good bit. https://t.co/Lj2KMrH89w,777688181999271936,0
8,,holly_heroes,#Emmys https://t.co/mSK93WF5y6,777688182083039232,0
9,,411Voices,We know that #MaryKaywithMcConnaha is the way our team likes to style for #Emmys weekend https://t.co/xAno9jsneS,777688181852352512,0
10,,nastynastydope,@aaronbergcomedy https://t.co/qXX7EmO4Ay,777688183614033921,0
11,,wheenawina,congrats 👏👏 https://t.co/NEezns4XtU,777688183689453569,0
12,,Iam_GOLDEN,Lawrence Fishbern is truly my favorite #Emmys,777688185426026497,0
13,,feelsurvivors,lolll this is cooool https://t.co/nS6FdE5WOT,777688184855592960,0
14,,aliciaabb89,I'm dying right now! I love the Matt Damon vs. @jimmykimmel rivalry! #Emmys #pittyapplause,777688185711239168,1
15,,MBPLeo,RT: EonlineLatino: ¡MATT DAMON! #EMMYS,777688185203781636,1
16,,TheBadWolfer,Sherlock nos TTs. ORGULHO... #Emmys,777688185841278976,1
17,,lickuidity,Matt Damon the SAV! #Emmys,777688185975504896,1
18,,MateoLanus14,Premios Emmy: los looks de la alfombra roja https://t.co/dshKhVtNl0 Vía InfobaeTrends #Emmys https://t.co/qtlnyaZBK1,777688185723817984,0
