,geo,screen_name,text,tweet_id,cluster_pred
0,,martespochoclo,Por acá se dice que Lau opina lo mismo! https://t.co/by9F8oXu1V,777684825331363840,1
1,,bonjovinflchili,227's™ YouTube Chili' NIKE #Emmys (@microsoft227) $170.00 KYRIE 2 iD Spicy' NBA Mix! https://t.co/966Hip1HrL,777684825637478400,0
2,,taeost,🎉🎉🎉🎉🎉🎉🎉 https://t.co/te388zBewB,777684825725624320,1
3,,Pit_Chili_NFL,227's™ YouTube Chili' NIKE #Emmys (@microsoft227) $170.00 KYRIE 2 iD Spicy' NBA Mix! https://t.co/ByiyD2RapG,777684826010726400,0
4,,GetMyHeartOn,"VEM RAMI
VEM TATIANA https://t.co/MtGiEP9tqv",777684825578868736,1
5,,jewel7_kame,"¿Van a volver a dar LOST?, qué carajos. Igual los amo♡ tantos recuerdos :""》#EmmysPorWarner #Emmys #Warner",777684826136649729,0
6,,LilacSkii,"Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll!
https://t.co/LMLRyKuspV",777684826195230720,1
7,,IconycPromo,How abt acknowledging the brutal murders of Nicole Brown &amp; Ron Goldman? That seems to be getting lost tonight in the jokes/kudos. #Emmys,777684826157486080,0
8,,rkellychili,227's™ YouTube Chili' NIKE #Emmys (@microsoft227) $170.00 KYRIE 2 iD Spicy' NBA Mix! https://t.co/FyaQ7vOO79,777684825285066752,0
9,,TheLois99,Se non ho sbagliato i calcoli GameOfThrones al massimo può pareggiare. AmericanCrimeStory è comunque il trionfatore degli #Emmys #rai4,777684825855684608,1
10,,P_Pixxie,Sorry typo- that is *KERI RT   Kerri Russell is wearing a pillow case with a sheet around the bottom #whatishappening #Emmys #ABCEMMYS,777684826434351104,1
11,,GREASE_ChiliNBA,227's™ YouTube Chili' NIKE #Emmys (@microsoft227) $170.00 KYRIE 2 iD Spicy' NBA Mix! https://t.co/XjAIuF22cS,777684825859698688,0
12,,L4dySilver,I'll watch it https://t.co/0wnvMIGZIU,777684826207973376,1
13,,sunshinette,Just stop watching them I don't support Hollywood that think fame has rt to influence https://t.co/ch2tC3mSoB,777684827004891136,1
14,,gatorade227,227's™ YouTube Chili' NIKE #Emmys (@microsoft227) $170.00 KYRIE 2 iD Spicy' NBA Mix! https://t.co/xJnzPClT5u,777684828804091904,0
15,,Jax_Chili_NFL,227's™ YouTube Chili' NIKE #Emmys (@microsoft227) $170.00 KYRIE 2 iD Spicy' NBA Mix! https://t.co/iqJRpy6O4L,777684829789835264,0
16,,ThePeoplesBean,Liev Schreiber aka Ray Donovan is soooooo dreamy!!!! Come to mama. #Emmys,777684829802344450,1
17,,slower227,227's™ YouTube Chili' NIKE #Emmys (@microsoft227) $170.00 KYRIE 2 iD Spicy' NBA Mix! https://t.co/eIDyvbvvrh,777684829504536576,0
18,,FeministRainbow,Okay fast forward to the Best Animated Series now. I wanna see Bob's Burgers win. #Emmys,777684829567606784,0
19,,gin313,"Still need to watch this, &amp; I can't believe I haven't yet. https://t.co/ge2SWhJHSp",777684828875583488,1
20,,bfran12,"I hate watching award shows where one tv show cleans up, but The People vs OJ Simpson deserves it all 🙌🙌🙌 #Emmys",777684829886291969,0
21,,Daytime_Spoiler,"#Emmys 
Jane Krakowski and Tina Fey  at the 68th Primetime Emmy Awards https://t.co/IZ5C0t7Z42",777684829294985220,0
22,,SharknadoSyfy,.@sterlingkb1 makes our cold SHARK heart beat.🐬❤️😍 #Sharknado #Emmys https://t.co/2Xzaef17Le,777684829055901696,1
23,,OlympicChiliNBA,227's™ YouTube Chili' NIKE #Emmys (@microsoft227) $170.00 KYRIE 2 iD Spicy' NBA Mix! https://t.co/7WNl7qfyJd,777684830788001792,0
24,,gilletedademe,Já ganhei https://t.co/DYj46Kpyfx,777684830939148288,1
