,screen_name,text,timestamp,tweet_id,cluster_pred
0,hoosier_OG,#Debates https://t.co/iqufxSwjFt,1474940146370,780581666137997312,1
1,MaxReddick,The income tax return question.Let's see what Hillary will do with this one. Anticipated the e-mail retort. #debates #debates2016 #fb,1474940146708,780581667555545088,3
2,ashley_white,SHOW THE RECIEPTS. #debates,1474940146530,780581666808926208,4
3,girlwcamerahat,Hehe ok Hillary #Debates,1474940146495,780581666662207488,3
4,BryanJFischer,There he goes again! Lester doesn't want audience responding to Trump. Two against one. #debates,1474940146671,780581667400331264,4
5,e_Butt,"#debates @doinaldtrump, that shit makes you SHADY.",1474940146741,780581667693920256,4
6,briana_nicoole,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/bLUjUfnLnt,1474940146603,780581667115241472,4
7,HafricanGold,Hard and flipping it on his ass #debates https://t.co/dBKwvLOZ6v,1474940146739,780581667685609473,1
8,joaoncosme,"#Debates tô aqui mas nem sei falar ""oi"" em inglês",1474940146729,780581667643723776,4
9,adanicolesmith,Where are they Donald? #debates2016 https://t.co/cjRqCGNr2E,1474940146667,780581667383701505,2
10,snarkylibdem,Clinton killing it on the tax issue #debatenight #debates,1474940146652,780581667320766464,3
11,Stee1Pat,"#debates  #debatenight now after she releases 33,000 emails he'll release his returns. @realDonaldTrump is a fraud.",1474940146586,780581667043934213,3
12,TWill876,Hmmmmm what is Donald Trump hiding in his tax returns #Debates,1474940146853,780581668163760128,3
13,GisellePhelps,ZERO!! #debatenight #debates #Debates2016,1474940146765,780581667794784256,4
14,tbray,Familiar themes collide: Trump's tax returns vs. Clinton's emails.  #debates,1474940147672,780581671598821376,3
15,GotWesties,No one gives a shit about his tax returns!  What about your Foundation's percentage of real giving???  #debates,1474940147619,780581671376674816,3
16,cc_wallace,"Dems think calling spending from economic growth as ""trickle down"" makes its effects not true.Worse propaganda ever… https://t.co/pISsEGAxjL",1474940147539,780581671040978944,1
17,woops_its_jazzy,"Instead of asking why he won't release his tax returns, why don't you release your emails? Oh wait @HillaryClinton #debates",1474940147687,780581671661891584,3
18,CorporatesWorld,"Forbes: ""Donald was one of the people who rooted for the housing crisis.""—Clinton
""That's called business, by the way."" —Trump 
#debates",1474940147699,780581671712223234,2
19,MyChristmasHams,"Thirsty and sniffing, rattled tRump #debates",1474940147802,780581672144080896,4
20,blmaden,"Trump shouts, lies &amp; uses bullying tactics. He's too angry. Hillary's calm composure &amp; sensible thinking is what a President needs. #debates",1474940147764,780581671984738304,4
21,lannadelgrey,.@realDonaldTrump has interrupted @HillaryClinton at least 13 times so far tonight #debates,1474940147686,780581671657766913,4
22,Punk_Bunny_87,"'He hasn't paid any taxes""
""That makes me smart""
That's not the word I'd use
#debates",1474940147744,780581671900938240,0
23,rayhargitay,"unless youre voting trump, then please don't. https://t.co/f1BmaqwC1w",1474940147744,780581671900897281,2
24,imleftcoast,Poking Cheetoh Jesus #Debates,1474940147824,780581672236429312,4
25,weareseeds,Fucking save me. I am dumber than I was 40 minutes ago... #DEBATES #debatenight,1474940147773,780581672022577152,1
26,annie7589,"#debates #debatenight #Debates2016  
Trump promises to release tax returns when Clinton releases her emails,
--the crowd cheers!",1474940147805,780581672156889088,3
27,Lexi_Hoth,This is like watching siblings argue #debatenight #debates,1474940147810,780581672177823744,2
28,schachin,"@realDonaldTrump so much this #debatenight #Debates 

 @NBCNews @MSNBC @NBCNightlyNews https://t.co/E77I3ZPj4E",1474940147492,780581670843842560,1
29,amgilbert7,"okay, why won't Trump release his tax returns? but also Americans are having real problems &amp; I want to hear their plans for USA #debates",1474940147787,780581672081362944,3
30,TimTeeman,Is that water or gin? #debates,1474940148562,780581675331911682,4
31,Dalton7homas,When Hillary releases her Wall Street transcript speeches. Donald will release his tax returns. #Debates,1474940148667,780581675772235776,3
32,OfficialLNWD,34 minutes in #DonaldTrump  mentioned the emails. I thought it was going to 5 minutes in. #debatenight #debates #Debates2016,1474940148686,780581675851980800,4
33,RonaldPBarba,Hillary going in on Trump's hesitation to release his tax returns. #debates,1474940148785,780581676267163649,3
34,1bronzedbeauty,#DonaldTrump says we have a trade deficit of almost 800 billion dollars a year. It is a situation that is putting us in trouble. #debates,1474940148752,780581676128829442,4
35,woodstiff,@HillaryClinton already released her emails. Bait and switch by Trump again not answering. Release your taxes. #debates #Debates2016,1474940148558,780581675314974720,3
36,Movement2016org,"Unfortunately, under his skin is a giant devil lizard. #Movement2016 #debates https://t.co/BWTM9c7VWs",1474940148601,780581675495464962,1
37,Shellykay2013,"""I will release my tax returns, against my lawyer's wishes, when she releases her 33,000 emails that have been deleted""
BOOM
#debates",1474940148682,780581675835219968,3
38,simrannc22,MURICA https://t.co/VOpDVFYC90,1474940148687,780581675856044032,1
39,spartacus90210,"#Debates
Hillary won't talk about her emails
not all charity should be declared on a tax return btw",1474940148686,780581675852034048,3
40,kellytraut1,Trump Winning the debate! https://t.co/GB5NGYo7AX,1474940148593,780581675461779456,1
41,GagneRenaud,"#debates 'I will release my tax returns when #HillaryClinton releases the 30,000 emails she deleted"" #Trump",1474940148815,780581676392906754,3
42,fantomas3k,Uyyyyyyy https://t.co/AOk5GoO8o2,1474940148726,780581676019748864,1
43,ddamiannr,YAAAAAAAAAS QUEEN SNIP THAT SNAKE #Debates,1474940148834,780581676472733696,2
44,yougettobehappy,"""That makes me smart!"" NO THAT MAKES YOU A CRIMINAL! #debates",1474940149670,780581679979044864,0
45,ChazzMair,"That one corner of the room cheers at the word ""Emails"" like Bowling for Soup is finally playing 1985.

#Debates",1474940149658,780581679928844288,3
46,dip_a_toe,"Ummmm....what's up with them emails, though? Eh, Hilldog?  #debates",1474940149667,780581679966498816,3
47,RWhiteheadSF,"Such poor moderation of this debate, take control moderator! Distinct lack of eloquence and class from Trump #unsurprising #debates",1474940149617,780581679756967936,4
48,kairisyeols,hmmm clinton can look a bit haughty sometimes #debates,1474940149708,780581680138575872,4
49,DaSlusherrr,Hillary is feeling the burn 😶😶😶 #Debates,1474940149768,780581680390123520,2
50,TheRealLMS,Maybe he's not as rich.  Maybe he's not as charitable.  Maybe he owes money.  Maybe he never paid taxes. #Debates,1474940149711,780581680151093250,4
51,WillifordMaggie,#debates https://t.co/OnNylOAZXg,1474940149459,780581679094177792,1
52,MirandaAllen4,😂😂😂👏🏻 https://t.co/UqlHWg8nOX,1474940149711,780581680151089152,1
53,LexM85,This might be the ugliest night on twitter ever #Debates,1474940149810,780581680566329344,4
54,ncrainbowgrrl,Poke poke poke the trump #Debates,1474940149729,780581680226639872,4
55,Just_Burnem,"Everyone in this room is now dumber for having listen to it, I award you zero points and may God have mercy on your soul #debates",1474940149759,780581680352468992,4
56,VintageMattLP,"""that makes me smart"" #Debates2016 #debates",1474940149730,780581680230887429,0
57,erichmcelroy,Hillary is hitting him on not being rich. Good girl.  #Debates2016 #debates #debatenight,1474940149770,780581680398630913,4
58,SamanthaRacee,Donald Trump is channeling his inner Zoolander tonight 😗#Debates,1474940149739,780581680268451840,2
59,_AndiColeman,"""Hold on a second, Hilary, I got this."" - Lester Holt #debates",1474940149776,780581680423854080,2
60,Dragonpiece,Is this guy a dumbass? #debates (yes),1474940149763,780581680369328128,4
61,taco352,She won't release the emails😂 #Debates,1474940149860,780581680775958528,3
62,FourLuko,Your lawyers would probably also say running for President was abad idea #debates,1474940149868,780581680809512960,4
63,Politics4dum,"TRUMP: ""I will release my tax returns when she releases the 33,000 e-mails she deleted."" #debates #debatenight",1474940150648,780581684081258496,3
64,SgtgarmanGarman,Good God two idiots dissing each other. At least it's entertaining!  #Debates,1474940150667,780581684160831489,3
65,Domo1k,Wall Street ?? really  #Debates,1474940150656,780581684114780160,2
66,KatieMPet,"Drag him, Hills. Light his carcass on fire. #debates",1474940150538,780581683619831812,4
67,MrDramaBomb,"Trump is getting quite reactive, #Yikes #Debates",1474940150734,780581684441776129,4
68,MamaKeiki,No one cares about emails anymore or as much as the tax returns #Debates,1474940150679,780581684211175424,3
69,KevinR____,"""That makes me smart"" ARE YOU JOKING #debates",1474940150742,780581684475404289,0
70,sz_sarai,Instead we can read a paper he wrote himself. Psh yeah that makes sense. Lol #debates #debates #debates,1474940150750,780581684508930048,4
71,EGuilbrand,Uh oh.  Trump is drinking water.  Marco must be laughing now. #debates #debate2016 #debatenight,1474940150772,780581684601167872,4
72,Ardineck,Clinton is insinuating that TRUMP is a liar? That's hilarious.  #Debates,1474940150669,780581684169306114,4
73,VomitingBrain1,#debatenight #Debates2016 #debates If you're under audit for 15 years maybe that is the problem @realDonaldTrump,1474940150654,780581684106387456,4
74,margaretpdx,E. all of the above.  #Debates,1474940150749,780581684504764416,4
75,Michael_Canty,Trump was never a politician to begin with... You can tell throughout this whole process he's just bs'ing his way through this #Debates,1474940150705,780581684320370688,4
76,jjmse4life,"If I had a nickel for every time Trump irks me,....I'd have 694 million dollars. #debates #debatenight #Debates2016",1474940150806,780581684743843840,4
77,SolisHeidi,"""Maybe he's not as rich as he says he is"" lmao #Debates",1474940150749,780581684504911873,4
78,PhillipGiddens,Why want you release your emails  #Debates,1474940150776,780581684618166273,3
79,strngerhs,Cant believe trump brought up the emails  #Debates,1474940150872,780581685020602369,3
80,hilll_arrr_eee,"Sooo happy I won't be of age to vote yet, because this election is a shitshow https://t.co/V5xnkn4HpG",1474940150733,780581684437721091,1
81,rogblake1,#debates https://t.co/9pRcuGrv1N,1474940150678,780581684206981120,1
