,screen_name,text,timestamp,tweet_id,cluster_pred
0,Will_Bourque7,I feel like I'm losing brain cells by the second listening to Trump talk #Debates,1474939922502,780580727167549444,1
1,joppenflopper,Being able to come to Twitter and watch people make fun of the #debates in real time is my favorite part of the 21st century.,1474939922708,780580728031424512,0
2,TrevBaileeTymom,So far the best comment of the night  https://t.co/frZdRDCBWo,1474939922547,780580727356358656,0
3,AmakaTheHungry,Didn't Trump say he knew more that he knew more about ISIS than the generals? #Debates,1474939922706,780580728023216129,1
4,NetteMarie_,lmfaoo someone please get this man back on track smh  #Debates,1474939922689,780580727951876097,0
5,BB2spine,#debates trump is talking in circles.,1474939922707,780580728027348994,0
6,_thisshortgirl,Our country gone suffer more if Donald Trump become president #Debates,1474939922704,780580728014725120,1
7,holllywood13,I wonder if Hilary and trump purposely coordinated their outfits tonight 🇺🇸🇺🇸🇺🇸 #Debates2016 #debates,1474939922836,780580728568414208,0
8,KylieBurgundy,"I LOVE HER SMUG FACE MORE THAN ANYTHING 
#debates",1474939922840,780580728585097216,1
9,SabaChishti,What else would Obama do at a golf course?! #Debates,1474939922564,780580727427563520,1
10,ConfusionLand,#debates thrums a big fat bubble https://t.co/6vG6EOeOXV,1474939922539,780580727322705920,1
11,Marc_McKee,Don't we have the worst recovering economy since the Great Depression because we had the worst crash since the Great Depression? #Debates,1474939922809,780580728455073793,2
12,kvng_alston,Trump is a ASSHOLE!😡😡😡 #Debates,1474939922833,780580728555892736,1
13,Carejanez,This is so interesting to watch 😂 #Debates,1474939922887,780580728782196736,0
14,luscapinho,"CARALHO, TRUMP FALANDO O FED E DA BOLHA QUE EXISTE AGORA
QUE HOMEM  #debates",1474939922866,780580728694251520,1
15,alto_jew26,This debate would be worth watching if @GovGaryJohnson was on that stage #LetGaryDebate #debates,1474939922738,780580728157433856,1
16,WumboHadMeLike,"""we are in a big fat ugly bubble"" #debates https://t.co/ssPTiMpCuh",1474939923107,780580729705074688,1
17,justinmshep,It’s truly night and day with these candidates #debates I really can’t stand the way Trump talks. He has the WORST grammar.,1474939923602,780580731781320709,1
18,peytonism,If he mentions her health I get a BINGO. C'mon Dongo! don't let me down! #Debates https://t.co/mkPS8jJOPR,1474939923312,780580730564993024,0
19,kaylarichard98,"Trump is a big, fat, ugly bubble. https://t.co/tzP2H08T31",1474939923626,780580731881828352,1
20,BridgetAyers,I feel sorry for @LesterHoltNBC this is like trying to herd cats #debates,1474939923660,780580732024389632,0
21,kim_A_mugae,웹은 이렇게 나옴 #Debates https://t.co/3gvSjnzJfJ,1474939923489,780580731307167744,0
22,chunkythndr,"""Refinance their debt from college at a lower rate.""

Federal consolidation loans are at like 3.5%. This crazy old bag. #debates",1474939923669,780580732062273540,0
23,AmyGbldn,Audit. Yeah right.  #debates,1474939923743,780580732372602880,0
24,Circa,"Donald Trump’s website is down right now.

Hillary Clinton’s is up.
#debates #debatenight https://t.co/w5i0Vlo3yW",1474939923156,780580729910689793,1
25,970wfla,Lester Holt asks @realDonaldTrump about not releasing his tax return.  #debatenight #debates #Debates2016 https://t.co/XS3yzR2zcI,1474939923689,780580732146036740,0
26,Lust_ForLife,I hate Donald's jokes. They so fuckin lame  #Debates,1474939923701,780580732196495360,1
