,screen_name,text,timestamp,tweet_id,cluster_pred
0,o0o0osh33,"#كلينتون تجلد 🖐
Go woman 
 #Debates",1474940563794,780583416941187076,1
1,dalter,"Oh it's going well Rock, nobody is concerned at all. https://t.co/6sOwVWP9oD",1474940563712,780583416597209089,1
2,Sea_Thomas,Donald Trump is dangerous. The best way to prevent him in the White House is to sign up at https://t.co/8ogXpCFUYr #Debates,1474940563921,780583417473748992,0
3,stefanie_arroyo,"""look, it's all words"" well, yeah. #Debates",1474940563937,780583417540911110,0
4,CitizenCoug,"""Unbelievable company"" - true statement, I don't believe it... #Debates",1474940564658,780583420564877312,1
5,Drizzd77,So far tonight Hillary seems to be winning.  #Debates,1474940564523,780583419998646273,1
6,DanielBullen,@ScottAdamsSays #debates #hillary blinks about once per second constantly. Is that normal?,1474940564383,780583419411509248,1
7,bhoffspeare,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hQHOxnfOoO,1474940564405,780583419503710208,1
8,pmacgmorris,Is Trump not exhausted already from jacking himself off so many times with how great he is? #debates,1474940564715,780583420803944448,0
9,ivyblos,"Donald Trump: ""But my dick is UUUUUUUGE!"" #debates",1474940564583,780583420250427393,0
10,Speakz_Volumez,I feel like you need to run for President https://t.co/LeKmATYfcy,1474940564724,780583420841734149,1
11,CaiweiZhu,"#Debates Just one question, does Trump know how to address the high complexities in the digital age, &amp; challenges in IT. #C21US",1474940564700,780583420741156864,0
12,LaurynMarchert,My entire snap feed is face swaps of these two and here we are 2016 #Debates,1474940564793,780583421131096064,0
13,NikkiChasteen,"""it's all soundbites"" jesus #Debates",1474940564700,780583420741025792,1
14,bimmerella,THIS #Debates2016 https://t.co/874VTCsfC5,1474940564721,780583420829151232,1
15,marmaladeseason,"Yes, it's all words. Because it's a debate. #debates",1474940564722,780583420833464321,1
16,DelormeTheresa,Sound bites Hillary ... https://t.co/WspZD7wW61,1474940564629,780583420443238401,1
17,LepineJames,In terms of looking presidential @HillaryClinton is winning. @realDonaldTrump seems less amateurish than normal though #debates #debatenight,1474940564747,780583420938293249,0
18,DeltaBlueStrat,Better question. How many ads did he just hand her? #debates #debates2016 https://t.co/2Y5bodtHuF,1474940564706,780583420766265344,1
19,Lil_Spilly,Clinton just looks so done with this. #debates,1474940564836,780583421311537152,0
20,SJSpecialK3,"If you lost your home during the housing crisis, Are you going to vote for a man who rooted for the crisis to happe… https://t.co/VIGASmRuU4",1474940564498,780583419893911552,1
21,rustyhatchell,OMG! I'm dead. #Debates https://t.co/Rme3Z073q2,1474940564730,780583420866854912,1
22,AlsAimee,Oh I completely forgot Lester was there.  #Debates,1474940564070,780583418098843648,1
23,Saraguin,Unbelievable is the right word.  #debates,1474940564903,780583421592547329,1
24,Wheres_Waldemer,"""Don't listen to her with her facts, they're not true because I say their not true"" #debates",1474940565027,780583422112575488,0
25,ETC1980,HRC is such a POS liar. She has no business being a leader. Untrustworthy #Debates,1474940565704,780583424952180736,0
26,ipsilva_bh,"Hillary: ""Estou aliviado que meu pai nunca fez negócios com você"" #debates",1474940564161,780583418480435201,1
27,ScherezadeK,"It IS an unbelievable company, Donald. #debates",1474940565616,780583424583168000,0
28,LordKya,fuck you both lol cunts #Debates,1474940565668,780583424801275904,1
29,replication,Such terror. Much horror. #debates,1474940565652,780583424734007296,1
30,cubman25,WORDS!!!!!!!!!!!!!!!! #Debates,1474940565319,780583423337521152,1
31,echomontague,Omg he tries to make up excuses as to why he didn't pay that person like... pay them? They did the work that you're still using #debates,1474940565725,780583425040232449,0
32,zoe_winter_,just a thought but didn't most of trump's businesses go bankrupt??? #debates,1474940565670,780583424809656320,0
33,KristinaLuca,PAUSE THE #DEBATES. IS NOTHING SACRED? https://t.co/ZDYXiZvbtL,1474940564239,780583418807644161,1
34,MaureenShaw,Trump: Unbelievable. *coke sniff* Tremendous. *coke sniff* Beautiful.  #debates #debatenight,1474940564255,780583418874695680,1
35,RezIndianFDL,@realDonaldTrump if you have a such great empire show us your tax returns. #debatenight #debates,1474940565718,780583425010831360,0
36,BryceHPG11,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/gndr8RLHaJ,1474940565520,780583424180555777,1
37,Nancy_Reading,"If the tax rate for the wealthy is 35% and yet you paid 0% and you said that's being smart, why do we need a tax cut? #Confused #Debates",1474940563756,780583416781803520,1
38,sachmosays,I cannot wait for the fact checkers to do their thing.  How many lies has Donald uttered so far? #debates  #debatenight,1474940565703,780583424948043778,0
39,moisescott312,What time is @BernieSanders gonna come out? #debates,1474940565788,780583425304502272,0
40,unique_jenique,Eh https://t.co/dkvRdtT4Ac,1474940565632,780583424650280960,1
41,EmyKamallive,#debates kk @realDonaldTrump kk I can say your airport comment was indeed accurate!,1474940566606,780583428735524864,0
42,Becky_Lynn92,"""I built an unbelievable company"" yeah it's unbelievable that you used loopholes to declare bankruptcy SIX TIMES #debates",1474940566669,780583428999647232,1
43,collectoraholic,#debatenight #debates #Debates2016 https://t.co/PLD62U5L2Z,1474940566492,780583428257230848,1
44,izanagicapt,dont people go to jail for not paying taxes?  #Debates,1474940566477,780583428194439168,1
45,samwhiteout,"Donald keeps saying, ""It's all words, it's all sound bytes.""

He's LITERALLY accusing Hillary of what he is doing. Unbelievable. #Debates",1474940566480,780583428207050752,1
46,jaredrusk,Did Hilary just say trump is The King of Death? #Debates,1474940566691,780583429091921921,0
47,iLLectroBarbie,"Retweeted Chelsea Handler (@chelseahandler):

Somebody is going to get lucky tonight, and it’s not Donald Trump. #Debates",1474940566677,780583429033201664,0
48,OneLoveCorps,People think Hilary is winning? No one is winning  #Debates,1474940566703,780583429142220801,1
49,EileenShyler,"Trump just leaned down into the mike and said ""wrong."" Wow. Persuasive. #Debates",1474940566598,780583428701859840,0
50,TonyaVillos,Hillary's hair is on fleek 🙆🏼 #debates,1474940566747,780583429326901249,0
51,kylemeetsworld,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/LjAxI6brDD,1474940566639,780583428873945090,1
52,sgrant525,.@HillaryClinton correctly calls out Trump for stiffing small business owners who worked for him #debates #ImWithHer https://t.co/8xJVjBpBLT,1474940566323,780583427548520448,0
53,JllynJB1D,"So we need more schools, hospitals, and new roads. Yet, he spends his money building casinos and golf courses... okay. #Debates",1474940566714,780583429188444160,0
54,Globetrekker203,Trump just admitted that he does not pay taxes! #debatenight #debates,1474940566766,780583429406502912,0
55,JackCox,This debate is the equivalent of a guy watching his tv and yelling at it. #debates,1474940566793,780583429519790080,1
56,OmarJimenezWBAL,"""It's all words. It's all sound bites,"" then Donald Trump says ""I built an unbelievable company."" #Debates #Debates2016",1474940566735,780583429276471297,0
57,normanismix,"Trump is a businessman, not a politician #debates",1474940566765,780583429402349568,0
58,PatrioticMills,Check in: halfway through &amp; Americans deserve more than soundbites. Let's get back to the questions. #FirstDebateDemocracy #debates,1474940566825,780583429653995521,1
59,Shamgar,Hillary is trying a little too hard to make us forget she has been paid $6m+ to give speeches to big banks. #humbleroots #debates,1474940566637,780583428865466368,1
60,Vayhi,"Yes Donald, we know you're all words. #debates #debatenight",1474940566720,780583429213650944,0
61,ItsLeil,"Trump is literally just bragging...
#debatenight #debates",1474940566772,780583429431758849,0
62,WNYLIBRARYGUY,#debates https://t.co/82bkgh6oaF,1474940564123,780583418321076224,1
63,HaleighSher,When Donald Trump says we're a 3rd world country because of air ports. Are you FUCKING kidding me? #debates,1474940567754,780583433550508032,0
64,JeffDavisParody,"""Bring jobs back to America... And don't pay them"" - Donald Trump #debates",1474940567724,780583433424691200,0
65,Onikachu,Trump has basically confessed he hasnt paid his federal taxes and just called America a 'third world country'… https://t.co/lksZiPFEmI,1474940567433,780583432204279809,0
66,St0psch1ld,wikileaks: #Debates Clinton biting strongly on Trump's secret tax returns. If you have them they can be submitted here: …,1474940567578,780583432812363777,0
67,llx987,ههههههههه بالله هاذا بيصير رئيس امريكا؟ #Debates,1474940567547,780583432682401793,1
68,Trey_Cook_,Thank god someone else caught that https://t.co/gJw1Km0IH5,1474940567401,780583432070041600,1
69,VIDEOgameDROME,I knew someone that was suckered into one of Trump's pyramid schemes in 2006. #Debates,1474940567743,780583433504329730,0
70,brandnewflava1,"Clinton, please talk from the gut please!!. You sound so weak🤔🤔 #debatenight #Debates2016 #debates https://t.co/nCWfbL8Zdk",1474940567614,780583432963264514,0
71,robwoodyard1,Tonight's secret word is: Braggadocious #debatenight #debates,1474940567605,780583432925708288,0
72,wouldja88,#debates are intense tonight.,1474940567699,780583433319833600,1
73,MarjeMarjelamar,Hillary hes not a politician did you bump your head????  #Debates,1474940567750,780583433533689856,0
74,thejmmyg,"3rd class countries struggle 2find water , we are just like them I mean we do have dirty airports. #Debates #PresidentialDebate #trumplogic",1474940567769,780583433613352960,0
75,Justicia_7,Me watching trump #debates https://t.co/OqlumQAWnv,1474940567480,780583432401268736,0
76,BenIrwinG,Christ Hillary just cant hit back #debatenight #debates,1474940567750,780583433533882368,1
77,TomTom_Huns,"Hillary is trying so hard to be relatable to the average American lol 
#NotGonnaHappen 
#debates 
#PresidentialDebate 
#Elections2016",1474940567689,780583433277960193,1
78,photoseeny,Yes #DonaldTrump you would know about sound bites #Debates,1474940567768,780583433609289728,1
79,T7MRADIO,"#debatenight 
#debates 
#debates 
#Debates2016 https://t.co/n4Ar1gnM8H",1474940567757,780583433563242500,1
80,BPandora94,@realDonaldTrump : I take advantage of the laws of the nation #debatenight #debates,1474940568673,780583437405032452,0
81,MintChipMC,Hillary looks like she's trying to belittle her hardworking husband. Not a good look. #DebateNight #debates @ScottAdamsSays @Cernovich,1474940568673,780583437405159424,0
82,nytesyren,This guy is a flaming liar! He can't help himself...it's diarrhea of the mouth #debates,1474940568716,780583437585362944,1
83,justaspot,coincidence?#debates https://t.co/UMOnqAwWNC,1474940568423,780583436356620288,1
84,ctelleen,I hope to never be stiffed by Trump figuratively or literally. #debates  https://t.co/FGZbvZdOyh,1474940568381,780583436180414464,0
85,ongreywaves,"Um, Trump's father built the company. #debates",1474940568756,780583437753126912,0
86,IAmShermineh,"""Watching #Trump is like watching a cast member from the Real Housewives argue during the reunion show with @Andy."" - @ParinazJM #debates",1474940568633,780583437237268480,0
87,jacobschluter,Lester has lost control of this thing 😂 #Debates,1474940568757,780583437757476864,1
88,JesseMasson,Wow. Trump has built a lot of cool buildings in cool places. Believe him. #debates,1474940568829,780583438059380736,0
89,zacchaeustree,@BartMillard HAHAHAHAHAHA! Great idea! 45 outfits in the debate hour and a half! #debates,1474940568775,780583437832888320,0
90,FSUPost,I said this https://t.co/UHBfa09siA,1474940568736,780583437669437441,1
91,ParseeDerrick,Dam Hill she doing it don't hurt him giiiiirrrlll..lol #Debates,1474940569644,780583441477701633,0
92,rachaelmilla,"AT :21📱✨
HILLARY CLINTON
SAYS--&gt; ""TPP SETS
THE GOLD STANDARD TRADE AGREEMENTS""
#Debates
https://t.co/5nfdmhIC52",1474940569685,780583441649790976,1
93,mohler01,Running a company is not the same as running the government. #debates,1474940569572,780583441175764996,0
94,kodalckan,#DonaldTrump #debatenight #debates https://t.co/iZFocGf67y,1474940569686,780583441653981186,1
95,iamtiffjones,Dood. Seriously. Don't help yourself. You look like a crook. An unapologetic crook. #debates,1474940569655,780583441523961857,0
96,MattinBoise,@crousselle @GayPatriot What does this have to do with the #debates ?,1474940569679,780583441624694785,0
