,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,OFALaux,Donald on race!  This should be good. #Debates #Debates2016,1474940692656,780583957427523585,1
1,,itweetyutwatch,Yes ready to hear about this segment  #Debates,1474940692761,780583957868011521,0
2,,A_Gonzaleez,I can't wait for two racists to talk about race issues in a racist country #debates,1474940692803,780583958044151809,1
3,,pooopeepie,"Watching Hillary And Trump fight is just like watching your dad and mom fight 

#debatenight #debates",1474940692831,780583958161436672,0
4,,JamierStL,"He ""takes advantage"" of the laws. He really did say that right?? #debates",1474940693664,780583961655259136,0
5,,JetOverboard,"What about ISIS , terror #Debates",1474940693522,780583961059811328,0
6,,Chazboski,"""Let's talk about race.  Also, you're about to find out which of your facebook friends are secretly racist.  Buckle up"" 

#debates",1474940693595,780583961365929985,1
7,,BrendaSexton,"Here we go on Race, lets see what racist comments Trump will say #debates",1474940693578,780583961294622720,1
8,,TheBishopTuTu,Trump is visibly annoyed w/the race question. #weseeyou #Debates #DebateNight #MSNBC,1474940693551,780583961181511680,1
9,,EvangelicalNorm,"Hey @realDonaldTrump most Americans relate audits to tax criminals, you're not winning the battle by appealing to audits #debates",1474940693599,780583961382752256,1
10,,asphaltandbrie,"Cant wait to see #SNL take on debate. #Trump is gonna get the All Gore treatment, especially with those sniffles and interruptions. #debates",1474940693514,780583961026236417,0
11,,NoVa_Swage01,"Ah, the racism part. This should be good #debates",1474940693761,780583962062102528,1
12,,stephylove0314,How do you heal the divide? #Debates,1474940693632,780583961521250304,0
13,,jcbivins,What could possibly go wrong… #debates #Debates2016 https://t.co/3AaiSaqZXd,1474940693588,780583961336680450,1
14,,Biracial_Chick,Trump get back on track. Her failed record. #debates #Debates2016 #debatenight #MAGA,1474940693635,780583961533812737,1
15,,Mindofmarko,Bruh if Hilary doesn't start answering questions this will not go well 😪 #Debates,1474940693619,780583961466634240,0
16,,pardekooper,Trump is pretty out of breath tonight. Sounds sick or really winded. #Debates,1474940693847,780583962422808578,1
17,,ismarie_,You don't need to be too smart to realize that @realDonaldTrump will be a disaster to this country. It's common sense. #debates,1474940693809,780583962263506945,0
18,,dp_adeola,Trump sounds as if his talking abt Nigeria  #Debates,1474940693690,780583961764454402,1
19,,JulieGong,How many people is @realDonaldTrump going to offend in this segment. #debates,1474940694450,780583964952199168,0
20,,jbeachley18,"If this isn't inspiring America to demand new voices in the #debates, I don't know what will @GovGaryJohnson https://t.co/uAoBRoofaE",1474940694517,780583965233180672,0
21,,aaronshoeby,#trumpwins #Debates,1474940694659,780583965828734976,0
