,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,mikeberlon,"Hahahahahahahahaha! Trump's temperament. Hahahahahahahahaha!
Hillary's tactic worked. Trump finally hung himself. #debates #debatenight",1474942976828,780593537939144704,3
1,,NachoVeraBrito,"Trump: ""Tengo mejor temperamento que Hillary Clinton"" JAJAJAJAJ Tremenda perso hermano #debates",1474942976661,780593537238925312,0
2,,damnitdanny__,LOL PEOPLE LAUGHING AT TRUMPS TEMPERMENT HAHAHAHAHAHAHAHAHAHAHAHAHA #Debates,1474942976880,780593538157256704,0
3,,cryolady,this guy is such an embarrasement #Debates,1474942977648,780593541378666497,0
4,,adammull,The other guy who had a winning temperament?  Charlie Sheen. Has AIDS. #debates,1474942977657,780593541416443904,1
5,,nenaisgod,Hillary Clinton I know you're gonna win!!!! It's getting wild😂 #Debates,1474942977725,780593541701439488,3
6,,lesleyabravanel,"The only thing that can redeem Trump now would be if he threw in a ""Baba Booey"" reference. #Debates",1474942977712,780593541646995457,0
7,,tonyliang,Who is the MVP? #Debates,1474942977672,780593541479211008,0
8,,jessmilbournjr,She's pretty damn good. #debates,1474942977591,780593541139484673,0
9,,tayloramez,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/w4grJDpPvy,1474942977635,780593541324038144,2
10,,soumisarkar,#Hillary is internally squealing because he's just given her gold! #debates,1474942977638,780593541336690689,3
11,,mimmsical,"Lester Holt, you are the moderator. You have the power to silence Trump. Do your damn job. #debates",1474942977668,780593541462499328,3
12,,pleiovn,Trump train wreck! 🚂🔥 #Debates #DebateNight #DebateNight,1474942977678,780593541504307200,4
13,,shannoncamptv,Trump admits to Stern interview then gets caught up in 90 seconds of name dropping. Judgement on point. #DebateNight #Debates2016 #debates,1474942977710,780593541638713344,0
14,,BillWhiteheadFL,"And @HowardStern makes an appearance in the #Debates. Now if we can just get a ""Baba Booey!"" for good measure. @Keegan_Bradley @salgovernale",1474942977608,780593541210705920,0
15,,themaskeddemon1,He's rude asf man. #Debates,1474942977702,780593541605105664,0
16,,kings_level,Lmao #Debates,1474942977621,780593541265362944,0
17,,heyyitsmelany,Me @ this debate #debates #debatenight https://t.co/yB6YdD5zGh,1474942977379,780593540250251264,0
