,screen_name,text,timestamp,tweet_id,cluster_pred
0,alanjasie,Trump losing call #debates,1474942830675,780592924929232896,1
1,sophiemeixner,How many people are going as Donald Trump to Halloween this year? #Debates,1474942830576,780592924513796096,1
2,Talia_Yepes,How could @BarackObama form ISIS? Lmao. Doubt he was responsible for that. #debatenight #debates,1474942830775,780592925348466688,1
3,lizasoberatchet,Who is winning the debate so far???  #Debates,1474942830802,780592925461798913,1
4,anicolas213,For real.. Debates are between a Commie and National Socialist. https://t.co/uFLexb2Udz,1474942830764,780592925302333440,1
5,DrinksWithKevin,Can't wait to reload the page and see retweeted pictures of Donald Trump supporting the Iraq war. #debates,1474942830788,780592925403078656,1
6,only4ghezus,#Debates https://t.co/As8WxePu4v,1474942830537,780592924350304256,1
7,LFBeee,Watching @HillaryClinton versus @realDonaldTrump and all I'm seeing: #debates https://t.co/NUbUAUNMpj,1474942830324,780592923457024001,1
8,BabeOfSeals,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/TCbJZ4d719,1474942830643,780592924794904576,0
9,monica65sanfer,Cuando termina Ché!? 😓😒💨🏃💣💥 #Debates,1474942830716,780592925101137922,1
10,mimlep,"Sadly true, Mr @realDonaldTrump #debatenight #SkyConfrontoUsa  #Debates2016 https://t.co/K6X4Pqu4oW",1474942830489,780592924149051394,1
11,eragan44,Y does he think him just saying what other people are saying means he was the reason an action was taken?U arent tht important Trump#Debates,1474942830769,780592925323460608,1
12,hellojenjones,He wants #allthecredit for #allthethings and is very proud of it. #debates,1474942831659,780592929056239616,1
13,MooMinx777,"""Knock the hell out of ISIS"" yup good plan #Debates",1474942831680,780592929144393729,1
14,armsivilli,#TrumpSniff https://t.co/cVhMIm9hsW,1474942831467,780592928251011072,1
15,jameswyatt3212,Have to say Hillary came in prepared for this debate. Trump seems like he's just been thrown in there #Debates,1474942831657,780592929047994368,1
16,NeedhaQueen1,"Attack mainstream media despite the facts.
 #Debates",1474942831727,780592929341440000,1
17,RockSlabcake,NATO's Article 5 was activated only once in response to ... TERRORISM. #debates,1474942831710,780592929270214657,1
18,CwalshChristine,"Lester needs to moderate! Seriously.
#debates",1474942831514,780592928448212992,1
19,ImSauceit101,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/KH3dlsDj0E,1474942831568,780592928674680834,0
20,BizzyLeo,"Hilary: ""📠 🐝""
Donald: ""WRONG!""

#debatenight #debates #Debates2016",1474942831506,780592928414629888,1
21,Tayy_Kay,Trump's been sniffling this entire debate... so where are all those allegations he's too sick to be president? #debates,1474942831736,780592929379344384,1
22,AndWhySeeKid,"He's not ready #Debates in stead of saying how he's going to fix the problem, he's still pointing fingers. How's that going to solve it?",1474942831760,780592929479888896,1
23,ShaunSturz,#debates.  That's all...,1474942831676,780592929127608320,1
24,islamoyankee,.@realDonaldTrump let me help you: ISIS formed after we lied to enter an ill-advised war in Iraq. I want do more of that. #debates,1474942831603,780592928821501952,1
25,JRMJ82,"I don't usually agree with Bill Maher about almost anything, but I have to agree with this. https://t.co/fjMZrJFJg1",1474942831754,780592929454759936,1
26,PrinceThom,Le sigh. #debates,1474942831690,780592929186336770,1
27,treydoesntcare,Lmaoooo does Donald Trump respect anyone? #Debates,1474942831746,780592929421266944,1
28,shars_books,"Again... for last time, Bush created ISIS. Bush also was the one to name the date- fact. 
#debates #debatenight",1474942831740,780592929396187140,1
29,btmitc,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7CY4ZYcp30,1474942831750,780592929438072833,0
30,Lowki_Abdi,@realDonaldTrump stop with the bullshit plz😵 #Debates,1474942831721,780592929316495360,1
31,MarcusGeorges,Bro bro made sure his toupee and spray tan was on point tonight #Debates,1474942832523,780592932680261635,1
32,raebrimmer,"Trump does make good financial points re: NATO. Ongoing for decades
  #Debates",1474942832625,780592933107961857,1
33,curtis4556,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/cSnr1eL7Ft,1474942832574,780592932894175232,0
34,KimberlyAmadeo,"#debates Trump is ""fact-checking"" Lester Holt.",1474942832791,780592933804187648,1
35,dwsNY,Trump just blatantly denying his own words. #DebateNight #Debates,1474942832620,780592933087088640,1
36,JazAndrea23,Why is he so rude?!? OMG! I can't! #Debates,1474942832688,780592933372358658,1
37,CurtisBallard77,It was just announced that Obama is taking our money to pay for Muslim refugee medical expenses &amp; Americans can't get medical help #Debates,1474942832669,780592933292666880,1
38,DolceFemmeAnita,@AlexfromPhilly @HuffPostLive Watching a white man scream lies over a black man and a woman to win an argument. (via @draecampbell) #debates,1474942832518,780592932659294209,1
39,Freshie85,Yo Trump! #Debates https://t.co/RfXI14DxTt,1474942832560,780592932835459074,1
40,bazzbassler,Best tweet of the night! #Debates2016 #friendstweetrules https://t.co/EIqqzZclg4,1474942832748,780592933623832577,1
41,JophefSatlin,MR LESTER i think we had enough #Debates,1474942832683,780592933351239680,1
42,MattSoleyn,"""I was against the War in #Iraq,"" says Donald J. #Trump. #PresidentialDebate #DebateNight #Debates #Debates2016 #HillaryClinton",1474942832660,780592933254918144,1
43,FayePatat,@Health311 #debate311 https://t.co/Jdp7EhU1Kp,1474942832373,780592932051116034,1
44,camilareyy,Hillary is fixing to snap 😂 #Debates,1474942832850,780592934051647488,1
45,Diana_Kitsune,So can we please get to the freaking ANSWER to the question. #debates,1474942832841,780592934013902849,1
46,RealLifeCass,What?! #Debates https://t.co/CME6H3eh8z,1474942832526,780592932692774912,1
47,simplyamescornr,IDK about you people... But only one of these people sounds like a true President! #debatenight #debates #Debates2016,1474942832661,780592933259059200,1
48,Five_One_Four,@realDonaldTrump now fights with the moderator #Debates,1474942832830,780592933967949825,1
49,TheCandidateTV,@tamifowler and your thoughts on the orange guy with the blonde comb over and the sniffles? #debates #DebateNight #debatenight #Debates2016,1474942832682,780592933347004416,1
50,Badlands75,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/4AzePj2JFM,1474942832878,780592934169169925,0
51,9fish9,트럼프 아동 강간혐의로 고소당함 #Debates,1474942833691,780592937579089920,1
52,rlpeine,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/8pthX73K7M,1474942833634,780592937340063744,0
53,broadway_lady,"That's a wrap, people. #voteclinton https://t.co/Gb7OTY0I5U",1474942833560,780592937029820416,1
54,NateHarms,Poor Lester :c #debates,1474942833686,780592937558310912,1
55,ky_winkler,"""We have to knock the hell out of ISIS and we have to do it fast."" #Debates",1474942833801,780592938040512514,1
56,TheRiverWanders,#Debates2016 #debates #debatenight Yes more like this. https://t.co/JOp9x1cbqB,1474942833404,780592936375517185,1
57,swissifg,The Mexican peso surges from a record low during the U.S. debate https://t.co/qA4fU5N3e6 #debates https://t.co/N8e3bewijR,1474942833742,780592937793191939,1
58,mdrosenow,"""The best person in her campaign is the mainstream media."" @realDonaldTrump #debates",1474942833732,780592937751248897,1
59,crazysp,This is obviously a tracing match.  #debates,1474942833571,780592937075871744,1
60,callingyouout44,Trump supported the war in Iraq #debatenight #debates #liar,1474942833761,780592937872662529,1
61,JOHNofWAR,"it's true there's avaccum and it is certainly sucking

#debates",1474942833748,780592937818329089,1
62,jackiekohlhag,"Okay, this is really cool. https://t.co/6HIsiB7ao4 via @NPR #debates #Debates2016 #debatenight",1474942833781,780592937956540416,1
63,MegKinnardAP,"""I did not support the war in Iraq. That is mainstream media nonsense put out by"" @HillaryClinton. -@realDonaldTrump #debates",1474942833822,780592938128596993,1
64,christinechoute,"#ImWithHer 
I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/TxOcuPp7w8",1474942833690,780592937575059456,0
65,agussoliveri,"""THE RECORD SHOWS THAT I'M RIGHT MOM"" @realDonaldTrump #debates",1474942833753,780592937839259649,1
66,JacobSurratt,Trump did support the war in Iraq #debates,1474942833902,780592938464243712,1
67,wildfirebutera,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/fTE6wg1ypi,1474942834517,780592941043552256,0
68,JReinerMD,Trump's health care plan will cost 20 million people their insurance. How about asking a question. #debates,1474942834594,780592941366669312,1
69,Saint_Stephan,Trump got that cokehead sniff #debates,1474942834762,780592942071230464,1
70,suefazzini,WE HAVE  law and order.... we simply need #justice #debates https://t.co/T4AFFAjr2N,1474942834669,780592941681311745,1
71,CustomersVoice,State Department Disabled Security Features Blocking Clinton's Private Email - ABC News - https://t.co/is6x0xecpz #debates,1474942834753,780592942033448960,1
72,funfulcity,funnyordie: Trump's American flag pin hasn't said one thing into its tiny microphone yet. #debates,1474942834743,780592941991690240,1
73,BudapronJones,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/0dhAAEMI6M,1474942834679,780592941723099136,0
74,camitrachtman,"This is important. It's okay to not like Clinton, that's your opinion. But do not vote for a maniac. Even the 3rd p… https://t.co/Gxudl9kX6k",1474942834657,780592941630885888,1
75,cjamesPhilly,😂🔥 https://t.co/JogQ2Ek48m,1474942834714,780592941869965313,1
76,janersm,"Trump doesn't realize he was recorded when he was on Howard Stern's show, does he? #debates",1474942834725,780592941916049409,1
77,TylerGall,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/CtvlefCAcq,1474942834770,780592942104862720,0
78,ObamaStopTPP,DrJillStein: The information leaked by wikileaks &amp; snowden has revealed major wrongdoing at the highest levels. #OccupyTheDebates #debates,1474942834829,780592942352371713,1
79,dysfashional,Or @drdrew @PassagesMalibu #Debates https://t.co/Mk95x1624r,1474942834785,780592942167707648,1
80,tomleu,Reprise: Another of the scariest horror movies I'VE ever seen is now playing... #debates #debatenight #Debates2016… https://t.co/fQ7R5aVVn0,1474942834380,780592940469018625,1
81,JenMMartinez,"""We have to knock the hell out of ISIS.""

LET'S BEAT THE BAD GUYZ, GUYZ. #debates",1474942834797,780592942217961472,1
82,TdotWeav,Trump was not against the war until it was expedient to be against the war.  #debates,1474942835030,780592943195299841,1
83,presleyhurt,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/iwpEhP4bhm,1474942835654,780592945812475904,0
84,MBonaguide,"""Just listen to what you heard"" 😂 #debates",1474942835521,780592945254789120,1
85,Tidmarsh2032,"If Trump says believe me, know that you probably shouldn't believe him #debates",1474942835707,780592946034774016,1
86,ThckLykPnutBttA,Lester you're SOFT!!!! #Debates,1474942835511,780592945212825600,1
87,gtogirl81,@Lesdoggg can we smart-Shame? Is that a thing? #eastsideforhillary #debates #ImWithHer #heisinsane,1474942835567,780592945447698432,1
88,OliverOlea,Muy interesante el lenguaje corporal de @HillaryClinton #debates,1474942835577,780592945489596417,1
89,olivia_doughty3,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/n16d9M90FY,1474942835586,780592945527390208,0
90,ElfordAlley,Fatality! https://t.co/N1COMimbE1,1474942835665,780592945858646016,1
91,TheRealWyatt,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/1sJ0sDpCyx,1474942835582,780592945510617091,0
92,bwolf223,bababooey #debates,1474942835744,780592946190045184,1
93,ManuelSauceda10,#Debates https://t.co/y32FlAcnHD,1474942835621,780592945674096640,1
94,Kaimandante,Donald Trump is the comments section of any news site come to life. #Debates,1474942835720,780592946089431040,1
95,scottyhasty,US should no longer pay everyones share. NATO members pay their own way!! #Debates,1474942835783,780592946353696769,1
96,JuniorMoya10,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/a2nZflHNem",1474942835786,780592946366210048,0
97,phryanjr,I think the Anglo-Portuguese Alliance is the oldest active military alliance in history but that's okay #debates,1474942835720,780592946089455616,1
98,spacepmll,what did lester ever do to deserve trump yelling at him #debates,1474942835741,780592946177540096,1
99,scarylawyerguy,Is Lester Holt going to let Hillary talk during the foreign policy segment of the debate or let the reality tv guy filibuster #debates,1474942835715,780592946068545536,1
100,kathleenoco,"Lester ""I'd like to call Howard Stern as a witness"" #debates",1474942835690,780592945963606016,1
