,screen_name,text,timestamp,tweet_id,cluster_pred
0,GauntJonny,Free @LesterHoltNBC the poor guy has had to babysit these two for the last hour and a half #Debates,1474943639662,780596318066606080,0
1,markevanst,"A better temperment? OMG What a fucking liar.

#anonymous #debatenight #debates #debate    #debate2016",1474943639720,780596318309842944,3
2,dgelagay2,"""He says it's a secret plan but the only secret is he has no plan."" 😤😤 #debates",1474943639714,780596318284546048,2
3,ImpossiblyBossy,Apparently He. Clinton did ISIS. Who knew? #TheMoreYouKnow #Bruh #debatenight #debates,1474943639687,780596318171299841,2
4,MaggieCarlo,Doesn't have the look?!? Is it 2016 or 1950? #debates,1474943639708,780596318259601409,4
5,SurrealistNoise,"""She doesn't have the looks"" BISH WAT #debatenight #debates",1474943639770,780596318519562240,4
6,msglajeunesse11,Retweet and let 's make it VIRAL #trump2016 https://t.co/aoOl6eX01q,1474943639525,780596317492051968,3
7,LindaBerghoff,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/aKEvQaptFX",1474943639644,780596317991100417,5
8,IDS_HelloIdaho,Guessing Trump got more time in because he refused to hear the moderator. Bad form. Will wait and see. #Debates2016   #debates #ccboi,1474943640662,780596322260832256,1
9,isidrooo_8,The stamina #Debates,1474943640657,780596322239848448,4
10,JulieKittka,I want Lester Holt to clap back so badly right now #debates,1474943640552,780596321799507968,2
11,StepTownDown,"Poor, poor Lester  #Debates",1474943640657,780596322239913985,0
12,erintothemax,"""She doesn't have the look, she doesn't have the stamina."" Her smile through this nonsense. I am grinning from ear to ear. #debates",1474943640460,780596321413726212,4
13,gaiagrace,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/d9Ku7X5i8q",1474943640588,780596321950597124,5
14,mjkpel,Trump is commanding and knows what to do PEACEFULLY #Debates,1474943640757,780596322659295232,0
15,ChrisCaldwellJr,.@LesterHoltNBC terrible moderating. Disgraceful. #Debates2016 #debates,1474943640611,780596322047057923,1
16,lbrl_librarian,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hUpLOFNfxy,1474943640614,780596322059640832,5
17,KimberlyCarole,The look??  Wow #Debates,1474943640492,780596321547792385,4
18,plusdiogo,Donald please ask to poop and go away #debatenight #debatenight #debates #Debates2016 #PresidentialDebate https://t.co/LqsARK7QW5,1474943640316,780596320809680896,1
19,HumgarcJr,She has no business ability. He has no politicking ability. Gov. @GovGaryJohnson #Debates,1474943640655,780596322231472128,2
20,_baaaayy,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/VnzDLhikSO,1474943640645,780596322189533184,5
21,SheWantsTheDoge,STAMINA!!!  #Debates,1474943640576,780596321900171264,4
22,WhoIsDEF,"Trump talking stamina, while he's sweating, and breathing hard lol
#debates",1474943640666,780596322277662725,4
23,elanfear,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/BVUvZdtAhX,1474943640564,780596321849839616,5
24,katarinaholanda,"To rindo com essa histórias dos planos de Trump serem segredo, hahahahaha #debates",1474943640748,780596322621595649,2
25,clarkycombs,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Szk7OqzI0B,1474943640562,780596321841446916,5
26,Dististik,"Also, the fuck kind of stamina? What are you talking about even??? #debates",1474943640816,780596322906755072,4
27,JZambricki,#debatenight #debates #Debates2016 https://t.co/Xq69M4NLYE,1474943640307,780596320771923968,1
28,TaylorforHer1,LESTEEEERRRRR #Debates,1474943640757,780596322659364864,2
29,hirniak,I'm just gonna watch more clips of #JDF16  instead of these #debates. Way better reason to shed some tears.,1474943640532,780596321715687424,2
30,Srqueiiroz,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/r8tWbWFBBT",1474943640674,780596322311208960,5
31,MunyaIrishGirl,How many times is he gonna say stamina #debatenight #debates,1474943640175,780596320218349572,4
32,theonenamedanna,@realDonaldTdonal this is trump tonight  #Debates https://t.co/aTH4LukPtv,1474943640550,780596321791143937,0
33,BekaHaidet,Just please please keep repeating stamina it's fantastic #debatenight #debates,1474943641657,780596326434152448,4
34,sfpelosi,"""Your president"" #debatenight #debates #Debates2016 https://t.co/5q0P7c7RQH",1474943641003,780596323691196416,1
35,c_camiu,말 끊어줘요 #Debates,1474943641608,780596326228647936,3
36,idaliae25,"An hour &amp; a half of #Debates &amp; not one, NOT ONE question about immigration or anything concerning the Latino community",1474943641548,780596325977038848,3
37,madisynysidam,every time hillary laughs after he says something i level up  #Debates,1474943641652,780596326413336576,2
38,emailpaulnow,Donald is definitely up against the ropes now repeating in talking points over and over with tired eyes #Debates,1474943641740,780596326782251008,3
39,amandablount2,"#trumpsniffles is trending. LOL Some people say he has nasal cancer. Maybe, I don't know. #trumpwater @realDonaldTrump #Debates",1474943641723,780596326710915073,2
40,MichaelHBlank,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/XyYYqMuVbm,1474943641656,780596326429921280,5
41,RedheadBryan,"If I go over my time at an open mic, they cut the mic. So what the fuck are we doing here?

#debates #debatenight",1474943641634,780596326337830912,0
42,normanikelly,Bitch wtf you need stamina for it's not a damn marathon #DebateNight #debates,1474943641661,780596326451085315,2
43,iRealPedro,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/3ebBnWBL0Y,1474943641536,780596325926572032,5
44,Ariuszme,#debatenight  #debates #Debates2016 https://t.co/CMQSfhgLQB,1474943641443,780596325536587776,1
45,Jen17Lun,I hope people see how much he has disrespected his opponent and the political system tonight!#debates,1474943641763,780596326878711808,2
46,mindfxr,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/blrCT2gqyF,1474943641539,780596325939286016,5
47,specwill,"Right? This is part of how the war he dodged with his ""bone spurs"" started. https://t.co/VCupES3qFl",1474943641602,780596326203404288,2
48,Louishill3580,@GovGaryJohnson should have gotten in earlier.... And known what Aleppo is. https://t.co/yUok1Z5NqC,1474943641639,780596326358593536,3
49,marianne406,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/puP1RFFEY2,1474943641609,780596326232825856,5
50,chanelpoc,tf is a presidential look #Debates,1474943641757,780596326853644288,2
51,aleclikesboys,i'm irish why am i watching this #Debates,1474943641480,780596325691916288,0
52,portentint,Uh oh. Trump accuses Hillary of having low CON score. #debates,1474943641698,780596326606090240,2
53,Lil_Spilly,"Donald Trump has stamina, y'all. #debates",1474943641848,780596327235280897,4
54,Annesterzz,"No woman, period. https://t.co/IIoJmlqVvl",1474943641635,780596326341935105,3
55,fangfangirl88,"""Did you ask me a question?"" omfg #debatenight #debates #PresidentialDebate",1474943641830,780596327159701504,3
56,MichelleMumford,Moderator asking about the presidential look? Lame question. #debates,1474943642670,780596330682916864,3
