,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,RadioRizzo,For someone that doesn't pay taxes he sure cares how the money is spent. #debatenight #debates Like a friend pissed at your cable package,1474943920616,780597496473088000,1
1,,SQLAmerica,"Hillary killed Trump
#debatenight #debates",1474943920721,780597496913416192,1
2,,xstaylor,ANSWER THE G-DAMN QUESTION!!!!!!!! #debates,1474943920575,780597496301162496,1
3,,ShamefulHipster,"""Sometimes you win, sometimes you lose, sometimes you cheat in the primary."" #Debates #Debatenight",1474943920620,780597496489779201,1
4,,nathan_carp,"""This election is up to you."" - @HillaryClinton to voters. We need to listen to her. #OHHillYes #OCforHC #debates",1474943920314,780597495206440960,1
5,,trump_googles,why do I keep thinking of my daughter during debate #Debates,1474943920764,780597497093758976,1
6,,IRights2,Her closing statement 💯👍 #ImWithHer @HillaryClinton  #Debates,1474943920771,780597497123123200,1
7,,wendybell77,"I have to admit, Clinton needs work on facials. She stares @ camera &amp; looks vapid. If she wants ppl's votes she needs to look human #debates",1474943920666,780597496682729472,1
8,,braydenbyrd,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/EVM1nQS9K4,1474943920547,780597496183525377,0
9,,UNCG_Bri_Hunt,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/fYb56QxV76,1474943920693,780597496796082177,0
10,,fellerSuter,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/CST3NT5gez,1474943920705,780597496846221312,0
11,,8footasian,#answerthequestiondonald  #Debates,1474943920748,780597497026576384,1
12,,girlstartup,I give up. my head is spinning over the last five minutes of trumpisms. #debates,1474943920820,780597497328578560,1
13,,livylove90,This election is up to us! #vote Our future does depend on it! #America #politics #Debates,1474943920785,780597497181904896,1
14,,NATROMAN0VA,😐😐😐😐😐😐😐 #Debates,1474943921683,780597500948258816,1
15,,oatmealfan,"Your dumb slogan means nothing, @realDonaldTrump #debates",1474943921575,780597500495351808,1
16,,Stedicate,#debates actions speak louder then words people come on,1474943921662,780597500860178432,1
17,,luiz_fernnandoo,... https://t.co/aX7Z9lLL12,1474943921577,780597500503789568,1
18,,SamanthaJeck,"So, will you answer the question... #debatenight2016 #debatenight #debates #Debates2016",1474943921675,780597500914860032,1
19,,nora_ramel,Only a mentally unstable person would find Trump electable #DebateNight #Debates,1474943921682,780597500944060416,1
20,,amandaackovitz,"Yes but will you both accept electoral vote vs popular vote, which could very well differ this year. #Debates",1474943921556,780597500415795200,1
21,,kate_sonka,If HRC can remain this respectful after 90 min of dealing with this resplendent asshole I have no doubt she has the #stamina #debates,1474943921598,780597500591874048,1
22,,Tanmay_Sharma__,"""one of you will not win this election"" thats some groundbreaking information wow. I love politics America is life  #Debates",1474943921736,780597501170552832,1
23,,Rocket0990,Did Hillary just take @DrJillStein line? #Debates,1474943921700,780597501019627520,1
24,,CEMurf,"Sorry, what did he say? I was on the phone with Sean Hannity. V. Important. #debates",1474943921716,780597501086818309,1
25,,demWildcat,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/3RfSAQ58qB",1474943921465,780597500033904640,0
26,,tman0828hawk501,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/IEpA0ULB0b,1474943921586,780597500541595649,0
27,,TheZed11,"@RealGilbert Do it, Gilbert. Save us all. #Debates",1474943921590,780597500558258176,1
28,,stevegershom,"""will you accept the outcome"" what kind of lameo final question is that #Debates",1474943921750,780597501229469696,1
29,,gay_lussac,@LesterHoltNBC turned out pretty much to be a potted plant.  #debates #Debates2016,1474943921736,780597501170638848,1
30,,DianaDoesTweets,First debate to mention Howard Stern and Rosie O'Donnel. What have we become? #debatenight #debates #Debates2016,1474943921686,780597500960968705,1
31,,awallology,"Somebody need their mic cut, like the Grammys's #LawandOrderClingCling #PresidentialDebate #debatenight #debates
#Debates2016",1474943921663,780597500864585728,1
32,,JoseDanteParra,.@machadooficial will not vote for a man who calls her a pig. @tedcruz take a page from her #debates,1474943921675,780597500914855936,1
33,,NGC6544,"So, this Lester-Guy... Oh, forget it. #debates",1474943921481,780597500101136385,1
34,,drewble88,"""One of you will not win"" Thank you Lester. I'm glad you were able to fact check something #debates",1474943921790,780597501397176320,1
35,,epzottola,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Kf25nxeX47,1474943921736,780597501170679809,0
36,,EleKtriK_Light,"'의심에 대해서 도널드가 굉장히 노력하는 걸 알지만 밖에 있는 사람들은 니네 가족이나 당신한테 그 노력을 돌린다. 그러니까 나가서 투표나 해"" #Debates",1474943922634,780597504937037825,1
37,,LauraChapin,Right now there's a shit ton of diplomatic cleanup being done for all the damage Trump has done tonight #copolitics #debates,1474943922571,780597504672837633,1
38,,_josiemuniz,He's gonna make America great again.... LOL #Debates,1474943922715,780597505276858368,1
39,,cory_football_2,What's wrong with this debate you dont actually talk about what Ur gonna fix they both bullshit around the questions https://t.co/mv5NJIiOyA,1474943922359,780597503783636994,1
40,,MoniOverBxtches,If either of these niggas were our olympic representatives we wouldnt even medal. #debates,1474943922660,780597505046286336,1
41,,katieREED_abook,I'm sorry but if you're a woman and voting for Trump then you &amp; your vagina &amp; paycheck need to have a chitchat with your brain #debates,1474943922758,780597505457217536,1
42,,shars_books,Our life does depend on this vote....stop incompetence. Stop Trump #debates #debatenight,1474943922688,780597505163661312,1
43,,momscloset11,"""Rosy deserves it?!"" You've got to be effing kidding me. So psychotic. #debatenight #debates",1474943922811,780597505679425536,1
44,,_wineveryday_,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/XP1TkLtAiV",1474943921911,780597501904642048,0
45,,SD____uh,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/2II8SrtUoC,1474943922667,780597505075531777,0
46,,SusanaDeal,Why can't Trump answer any of the questions. OMG #debates,1474943922907,780597506082238464,1
47,,RMitchell_5,@Hillary Clinton #debates #debatenight #NAFTA #Donald Trump https://t.co/9sxbWxyGYY,1474943923241,780597507482976256,1
48,,Mario__Savio,"#Trump nails it at the end that we don't
want another 4 more years of #Hillary
#NeverHillary #debates#trump #Debatenight
@LionelMedia",1474943923432,780597508284133376,1
49,,SerenaNorr,Vote as if your future depended on it and it does! #debates,1474943923600,780597508988887040,1
50,,helenaisaacs,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/UqVynZqV8B,1474943923593,780597508959444993,0
51,,kkrug12,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/RDFL0g6M5h,1474943923667,780597509269749760,0
52,,KeithLisy,The majority of Hillary campaign ads attacking Trump are video clips of Donald speaking #debates #Debates2016 @HFA,1474943923628,780597509106311168,1
53,,udderlydelight,#debates https://t.co/5gzv0NS6yh,1474943923559,780597508816842752,1
54,,JENw1n525,Vote as if your future depends on it because I believe it does. Then @realDonaldTrump didn't answer the question. #ImWithHer #debates,1474943923711,780597509454311424,1
55,,nataliabmt,Alicia Machado! #debates https://t.co/8bLjMUQK9F,1474943923460,780597508401750016,1
56,,gracemcgray,"Trump is praising himself for holding back ONE negative ""inappropriate"" comment. Do it another 100000 times and then we can talk #Debates",1474943923721,780597509496397824,1
57,,bluehozer,Both candidates are gearing up for one last sound bite. Hoping Hillary drops the mic ... #debates,1474943923420,780597508233916416,1
58,,JacqueleneNB,"So we all agree that Hillary won, right? #Debates",1474943923577,780597508892307456,1
59,,mitchonmitch,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/axLfD3LST9,1474943923605,780597509009862658,0
60,,llowman,"Does Trump think if he is elected that everyone will b ""nice"" to him? #debates",1474943923674,780597509299154945,1
61,,HausOfJonnathan,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/JIsKHLGXt5,1474943923619,780597509068513280,0
62,,TheRandomWisdom,"""She spent hundreds of millions of dollars of negative ads about me, and Im either tied or winning""
#debatenight #debates",1474943923809,780597509865349120,1
63,,PUdaddy,#LyingHillary putting Americans in harms way #Benghazi #Cmails #TrumpPence16 #debates #debatenight #NAFTA,1474943924471,780597512642060288,1
64,,skepticbenjamin,"IT'S A YES OR NO QUESTION, ASSHOLE! #debates",1474943924608,780597513216753664,1
65,,kristenehudman,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/NaEMc0ZeHt,1474943924659,780597513430536193,0
66,,NealStevens7,"What is he 
even talking about?  #Debates",1474943924688,780597513552138240,1
67,,patd__sinner,he just said make america great again wtf #debates,1474943924699,780597513598357509,1
68,,Tunchie__Abrasi,Cut his mic off man #Debates,1474943924585,780597513120350209,1
69,,SaandyGee_,"Trump just vomits trash when he speaks, you supporters are also 🚮🚮🚮🚮🚮🚮🚮🚮 #PresidentialDebate #debates",1474943924660,780597513434894336,1
70,,jaydial326,OHHHHHHHH https://t.co/86ELONoAC8,1474943924544,780597512948285440,1
71,,SarahDiana13,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/onxBg649zO,1474943924733,780597513740881920,0
72,,jefbanks,"@michael_hendrix most-heard phrase heard in my house, in response to Trump tonight: ""What does that even mean?"" #debates",1474943924650,780597513392881664,1
73,,Charlotte_Rem,Nada que hacer Trump. Hay que ser muy tonto para votar por alguien como él #debatenight #debates,1474943924603,780597513195819008,1
74,,dogaldtrump,"I never said women were pigs, slobs and dogs.  Except Rosie O'Donnell.  She's a pig. #debatenight #debates",1474943924499,780597512759422976,1
75,,MaxKriegerVG,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/zYLAJHGZCF,1474943924637,780597513338232832,0
76,,Emma_Roylett,"THERE IT FUCKING IS ""MAKE AMERICA GREAT AGAIN, PEOPLE POURING IN"" DEPORT HIM AMERICA, COME ON #debates",1474943924592,780597513149571074,1
77,,LA_Debra,ANSWER THE QUESTION #Debates,1474943924661,780597513439019014,1
78,,ChrisChristine,#debates. Trump can't answer a question without going off an wild tangent.,1474943924704,780597513619333120,1
79,,ArleneLWalker,"""I want to make America great again."" Still with that old line? #Debates2016 #debates",1474943924691,780597513564717057,1
