,screen_name,text,timestamp,tweet_id,cluster_pred
0,sweetpeachyeol,how about you release the tweets u just deleted .@realDonaldTrump #debates,1474940097722,780581462093422594,1
1,LeeWhitneyHayek,"She has been dying to say ""bait and switch"". So spontaneous. #debates",1474940097580,780581461497880576,0
2,SWMoonlight,What's with the upper lip wipe? #taxreturns #debates,1474940097661,780581461837488128,0
3,Jimcandoit,Turned my brain off for the  #debates,1474940097682,780581461925646336,0
4,okaybutjimin,"#debates ""According the the Wall Street Journal, Trump's father came to his rescue repeatedly with multiple loans."" - Scott Horsley",1474940097672,780581461883752449,0
5,miribella716,"Admonish the candidate who cannot keep himself from interrupting more than the audience I can barely hear, Lester. #debates",1474940097786,780581462361776130,0
6,crabbynico,Audience asked to remain quiet. Trump voters make a ruckus. Sounds about right.  #debates,1474940097698,780581461992759296,0
7,JackSears3,"Trump says he will release his tax returns when Clinton releases her 33,000 deleted emails. Clinton roles eyes. #debatenight #Debates",1474940097683,780581461929975809,1
8,tontonlove,"Rehearsed Gimmick  #debates
Donald Trump will never release his tax returns. There should be no conditions on doing the right thing.",1474940097524,780581461263020033,1
9,SaucyItalian19,@politicalprof08 Say's to make the deal and i'm inclined to agree! https://t.co/2sViYkKfP5,1474940097683,780581461929885696,0
10,gumbright,Didn’t Trump just say he would release his tax returns?  Now its conditional? #debates #debatenight,1474940097778,780581462328291330,1
11,iyamiyam,"Trump: ""It's Hillary's fault I haven't released my tax returns!!!""

#debates",1474940097792,780581462387011585,1
12,LorrrSteph,Ayoo  #Debates,1474940097832,780581462554710017,0
13,JPTawok,Release your emails and I'll release my tax returns #debatenight #debates,1474940097889,780581462793871361,1
14,RuiHCruz,A Hillary está a perder. Parece menos preparada que o Trump. Também pq a preparação do Trump é feita à base de LSD e CDs de banjo #debates,1474940097807,780581462450069504,0
15,soyuri,So when are we actually going to talk about #America? All I hear is IRS and emails. #debates,1474940098676,780581466094702595,0
16,SuperrBallerr,LMFAOOOO HE BROUGHT UP THE EMAILS😂😂😂😂 #Debates,1474940098658,780581466019291136,0
17,Pause2016,#PAUSE What are your thoughts @deray ? https://t.co/RoQvC2m3Fc,1474940098580,780581465692200960,0
18,brittbellgardt,"#factcheck: Your yearly income does not directly correlate to your dicksize. So stop, please @realDonaldTrump. #debates",1474940098620,780581465859895296,0
19,og_criper,I don't give a fuck about how much money you made last year #Debates https://t.co/e4TCC7JoTt,1474940097993,780581463230181377,0
20,grilldealer,Hillary tyoical slimy politician.  #debates,1474940098645,780581465964875777,0
21,SinVillain,@realDonaldTrump you get audited because you're terrible with money. How many bankruptcy claims have you filed? #Debates,1474940098644,780581465960566784,0
22,BIG_B42,If you vote for either your dumb af #Debates,1474940098639,780581465939640320,0
23,CoachTA13,🤔🤔🤔 https://t.co/1YH0atCAG5,1474940098597,780581465763504128,0
24,GoldenDomer73,"The emails!!!!! 😂😂😂😂😂😂😂 Like The Cracken, ""RELEASE THE EMAILS!"" 😂😂😂😂😂😂😂😂 #Debates2016 #debates",1474940098646,780581465969070080,1
25,KhanJennah,Does anyone wish the candidates were in the movie Liar Liar right now?  They're terrible parents... Americans are the ignored kids #Debates,1474940098540,780581465524494337,0
26,Mrrebooty,Email damn 😈😈😈😈😈😈#Debates,1474940098686,780581466136862720,0
27,tomorrowdoesnt,He brought up the emails everybody go home https://t.co/gdEMviuI04,1474940098635,780581465922895873,0
28,gustavo_smn,"Hillary tá meio cagada, mas ela tá mais coerente, calma e com dados, sem apelar pra grito e público. #debates",1474940098683,780581466124279809,0
29,stabcat,"I was just wondering how many people are doing some form of self-medicating tonight. Someone do a shot for me, gott… https://t.co/0hTb0gsMTn",1474940098707,780581466224726016,0
30,mrjohnnymac18,"THE AUDIT HAS NOTHING TO DO WITH DISCLOSING TAX RETURNS, DONALD! EVEN THE IRS SAYS THAT!

#debates #debatenight #Debates2016",1474940098738,780581466354966528,1
31,seawhisper99,Ohhhh Yeah https://t.co/0HT3uvjC20,1474940098789,780581466568691712,0
32,alejandroreimer,"""Financial statement of sorts"" trump on his financials.............. what even  #Debates",1474940098790,780581466572935168,0
33,DamianAudio,"Who keeps 33,00 emails in their inbox? #Debates",1474940098782,780581466539450368,1
34,Squatch42,I've never muted so many people so fast on twitter until viewing my feed tonight. 😷❌🐘 #Debates,1474940099669,780581470259687425,0
35,PrincessMayra_,forget them both let's all vote for Jill Stein #debates #Elections2016,1474940099621,780581470058471424,0
36,Falkerman,PRESIDENT TRUMP HAS TAKEN FULL CONTROL OF THE TRAIN.  It's time to hop on. #debates,1474940099649,780581470175911940,0
37,lenorehayes,No ... he doesn't https://t.co/7qK9tvZ8Kt,1474940099625,780581470075170816,0
38,MeganLerma,I bet the @nbcsnl cast is so excited for this weekend's show! #Debates https://t.co/ly1FFhHzgR,1474940099314,780581468770701312,0
39,littlebitMay,The IRS has been keeping track on shady Business book keeps and that's why you're being audited. Way to redirect to emails again.  #Debates,1474940099712,780581470440042496,0
40,missnighthawk,Who gives a fuck about emails! I give no fucks. I don't care about emails. Trump or Clinton. LETS TALK ABOUT THE REAL SHIT. #debates,1474940099669,780581470259716096,1
41,limonpoker,#debates  so trump releases his taxes when hillary does some made up email release that no candidate has done?,1474940099691,780581470351925248,1
42,PhillyPartTwo,"I JUST SNIFFLED, DID I CATCH #TRUMP???

#debatenight #debates #Debates2016",1474940099752,780581470607843328,0
43,boatsandcurrent,You can't bargain your tax returns with emails. THEY ARE NOT EQUIVALENT #Debates,1474940099686,780581470331105280,1
44,Stratfor,Context: How Federal rate hikes affect the world. #debates #decision2016 https://t.co/qVFaAN3oCC https://t.co/9VFbIRfADm,1474940099373,780581469018349572,0
45,auritech,Some jerk made a noise when they kept telling people not to make a noise.  #debates #debatenight,1474940099777,780581470712700928,0
46,IsBernieMyDad,when will they ask the candidates the important questions: is Bernie Sanders my dad? Is he your dad? We need answers. #debates,1474940099763,780581470653919232,0
47,Tz_illustriGiRl,"I Cnt take #Trump ass serious,he childish AF  #debates",1474940099632,780581470104489984,0
48,hinasurani,Oh he brought up the emails --- Hillary is about to BURN him down. Leggo #debates,1474940099792,780581470775627776,0
49,_donaldson,"#Hillary looks like a bobble head in bullet time.
 #debates",1474940099744,780581470574350336,0
50,CECowgill,I still don't understand why they don't just shut off his Mic when he won't shut up.#debates,1474940099722,780581470482075648,0
51,ErinORiordan,"You all know that, by law, classified emails have to be destroyed for security reasons, right? #debates",1474940099752,780581470607773696,1
52,LindsayKBurton,"Hillary just stared into the camera like she was on ""The Office"".
#Debates",1474940099776,780581470708477953,0
53,a_m_patrick,"Hahaha tax returns = emails.
Not a bad strategy!
#debates",1474940099720,780581470473781248,1
54,mustefaJ,what's Hillary smiling and laughing at. #Debates,1474940100561,780581474001096704,0
55,kwfelsher,"Hillary Clinton why did you delete those 33,000 emails? #DebateNight #Debates",1474940100702,780581474592362497,1
56,melguerra,@realDonaldTrump lies @HillaryClinton make  him release them #Debates,1474940100454,780581473552261120,0
57,localrach,@realDonaldTrump what about Bush's emails? #Debates,1474940100635,780581474311413760,1
58,alllovejesus,#debates Hillary face right now,1474940100678,780581474491916289,0
59,solveigrennan,"""I would release my audit if she releases her emails""

""So it's negotiable?""

""No!!!""

#debates",1474940100735,780581474730848256,1
60,wbaltv11,"Trump: ""I will release my tax returns against my lawyer's wishes when she releases the 33,000 emails"" #debates #debates2016",1474940100564,780581474013679616,1
61,cavorticus,Release deleted emails and I'll provide my tax return. He knows they're gone for good.  #debates,1474940100716,780581474651168768,1
62,ContentWench,Trump thinks apples and oranges are the same thing. Frustrating. #Debates,1474940100647,780581474361708544,0
