,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,1453015pjc1,"생방송을 시청해보세요! ""U.S. Presidential Debates"" #Debates https://t.co/983fGksw8S",1474943932659,780597546984943617,2
1,,shesleavinghome,AGUANTA HILLARY #debates,1474943932659,780597546984968192,2
2,,lej3331227,"""We are a nation in trouble"". djt https://t.co/PiQhcMTG5X",1474943932575,780597546632609792,3
3,,bbbtmenw,#Hillary hasn't needed to take a drink the entire debate. Totally calm.. #cnn #debates,1474943932552,780597546536144897,3
4,,7StringJerry,#debatenight #debates #Debates2016 https://t.co/b3bwIZKosy,1474943932548,780597546519584768,3
5,,MattRobison4,"#Debates what does ""Make America great again"" even mean...",1474943932719,780597547236634628,0
6,,KiranOpal,Fuck you and your deportations orangutan. ##NEVERTRUMP #debates #debatenight,1474943932667,780597547018620932,3
7,,becauseHolly,Funny that he hates women so much because Trump has ended this debate a giant cunt. #debates #debatenight,1474943932596,780597546720768000,2
8,,Kelsey_Ridge,"""Vote as though your future depended on it. Because I think it does"" -- @HillaryClinton #debates
YES",1474943932630,780597546863431682,3
9,,SerialLatherial,"Make America Slaves Again, Trump 2016 #debates",1474943932566,780597546594869250,0
10,,Jake_flynn41,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/k8oQm8DkSt",1474943932638,780597546897080320,1
11,,janadragonn,#debatenight Hillary Clinton's cavalier attitude about classified emails AND American lives is deeply troubling. https://t.co/5x2hcv8qP9,1474943932586,780597546678976512,2
12,,DrMandE_PNS,#LesterHolt is driving me nuts w/how he handled interruptions tonight. #debates,1474943932746,780597547349835776,2
13,,letmeaskheather,#debates #snapchatfilterfun https://t.co/W8wmoxKdGF,1474943932300,780597545479340033,3
14,,TheDegenerate45,"Shit, it's like the last question in the Nye Vs. Hamm debate #debates",1474943932716,780597547224236033,3
15,,misscherryg,Ajajajajajajajaja https://t.co/qFvu9ivcaa,1474943932756,780597547391787008,3
16,,hnchoallepot,Donald said we are deporting people but I want to build a wall #Debates,1474943932733,780597547295440896,2
17,,Clarembaldo,The Cumæn Sibyl. https://t.co/5i99q8Mu1X,1474943932687,780597547102535680,3
18,,AmrapaliAmbegao,WHEN PREPARATION MEETS EXPERIENCE AND HARD WORK #HillaryClinton @HillaryClinton #Debates #ImWithHer,1474943933619,780597551011463168,2
19,,vladiness,"Hillary: Go and Vote
Donald Trump: Some more propaganda  #Debates",1474943933595,780597550910803968,2
20,,SpursSmify,Pretty rich that the woman married to a literal Fucking rapist is trying to lecture somebody about sexism. #debates,1474943933570,780597550806163456,3
21,,piedmontian11,#debatenight Lester's such a joke   @CNN @NBCNightlyNews https://t.co/sTb70KWYVA,1474943933455,780597550323798017,3
22,,lhoranraven_4,"Holy crap, complete psycho #Debates",1474943933690,780597551309488128,3
23,,missmastadon,"Fitting.
DT started with doom and gloom, and he ends with doom and gloom.
#boybye #dumptrump #debates https://t.co/Pnqo23z8Xz",1474943933497,780597550499766272,3
24,,d_seaman,"""It's not about us,"" Clinton trying to sound down to earth seems oddly like a character from Hunger Games. District elitism. #Debates",1474943933538,780597550671814656,2
25,,claricesta,Why can't Trump answer a question #debates,1474943933761,780597551607144450,0
26,,chlowindham,Jesus here he goes with the Make America Great Again bullshit #Debates,1474943933705,780597551372328960,0
27,,TEDDYZEE,"@realDonaldTrump response to @HillaryClinton charges of #misogyny was to play victim card - she's not being nice to me
#debates",1474943933745,780597551539953664,2
28,,MiaPinchoff,"""No! No. The record shows I'm right!""
@realDonaldTrump #debatenight
#debates #manchild #ImWithHer https://t.co/DsLgB6oVE2",1474943933595,780597550910803970,3
29,,priceadams99,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/N3m0xTh1Tu,1474943933778,780597551678435335,1
30,,OldTownJG,Doris in League of Their Own is a national treasure! https://t.co/MjqA4mcTPx,1474943933689,780597551305109504,3
31,,AChiefExecutive,I bet $500 that Trump calls for a recount if he loses the vote on Nov. 8 #debates #Decision2016 and watch him ask for her birth certificate.,1474943934635,780597555272880128,2
32,,Septic_Fan99,"America is troubled due to people like you Trump
#Debates",1474943934687,780597555490979840,0
33,,theragemethod,that was a very humanizing statement from Hillary #debates,1474943934606,780597555151331328,2
34,,huntdawg70,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/n1huNTWq5k,1474943934577,780597555029807104,1
35,,febrescruxes,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/erbGu7NIWZ",1474943933883,780597552118980608,1
36,,claudiaislame,Aw Donald thinks politics is about being nice  #Debates,1474943934620,780597555210162176,2
37,,JayxLinh,"""Presidential Look"" #Debates https://t.co/hCaw0LJluX",1474943934250,780597553658068992,3
38,,Tdanielle85,#Debates https://t.co/bz93a6dwOO,1474943934574,780597555017068545,3
39,,Nixflixpix,This comment wins the night! #debatenight #debates #Debates2016 https://t.co/sZ9BTliT7G,1474943934642,780597555302326274,3
40,,LePetiotFreral,@Rhymestyle Why is this guy talking about deportation ? #debatenight #debates,1474943934562,780597554966913025,3
41,,breezyyzayn,stop fucking lying @realDonaldTrump there's a video of you saying pregnancy is an inconvenient to businesses #debatenight #debates,1474943934691,780597555507765248,3
42,,Bawerk,그 질문에 답하진 않고 장광설 시작한 트럼프. #Debates,1474943934747,780597555742646273,3
43,,nataliesglitter,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ODgZqqWQKo,1474943934344,780597554052489217,1
44,,camphan71,@AmazingPhil while watching the debate I made a mistake.....I put your face on Trump...I'm Crying. #Debates2016… https://t.co/NfRkNzMXbw,1474943933852,780597551988875264,3
45,,bbryant007,"""What kind of country and future do you want? Because your future depends on it"" #HillaryClinton #debates",1474943934648,780597555327488001,2
