,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,nick_fields6,"""We need to move on"" -moderator ..... LET TRUMP speak.   #Debates",1474943355698,780595127035240449,0
1,,ochodabomyo,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/vAK39z6oIx",1474943355730,780595127169323008,1
2,,JoshuaDiemert,NORTH KOREA CAN'T TRADE WITH IRAN CUZ IT DOESN'T HAVE ANY DAMN PLANES #Debates,1474943355698,780595127035256832,0
3,,isalman1234,WTF is Trump talking about. He totally supported the Iraq war #Debates,1474943355751,780595127257411584,0
4,,Gingersboss,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/RKfe7RYv5G,1474943355542,780595126380826624,1
5,,natenutter24,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/51sa0c0cfT,1474943355635,780595126771019776,1
6,,louisettez,"""Your president?""
He is OUR NATION'S president.
#ShowSomeRespect
Pretty certain you're going to want it if you win.
#debates",1474943355701,780595127047696385,0
7,,LaPatti1,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/VNs63skj7P,1474943355534,780595126347309056,1
8,,khaleesiar,trump: china china china china china china #Debates,1474943354529,780595122132123648,0
9,,keagan_titmuss,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/IvxwsaLOnw,1474943355625,780595126729003008,1
10,,Grandmas_vagina,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/VebZFaPvJ5,1474943355814,780595127521652738,1
11,,TheRiverWanders,Of course it is. #Debates2016 #debates #debatenight https://t.co/nb2LilyhNK,1474943355435,780595125932154881,0
12,,PROstrengthWord,#trump is so phucking stupid it's scary!! Nukes discussion ?? I've heard more complete answers from a drunk at the bar.#Debates,1474943355752,780595127261724672,0
13,,DWG_958,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hjRQW5kT8W,1474943355737,780595127198769153,1
14,,rixkardo,@ChristianABerle https://t.co/UhSMEpMJe5,1474943355816,780595127530229761,0
15,,IChooseNik,Right just to show how #sexist and #disrespectful #drumpf is #debates https://t.co/h43mTE7Zh4,1474943356661,780595131074220033,0
16,,rockhorn,Yep... https://t.co/eLmRgu2eoR,1474943356655,780595131049086976,0
17,,scoundrel727,"Trump has no idea what Obama's new nuclear policy is, does he?  #debates",1474943356583,780595130747138048,0
18,,Jiraffa,"Ok Lester, plz ask the big question... How does each candidate pronounce ""GIF""? #debates",1474943356598,780595130810130434,0
19,,_darreenn_11,"@_darreenn_11 And again:
Holt: We need to move on.
Trump: But it'S VERY IMPOrtANT!!!
#debatenight #debates #Debates2016",1474943356353,780595129782382592,0
20,,voxboxmag,"Donald Trump: “El mayor problema en el mundo es el arsenal nuclear, no el calentamiento, como ustedes dicen” #debates",1474943356736,780595131388874752,0
21,,CancerCrybaby,So we're gonna tell another country to invade another country..... #debates,1474943356725,780595131342843904,0
22,,ZEW_griswold,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/8nv26Gn6Rr,1474943356654,780595131045048321,1
23,,Runtt1,What the fuck are you talking about? @realDonaldTrump #Debates,1474943356628,780595130936004608,0
24,,morgannwatsonn1,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/wqtjMGQ8xC,1474943356651,780595131032436736,1
25,,ScreenCaffeen,Is it in a code or language only his surrogates and supporters can understand? https://t.co/rwxr9n7fIB,1474943356627,780595130931810304,0
26,,TexasRegina,"""Rambling Man"" - #songstodescribethisdebate #debatenight #debates debates2016",1474943356862,780595131917348865,0
27,,LuvinIt57,"Many former Secret Service agents have commented on Hil's extremely hot and violent temper. Volatile! 
#debatenight #debates",1474943357691,780595135394353153,0
28,,gene_reece,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/53eghtpPUk,1474943357560,780595134845034496,1
29,,MrDoubleOU,Why does Trump constantly defend Russia? Does he... Owe them money? 😉 #Debates2016 #debates #debatenight,1474943357485,780595134530478081,0
30,,ltelesreal,"Help, Lester! #Debates",1474943357631,780595135142850561,0
31,,TroyH15,China is very scary. and we don't know a lot about them. #Debates,1474943357589,780595134966616065,0
32,,BetchNikiBB18,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/6lEfE6eru2",1474943357708,780595135465697280,1
33,,minalh,Donald trying to show he understands what a nuclear weapon is by saying that China should invade N Korea. Also Iran maybe. #debates,1474943357750,780595135641899008,0
34,,TamaraHansson,Nuclear is a threat and he is friends with Putin - so by association.... #Debates,1474943357538,780595134752755713,0
