,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,StephyHarrison3,"BlackonBlack crimes overwhelming Numbers, but@HillaryClinton @BarackObama don't care, noNEWS, NO HELP OF POLITICS https://t.co/7Ne6qRESDO",1474942407711,780591150889443328,1
1,,heytherekate11,WOW TRUMP FAT-SHAMING HACKERS NOW. Is there anyone you won't alienate? #Debates,1474942407762,780591151103381504,1
2,,HondaEnMano,#Debates,1474942407716,780591150910570496,1
3,,BackwoodsPizza,"""Effort"" #debatenight #debates #HillaryClinton",1474942407576,780591150323363840,1
4,,JayZiink,#Debates The fact anyone can take Hillary seriously while she scoffs at everybody is beyond me.,1474942408609,780591154655993857,1
5,,terrynard,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ZwuQ7hzH93,1474942408567,780591154479951873,0
6,,prcooney,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/KILYZ8ijw7,1474942408640,780591154786103296,0
7,,markomalley,"I came, I saw, he died. #BirthOfISIS courtesy of #SickHillary #debates",1474942408632,780591154752610306,1
8,,SonofLiberty357,Could make my vote decision based on 1 fact: Trump debate guest is Benghazi hero Mark Geist. Hillary has Mark Cuban. Game.over. #debates,1474942408696,780591155020902401,1
9,,MarisaRowland0,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/a5vIApPP8T,1474942408583,780591154546946053,0
10,,0peyem1,I just want to go on record to say I'm not buying this tactic from Jill. I see what you're doing. https://t.co/ExN6HeVVYa,1474942408647,780591154815393793,1
11,,uptownmosaic,"I miss Mitt Romney or any other serious, competent Republican... #debatenight #debates #Debates2016",1474942408691,780591154999984133,1
12,,farmagoo,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/KThOz3eUAh,1474942408561,780591154454667264,0
13,,ambirox,The race portion of this debate was reckless. #debates  #debatenight,1474942408729,780591155159465985,1
14,,micsterz1,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/QX7enQ4af2",1474942408590,780591154576359425,0
15,,iamabbyon,Did he say Isis endorsed him? #debates,1474942408627,780591154731581441,1
16,,homofroot,squeeze them in syria #debates,1474942408811,780591155503304704,1
17,,DandiaAsad,BAG DADDY #debatenight #Debates,1474942408749,780591155243261952,1
18,,xxBRIE,We've got to defeat Isis #debates,1474942408800,780591155457196032,1
19,,CNNisDISGUSTING,you know what  you whiny bunch of ingrates just because someone is stiffing means nothing move on.. #allergies #debates Hillary= train wreck,1474942408799,780591155452997632,1
20,,cush2push,Hillary segways to the Middle East with Trump on deck. #ThisWillBeFun #Debates,1474942409684,780591159164796928,1
21,,Dylan_Shier,I'm in Canada and I'm screwed if either one gets elected yay #Debates,1474942409663,780591159076716546,1
22,,CecileBizet,Did @realDonaldTrump just say that he was endorsed by ISIS? #debates,1474942409640,780591158980476928,1
