,screen_name,text,timestamp,tweet_id,cluster_pred
0,bartbart1212,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/dLmxXzyRBW,1474943884825,780597346354630656,0
1,CurtisGillespi5,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/L7fObWbu8J",1474943884668,780597345696165888,0
2,TiffanyGosling,@LesterHoltNBC needs to be more aggressive . Just shut them up ..  #Debates,1474943884673,780597345717190656,1
3,BillieJoElbom,This debate has been so pathetic. Trump is such a ridiculous ego-maniac. He took so much air talking about nothing but himself. #debates,1474943884855,780597346480422912,1
4,reptiliyeah,i was gonna say a bad thing about someone and didn't. learning this toddler-level lesson means i should win the presidency. #debates,1474943884670,780597345704488960,1
5,antidootee,"its funny when i hear trump says ""milliiions"" #Debates",1474943884785,780597346186911744,1
6,adgivens02,Hundreds of millions of ads? Who even has the time?🤔 trump just makes up stuff as he goes... #debates,1474943884754,780597346057027584,1
7,redyredred,"Lester, stop letting Trump rant.  It's getting old.  What a whiner. #debates",1474943885676,780597349924032512,1
8,bgluckman,So this happened tonight. #debates https://t.co/kbYCM8tfgU,1474943885410,780597348808400897,1
9,Jake2Hickman,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/srAqyowVud",1474943885553,780597349408083968,0
10,NuLevel11,"Those who are thinking about voting for Trump are either IGNORANT or STUPID
#PresidentialDebate #debatenight #debates #Republicans",1474943885691,780597349986861056,1
11,dannyPallister,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/fCXLXuK1En,1474943885511,780597349232115713,0
12,Retx_95,"#debates H: you're a sexist!
Dosnt your husband rape women? Don't you defend rapists?",1474943885729,780597350146256896,1
13,yukonagano,Busy man. #debates https://t.co/WmwjRyV2M6,1474943885160,780597347759697921,1
14,BrianJonesUNLV,Fact: Women do not deserve the same pay as men if they can't do an equal quality job. #debates #debatenight,1474943885392,780597348732768256,1
15,PoetBlanderson,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/wTiPWOVjkj",1474943885575,780597349500321792,0
16,lauren12_bell,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/NXtoCuh6bM,1474943885533,780597349324320770,0
17,VinylGravity,#debates #notnice,1474943885705,780597350045802500,1
18,justanthrjunior,"""I was going to say something really rough""
you always say something rough dingleberry
#debates #Debates2016 #debatenight",1474943885498,780597349177499652,1
19,TheBookFeminist,Here's your damn trophy for restraining yourself from making sexist comments you're so quick to tell us you're tempted to make 🏆🏆 #debates,1474943885534,780597349328494592,1
20,mygoodmanfriday,"""I was going to say something extremely... Rough... To Hillary."" #debates",1474943885717,780597350095958017,1
21,MaggieLynn27,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/5hqFR5COW5,1474943885491,780597349148192769,0
22,BenjaminM1019,"Trump, who invited Gennifer Flowers to the debate, brags about holding back about Hillary's family? #debates",1474943885585,780597349542268929,1
23,bot_drunk,#debatenight #debates what a fucking dick @realDonaldTrump,1474943885674,780597349915561984,1
24,realTimThompson,We Love You Mr President Donald Trump  #Debates,1474943885733,780597350163185664,1
25,AdviceIShouldHa,"Hes accusing her of being ""not nice""

Pot meet kettle, kettle, pot

#debatenight #debates #Debates2016",1474943885689,780597349978628097,1
26,ImOreos,What does Hillary's campaign ads have to do with his words towards women????? #Debates,1474943885706,780597350049775618,1
27,JasonBrownComic,Why did the commercials cost somuch when the only production was to pull contradictory Trump sound bites? #Debates2016 #debates #debatenight,1474943885782,780597350368673792,1
28,ZomBunchden,Current view of presidental debate:  #debates #Debates2016 https://t.co/XPAD6d07KR,1474943885469,780597349055737856,1
29,kayski23,@Rosie Well? #debates,1474943885830,780597350569881600,1
30,MadeleineLove,"Clinton supports her personally-rigged democracy. Thanks @CNN @MSNBC
#debates #debatenight",1474943886541,780597353552105472,1
31,kweidleman,"His closing statement, basically. https://t.co/AaKNYrp702",1474943886228,780597352239423488,1
32,Janell_Garza,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/U9HlvwUwBN,1474943886673,780597354105667587,0
33,bbywino,me when trump speaks #debates https://t.co/6H12sc6960,1474943886423,780597353057222657,1
34,laringgit,Lol https://t.co/nfYDkjyUeN,1474943886388,780597352910422017,1
35,CoolVidsFTW,lol face it. we're fucked. 🙃 #debates,1474943886692,780597354185560064,1
36,OoKenderellaoO,Have we learned anything new kids? #debatenight #debates,1474943886713,780597354273517569,1
37,UpForNoReason,#Debates2016 #debatenight #debates So Donald is a good guy for merely fat shaming instead of hitting her with her husband's infidelity.,1474943886521,780597353468219393,1
38,AmaneeLanae,Buaha https://t.co/ODi3ab6Gll,1474943886189,780597352075825152,1
39,NotRyanDavidson,"what do you mean ""will u support the outcome of the election"" its a fuckin democracy u have to that's the whole point #debates",1474943886737,780597354374107136,1
