,screen_name,text,timestamp,tweet_id,cluster_pred
0,blackbirdnflght,#trumpeduptrickledown not getting the chuckle I think she expected #debatenight #debates #Debates2016,1474938715959,780575666559393792,1
1,CaseyReed,"Question #1 goes to @HillaryClinton.
@realDonaldTrump barely answered it. #TrumpedUpTrickleDown

#debatenight #debates",1474938716731,780575669797261312,1
2,DallasSingleMom,"""We need to have a tax system that rewards work and not financial transactions"" @HillaryClinton #debates #debateNight",1474938716622,780575669340155904,1
3,RealTimeBenny,#trumpedup should be the new slogan for his campaign. #debatenight #debates #Debates2016,1474938716696,780575669650501632,1
4,IranTube,"5% of the worlds pop, yes, but way more than that on market cap... #LOL #CrookedHillary #debatenight #debates",1474938716658,780575669491159041,1
5,kmax_chicago,#Debates WTH is #Trump talking about?! Reagan brought no jobs here in the '80s,1474938716620,780575669331910661,1
6,jerradpeters,"#Trump avoids yelling in his first answer. Also, we're using first names here, it seems. #Debates",1474938716778,780575669994467328,1
7,beelman_matt,"#debates that smug look on her face, I cant stand #Hillary",1474938716709,780575669704990720,1
8,chiefcj24,but all Donalds so called American made goods are made overseas  #Debates,1474938716748,780575669868789766,1
9,Professor_Cal,"""Trumped up Trickle Down"" @HillaryClinton #Debates",1474938716768,780575669952524289,0
10,HondoGratten,"Rise and Repeat for Donald nothing new ... 
 #Debates",1474938716586,780575669189091328,1
11,DrRowserC,Stolen?! https://t.co/fUztXiA8WU,1474938716751,780575669881372672,1
12,TaylorLetofsky,Their faces to each others comments say it all #debates,1474938716603,780575669260517376,1
13,jaredmelzer,"Every candidate talks about ""what"" they'll do, but few hit on ""how"" they'll do it. #debatenight #debates #Debates2016",1474938716899,780575670502064130,1
14,ftobes,"#debates lol at ""trumped up trickle down""",1474938716873,780575670393040897,0
15,JeronimoSaldana,#Trump's answer to how to fix the economy? Deport the Mexicans &amp; attack China.  #VLVoices #debatenight #Debates,1474938716962,780575670766362624,1
16,seanlacey,Bad Puns 1 - Hillary 0 #Debates #Debates2016,1474938716831,780575670216908800,1
17,wendeeeee_,Sedated Trump  #Debates,1474938716967,780575670787125249,1
18,Steve_Games,I Got Your Presidential Right There… #debates https://t.co/kVaNDSKUOJ,1474938717671,780575673739907076,1
19,toddeherman,"""Donald"" - Hillary goes with first name, spews silly, rehearsed line from her (likely medicated) mind: Trickle-Down Trumpnomics. #debates",1474938717650,780575673651859457,1
20,comme_to_moma,"#Debates ""we are 5% of the worlds population, we need to trade with the other 95%""LMAO",1474938717609,780575673480077312,1
