,screen_name,text,timestamp,tweet_id,cluster_pred
0,jabennettns1,#WhereIsGary #LetGaryDebate The Adult #debatenight https://t.co/hTa5kuqKWs,1474944447439,780599706128879616,1
1,eckerpattyecker,Yes&amp; Trump should have brought that up along with where Hillary got her income!  https://t.co/VrsqtwAMEt,1474944447762,780599707483541504,1
2,t_cole26,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/EwgJh50wBS",1474944447226,780599705235550212,0
3,AustinMcmaster2,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/IriBLG8i6y,1474944447808,780599707676446720,0
4,tahjiia,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/q6BjQNztHL,1474944447776,780599707542417409,0
5,BasedCloud,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/QIpzfZrI1g,1474944447758,780599707466813441,0
6,2017_marcus,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ai30db3uAa,1474944447854,780599707869384704,0
7,guccigirl2000,He took the high road this debate bc shudda said her husband is a pig https://t.co/DZDAm4Mj3L,1474944447794,780599707617886208,1
8,MaidenAmerica71,Try not being summoned to testif in the first place. **face palm** https://t.co/dOm8N4LuiN,1474944446250,780599701141852160,1
9,KarissaCochet,"Trump didn't gain any new followers with that debate, but I think he got all his existing ones off with his reactions. 

#debates",1474944447981,780599708402065408,1
10,tristenraeee,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/tW9a3NMPCo,1474944447911,780599708108455936,0
11,perry_sharon_,"Clinton says she hopes people will vote ""as if your future depends on it -- because it really does."" #debates https://t.co/RJ1SxLZXzg",1474944448688,780599711367589888,1
12,pmazzone,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hdlk5XfLZr,1474944448711,780599711463936000,0
13,Ariuszme,"#debatenight  #debates #Debates2016 Stamina and ""the look"" https://t.co/EFYVExGbdq",1474944448358,780599709983383557,1
14,BernieOrGreen16,"#UmbrellaOurMovement2ElectOurOwnLeaders to unite us in knowledge, intent and action #4TheMassMovementWeRequire https://t.co/e9A5IqKZ89",1474944448631,780599711128555520,1
15,BootyHypnosis,China! https://t.co/fnguK9Yl91,1474944448695,780599711396876288,1
16,issisotelo,#debates What you guys think about the first presidental debate??,1474944448802,780599711845625857,1
17,kingofrepair,Agree 100% https://t.co/EDaGKpLCyn    #iphonerepair #computerrepair #SamsungRepair #MobileRepair #DataRecovery… https://t.co/pkeI1GZXWE,1474944448449,780599710365122560,1
18,visitstjohn,@MeetThePress HILLARY WON    #debatenight #debates #Debates2016,1474944448643,780599711178915842,1
19,paaaaaayyy,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/KUUptUrcOa,1474944448813,780599711891763200,0
20,KathyAMorelli,#debates #TaxDodgeDon  #Mansplaining sputtering away,1474944448801,780599711841521667,1
21,DefinitelyEmma,"Hillarys ads against trump are nasty because ... he is ¯\_(ツ)_/¯  
#debates",1474944448727,780599711531208705,1
22,ChrissysBlog,Oh here we go insulting looks and stamina . Come on #Lester drag him out back. He needs to be taught manners #debates,1474944448876,780599712156098564,1
23,BlondWhiskeyGrl,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/uzBIZ1Ia20,1474944448886,780599712198037505,0
24,maddiefetsko,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/aulClWdixl,1474944449676,780599715511410690,0
25,gabriel_sssilva,Praticamente toda a mídia #debates https://t.co/aWButy1I0m,1474944449595,780599715171856384,1
26,fueradejuicio,Donald Trump: “El tratado nuclear con Irán ha sido una de las perlas que nos van a dejar -al nuevo gobierno de EEUU-” #debates #yodecido,1474944449725,780599715717054464,1
27,savior_fu,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/6TSePhWyQ1,1474944449738,780599715771527169,0
28,GOPocalypseNow,Trump talks a lot of trash but when faced with opposition (like with Mexican president) he chokes. Hillary owned him tonight. #debates,1474944449732,780599715746369536,1
29,iam_bmsj,y'all sleep on my man https://t.co/s3hqXA22Rw,1474944449646,780599715385618432,1
30,sammaciag,One thing is certain: that was not a boring debate. #debates,1474944449871,780599716329381888,1
31,SamWiseSW,Trump was sniffing an awful lot during the debate. Is he okay? Maybe he's ill? Can't be getting ill if you're going to be President #debates,1474944449785,780599715968745472,1
32,Cekent,"CSPAN: Post-debate, she works the crowd, he stands around with family. #debates",1474944449778,780599715939356672,1
33,TrueSteveHolmes,"When does the real debate start? This was a joke, right? #debates",1474944449912,780599716501262336,1
34,AZIndygirl,Fact https://t.co/2ttzawfZjz,1474944449873,780599716337754113,1
35,sholle876,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/kJHgBHKDvK,1474944449886,780599716392341504,0
36,ThisDaveHere,Hillary showed a little life and tenacity in going after Trump directly. He was not prepared for it. And it shows #thisdavehere #Debates,1474944450679,780599719718445056,1
37,twin_leo81,"So, so..... https://t.co/1NDUgCDVf8",1474944450698,780599719798026245,1
38,Amelia_Vogler,"As I lay down to sleep, sweet #debates memes I will tweet...since I can't fall asleep b/c debate started late &amp; my circadian rhythm is off.",1474944450720,780599719890386944,1
39,AXJGuzman,"Great, looks like I'm going to spend most of the day tomorrow explaining to millennials who @Rosie is #debate #debates #debatenight #rosie",1474944450625,780599719491932160,1
40,jabostock,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Ad5Vi0l8tK,1474944450611,780599719433269248,0
41,korne13,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/3jVtuxECkn,1474944450586,780599719328358400,0
42,harlirena,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/IFE0VOJ4GS,1474944450754,780599720032907264,0
43,Boltinatorr,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/qLzWqJTMyQ,1474944450474,780599718858686464,0
44,aperryman94,MI just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/jlnqAMqwsh,1474944450609,780599719424827392,0
45,BabyRuthCT,"Same, Rusty, same. #Debates https://t.co/E3657H7GR9",1474944450549,780599719173165057,1
46,solitudeSlicer,"Hillary greets the audience
Trump walks off stage with his entoura- family.

Pretty representative of how they treat people #debates",1474944450872,780599720527880192,1
47,matttie2,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/QUQHvYXqPc,1474944450786,780599720167280640,0
48,iDamianTV,Are these commentators on drugs? Was I watching a different debate? He didn't even answer the questions. #Debates,1474944450790,780599720183947265,1
49,Hayden833,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7vlCIPo1eu,1474944450807,780599720255299584,0
50,WizardHud,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/IT7abAfEPG,1474944450828,780599720343375876,0
51,twigg1313,#LetGaryDebate https://t.co/NSRNzaTUn0,1474944451703,780599724013412352,1
52,True_Maloney5,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/uzGv9crT6M,1474944451752,780599724218785792,0
53,TayHulse,@JacyWilmes https://t.co/hiSl1WkjtV,1474944451663,780599723845570561,1
54,tiana_ozzyy,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Ww0b2NR6bi,1474944451828,780599724537622528,0
55,mistyfletcher89,I really don't think I'll be voting in 2016 it's my first year I can actually vote but chose not to! 😒. #debates,1474944451830,780599724546068480,1
56,TheNickJenner,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hKcsop9ini,1474944451847,780599724617236481,0
57,ang_giraldo01,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ydVEdOODLv,1474944451808,780599724453888000,0
58,rynfrz,"""Mr. Trump, early polls indicate that..."" #debates https://t.co/KjYILJjO5O",1474944451478,780599723069698048,1
59,ranatyree,Disappointed no mention of #Brangelina.  #debates,1474944451838,780599724579495936,1
60,DebiDoll65,"And that's a wrap, folks!! https://t.co/DlgUXu5r07",1474944451783,780599724348964864,1
61,Oh_heyytyra,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/rUTt1NKCOB,1474944451826,780599724529385472,0
62,ashhley33,I vote my dog https://t.co/65ZmAvyuZh,1474944451827,780599724533428224,1
63,KMOHea,The questions and control of the debate was as weak as the candidates #debatenight #Debates #NoneOfTheAbove,1474944451912,780599724889944064,1
64,SambhavAggarwal,Debates post this debate would be more interesting #Debates,1474944451966,780599725116362753,1
65,Akrolltide,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/OFzWzG7u6k,1474944452567,780599727637364736,0
66,apgoldblum,"""He has a casual relationship with the truth."" Understatement of the campaign #Debates",1474944451470,780599723036069888,1
67,kyle_turner52,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/x4IVuAVH0v,1474944452727,780599728308379648,0
68,Catlosx,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hu6GZaj1nm,1474944452794,780599728589463553,0
69,sufyq,Lester should NEVER moderate a debate again #Debates2016 #debatenight #Debates,1474944452848,780599728815865864,1
70,obgenetics,No one won #debatenight . #debates @HillaryClinton @realDonaldTrump,1474944452825,780599728719269888,1
71,mcguelogan,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/8r3fdvcNPr",1474944452753,780599728417275904,0
72,ldbastidas,Parecía una junta de condominio https://t.co/73LTUQLPf7,1474944452861,780599728870391812,1
73,Angelo_Lorenzo,That was intense. I'd be hoping for @HillaryClinton to win POTUS. #debatenight #debates  #Debates2016,1474944452837,780599728769671168,1
74,sophiadonati,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/n8JYUfGP0u,1474944452872,780599728916590592,0
75,boatsandcurrent,Hey hello hi friends please register to vote!! The future of our country literally depends on it. https://t.co/rnRArDuKty #Debates,1474944452908,780599729067585536,1
76,OhhKayAlright,"Rant 'n rave, rant 'n rave. You're just a lot of gawdawful noise, no substance. Go back from where you came from! 💩
#debates  #debate2016",1474944453703,780599732401876993,1
77,AnthPB,"...
2/Hillary didn't learn fm GOP primary: don't let Trump talk over u; don't smile away insults; call-out unqualifd superlatvs...
/#debates",1474944453320,780599730795638786,1
78,SensualD3light,yes. https://t.co/i5OK8xoqKI,1474944453516,780599731617660929,1
79,mercury_sound,I'm crossing enemy lines to see what Fox News is saying post #debates and even they can't defend whatever the fuck it was that just happened,1474944453729,780599732510994432,1
80,newatlanticlife,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/gsqgkjTOgd,1474944453646,780599732163018752,0
81,jfxentreri,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/S40plUDape",1474944453667,780599732250959872,0
82,Briaana14,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/t6g0FVrMhq,1474944453608,780599732003409920,0
83,recklesslycdn,Donald Trump used 'Law &amp; Order' more times than the actual TV show Law &amp; Order. #debates,1474944453789,780599732762660868,1
84,R1CC1K,"Our word is good.
#debatenight #debates #USA 🇺🇸❤️",1474944453820,780599732892676096,1
85,StirlinSilver,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/JXeERpuGgf,1474944453683,780599732318142464,0
86,HemmingCindy,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/snbdz1GRB2",1474944453699,780599732385243137,0
87,CapuanoRoman36,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/abCQIgqiGn,1474944453620,780599732053782529,0
88,sadgiirlbadgirl,R.I.P @realDonaldTrump 😞 My thoughts are with your friends and family #debates #imwithher,1474944454028,780599733765013505,1
89,ssimosa98,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/HuPjbInsAf,1474944453929,780599733349822471,0
90,jachavez,#ImWithHer #Debates2016 #debatenight #debates https://t.co/N2otE1JaDf,1474944453948,780599733429469187,1
91,EddieHojara,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/LK7I4fkidy",1474944454614,780599736223039488,0
92,Tony_Cleveland,Lol yup https://t.co/DF3qTYrn3S,1474944454695,780599736562618369,1
93,ElseyCarmen,"There are plenty of women and MEN that are slobs, pigs and dogs.@realDonaldTrump @FoxNews @USATODAY https://t.co/9GGncUZCco",1474944454542,780599735921049600,1
94,SPH1967,Cooking with Julian #debates 😳 😳 😈 😈 https://t.co/WvFsbzCMhA,1474944454532,780599735878987776,1
95,jaredputnam,"Polls keep asking who won the debate: Trump or Clinton? Appropriately, ""The American people"" is not an option. #debatenight #debates",1474944454772,780599736885768193,1
96,lakshib,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Adb31ShdZf,1474944453330,780599730837528578,0
97,RoseCuritiba,"Aqui tb quero LEI E ORDEM, quero @jairbolsonaro. BR e EUA precisam enDIREITAr, ou comunismo/islamismo tomará conta… https://t.co/OoTVVmvhnl",1474944454858,780599737246486528,1
98,WKowalczykIV,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/jOhr1uOi6j,1474944454854,780599737229701121,0
99,_KingMalcolm,Go away https://t.co/Sx0KrJwnyb,1474944454799,780599736999022592,1
100,iAmDSiuda,What. A. Joke. https://t.co/iBJdQqa3Fi,1474944454847,780599737200279552,1
101,Jtglenny3,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/s2KtSutGx3,1474944455558,780599740182343680,0
102,Americooligan,"Pundits doing same thing they do every time, praying Trump will be ill-received by the public from this debate. Never true, watch. #Debates",1474944455708,780599740811456512,1
103,BibboBoutkhil,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7emvkqARxu,1474944455690,780599740736024576,0
104,ChrisZenith_,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/94rfpVYtjl,1474944455555,780599740169846785,0
105,notmuchelse,This was like watching one of those slow-motion films of a lion taking down a gazelle. #debates https://t.co/KACUhtFQrl,1474944455172,780599738563309568,1
106,gram_underwood,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/EhalO3RoLT,1474944455595,780599740337688577,0
107,umslaylor,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/oMKLlnQNrx,1474944454852,780599737221210112,0
