,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,ttoillev,"""we came up with the internet"" okay. #debates",1474942302487,780590709548220417,0
1,,FlamboyantDouch,DID HE JUST SAY WHAT I THINK HE SAID #Debates,1474942302676,780590710340800512,0
2,,TheWhiteCannon,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/tl0E15eOyn",1474942302640,780590710189727744,1
3,,RichardBeerd,Who hacked the DNC? Somebody sitting on their bed weighing 400lbs - Trump #Debates,1474942302663,780590710286344192,0
4,,pulsaroflove,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/89xXUzgSJd",1474942302478,780590709510406148,1
5,,LeeatBruhl,"@realDonaldTrump patting himself on the back for ""that 1 time"" he didn't discriminate! Hehe 😂 #debates #OccupyTheDebates #debatenight",1474942302607,780590710051438593,0
6,,TinaIamright5,"RT: *********BREAKING NEWS*************
#TRUMP

LOSES

DEBATE

MISERABLY!!!

GO #HILLARY #Debates",1474942302561,780590709858500608,0
7,,franceda74,Wait a minute. ..is he still talking. ..hahaha #Debates,1474942302645,780590710210826242,0
8,,elianator1,Will somebody please ask trump why he wants to fuck his daughter so badly? #debatenight #debates #Debates2016,1474942302698,780590710433079296,0
9,,yslniaII,THIS BITCH BETTER NOT TALK ABOUT MY MANS BERNIE #Debates https://t.co/U2P4XQaO7M,1474942302448,780590709384548352,0
10,,goldchainam,"Wait, what does Bernie Sanders have to do with this question? #debates #debatenight",1474942302621,780590710110257152,0
11,,antonihoedelot,the democratic party did in fact sabotage bernie. it is sad because he could have saved america #Debates #debatenight,1474942302532,780590709736779776,0
12,,marcasite,Me me me me me me me me I I I I I sniff me me sniff I I I #debates,1474942302542,780590709778870272,0
13,,SamMarvelW,"""we"" #Debates",1474942302679,780590710353526784,0
14,,CorinneMucha,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/nAgynnWL3A,1474942302498,780590709594292224,1
15,,BlondeHBIC18,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC #ImWithHer
https://t.co/seR4J95meq",1474942302458,780590709426393088,1
16,,redostoneage,Flashback: Clinton Publicly Revealed Secret Briefing On Iraq https://t.co/0YXEjgGsL1 #debatenight #debates,1474942302525,780590709707575296,0
17,,ElGeeZoo,"Donald Trump, Endorsed by ISIS, Hezbollah, and Hamas generals everywhere #Debates",1474942302558,780590709846016000,0
18,,ewengel,"Russia (you know, Trump's best buddies) almost certainly hacked the DNC - https://t.co/bsikTxfYLD #debates #Debates2016",1474942302552,780590709820813314,0
19,,Dashocker71,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/ZILbEHc8Tt",1474942302694,780590710416412672,1
20,,mrtnstr,"How is agreeing with Hilary's stances, listing his endorsements then dissing Hilary an appropriate response to a question tbh #debates",1474942302778,780590710768668672,0
21,,RobertBerg12,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/cYElt2fDfz,1474942303539,780590713960628225,1
22,,Journeyman15,I really didn't like how Hillary blamed the Russians for her national parties biases and flaws. #Debates,1474942303717,780590714707075072,0
23,,BernieJapanders,"don't ever use @BernieSanders to defend your racist, xenophobic, idiotic agenda, @realDonaldTrump . #debates",1474942303550,780590714006626304,0
24,,kn_iden,"Of course AL Gore invented the Internet, Donald. Because he's a democrat.

#debates",1474942303592,780590714182770688,0
