,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,logjplace,Labor needs to address fact that #ICE and #FOP are only unions to endorse Trump. They undermine the entire movement #1uVote #debates,1474943281592,780594816212230145,2
1,,Trent_McClellan,My dog has great #temperment but he also smells his balls in till he falls asleep...so... #debates #Debates2016,1474943281540,780594815993942016,4
2,,tutaleni,"For the love of everything, someone call @seanhannity already!! #Debates2016 #debates https://t.co/ySKNxqobNJ",1474943281473,780594815712886784,1
3,,JadeBurnam,Is there a hell no option? https://t.co/kB2odoOQfx,1474943281698,780594816656683008,4
4,,2alphabet6,@nowthisnews H's polished and rehearsed lines sound like BS. Trump's a little crude but more honest.  #debates,1474943281419,780594815486480388,2
5,,CavanBradyMusic,Yo check me out fam https://t.co/ofX6k654QQ #Debates,1474943281593,780594816216289280,4
6,,bobbyciletti,DEBATE THIS #debates #debatenight #Sniffles https://t.co/Ul7TFMW6lV,1474943281392,780594815373279233,4
7,,HuffPostAU,#debates https://t.co/CzaX3X7Azu,1474943281664,780594816514035712,4
8,,KindRx,"@HillaryClinton supporters, put your money where your mouth is! Now is the time to donate. #debates #TeamHillary",1474943282737,780594821014487041,2
9,,DonnaYoungDC,".@HillaryClinton: A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes 
#debatenight #debates",1474943282166,780594818619740160,1
10,,rexthetvterrier,Nuclear is the single greatest threat if he's got the launch codes #debates https://t.co/tsw5nEBVdc,1474943281798,780594817076170753,4
11,,pritzen_judy,I suppose they will Blame Trump   But other countries already have nuclear weapons https://t.co/xT7dge3Ja8,1474943282687,780594820804775936,2
12,,DeeconX,"Saudi Arabia pays us for defense, but it goes to the Clinton Foundation.

#Trump #debatenight #Debates2016 #PresidentialDebate #debates",1474943282692,780594820825882624,1
13,,misslydd,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/5WS3EeFJkD,1474943282687,780594820804911104,0
14,,dmanolli,#debatenight #debates #Debates2016 https://t.co/w8ehYquTsl,1474943282549,780594820225970176,1
15,,lozdoghestaaa,"""we need to move on""
indeed we do lester. we really do. 
#debates",1474943282731,780594820989325313,3
16,,tracee,"""A man who can be provoked by a tweet should not have his fingers anywhere near the nuclear codes"" - HRC (even if they are small) #debates",1474943282436,780594819752038401,1
17,,leslieo54,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/8EaUH7vgnD,1474943282525,780594820125339648,0
18,,Emmanuel_Bostic,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/b13T185n1E,1474943282471,780594819898957824,0
19,,Slave2Machine,"""The Nuclear is the single greatest threat."" Donnie, Donnie. You need a better script-writer/proofreader. #debates #debatenight",1474943282818,780594821354262528,2
20,,bbbabygirl62003,Trump is stupid #Debates,1474943282720,780594820943376386,2
21,,solcelo,"Can someone cut to a live feed of Joe Biden watching these #debates and shouting ""THAT'S A BUNCH OF MALARKY!"" every time Trump speaks?",1474943282830,780594821404647424,2
22,,rainydais,@HustlaHabitz @HowardStern @sternshow https://t.co/xJIQezjE7G,1474943283501,780594824219074560,4
23,,slowellataj2,Hit her with the Hein #Debates,1474943283666,780594824911216640,4
24,,Sunn_hat,😂😂 https://t.co/jEKs9lJl2w,1474943282150,780594818552565760,4
25,,Timcast,"Repeatedly saying ""wrong"" into the mic is a tried and true technique of 5th grade debate clubs nationwide. #debatenight #debates",1474943283611,780594824680538116,4
26,,Miller17time,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/oVc67FK2q8",1474943283576,780594824533667840,0
27,,foreverLiberal,I need a case of Oreo's #debates,1474943283611,780594824680472576,3
28,,Chris_slleW,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Jk1tasvGFX,1474943283523,780594824311373824,0
29,,donexiaoping,me on tinder every day https://t.co/SBLc7dxOnZ,1474943283687,780594824999305216,4
30,,SnarkyC,"Meanwhile, climate change is the single most crucial long-term threat to humanity. #Debates",1474943283784,780594825405960192,4
