,screen_name,text,timestamp,tweet_id,cluster_pred
0,ImMzKennedy,Really what did she do as Secretary of State than? #debates #ImWithHer,1474943677662,780596477450129409,3
1,NyaJolie,"""The only secret is he has no plan!"" Shout out to @HillaryClinton @realDonaldTrump stick to real estate. You've been FIRED! LOL #debates",1474943677564,780596477039112193,3
2,crimson_shayla,"Also, why does he bring everything back to money? Not everything is about money drumpf! #Debates",1474943677615,780596477252870144,3
3,touraloura,#debates   stamina stamina stamina stamina,1474943677714,780596477668106241,1
4,Fleemanator,"""She doesn't have the stamina to negotiate trade deals"" he says about LITERALLY THE FORMER SECRETARY OF STATE #debates",1474943677632,780596477324201984,1
5,KCrabt1213,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/JFLlAftgRu,1474943677483,780596476699406336,2
6,scaddenFNL,Thank you Lester. Presidential look and stamina. #wordsalad #sexism 103 #debates2016 #debates #debatenight #women,1474943677575,780596477085310976,1
7,meredithc16,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/qCiCov4WzP,1474943677542,780596476946817024,2
8,TaraMarieEaton,Trump: I don't believe she has the stamina. #debates #SyrRelPol,1474943677698,780596477601148928,1
9,shaleathaevon,Ooohhhh Hillary just got his ass. #debates,1474943677705,780596477630349312,3
10,AlgoSensata,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/jVTgmHcr13,1474943677643,780596477370437632,2
11,vivahichem,How about winning a trip to Canada ... go to this website trump to Canada...........https://t.co/eqI8BKc3lH  .... https://t.co/qnE7B9Ii6V,1474943677673,780596477496131584,3
12,justaevilregal,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/5VSKotORyY",1474943677674,780596477500526592,2
13,ysIuxe,a white man with power and money https://t.co/wncO2nFikT,1474943677752,780596477827555329,3
14,oliviagbolton,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/bQ342wCAlQ,1474943677783,780596477957578753,2
15,Icryduringsex,SHE HAS STAMINA BEYOND WHATS KNOWN IF SHE CAN DEBATE THIS IDIOT AND STAY QUIET #Debates,1474943677815,780596478091759617,1
16,dexter111344,Hillary should ask him to name a country in the Sahara. #debates,1474943677801,780596478033166338,3
17,TheNerdBoutique,"""She doesn't had the look?"" - #DonaldTrump Wow... #newlow #eyeroll #sexist #debatenight #Debates2016 #debates #HillaryClinton",1474943677814,780596478087684096,1
18,SamWada,Trump during this debate shows me he is a petulant child who believes that everything he wants should be given to him IMMEDIATELY #debates,1474943677788,780596477978521604,3
19,jimmyb30,#Debates2016 #debates #Decision2016 https://t.co/KFw92sZxrK,1474943678555,780596481195737088,3
20,MattBasically,s T a M i N a #Debates,1474943678629,780596481505964032,1
