,screen_name,text,timestamp,tweet_id,cluster_pred
0,allegrapants,Can we get Sean Hannity on the phone?! Phone a friend!!!! #debates,1474943033723,780593776574234624,5
1,amandaIuiza,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/9YSYfi6eTO,1474943033659,780593776305635329,2
2,thorpepm,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/XEaNnc8alZ",1474943033569,780593775928377344,2
3,timothyrenner,When you fix the bug. #ProfanityPowerIndex #debates #OhWowPeopleHateTrump https://t.co/PfxprTPcAI,1474943033559,780593775886397444,4
4,JueyJice,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/suXjsYc4BO,1474943033637,780593776213590017,2
5,JessicaOlama,His biggest asset is his temperament? #debates https://t.co/ywlMyQNIJp,1474943033685,780593776414822400,1
6,CoolNatiGirl,I have a much better temperament than she (Hillary) LMAO! Trump coming to a Funny Bone near you!  #debatenight #debates #Debates2016,1474943033810,780593776939175936,3
7,JayAntonio_,"""I have a much better temperament than she does."" 

The biggest fucking lie all night, ladies and gentlemen. #Debates",1474943033812,780593776947527682,1
8,Itsjusttracy16,Does anyone else realize that if DT gives a compliment he says something derogatory in the same breath. #debates,1474943034550,780593780042797056,4
9,LoHo__,Is anyone taking Trump seriously though? #debates @hillaryclinton https://t.co/8GAohibGGu,1474943034240,780593778742538240,4
10,FarhanChowChow,Sean Hannity and Donald Trump 69 each other #debatenight #debates,1474943034435,780593779560493056,5
11,CopperArrowMag,#trump thinks #hillary has the temperament problem? #debates,1474943034640,780593780420325376,0
12,Lannom13,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ykSOHdCL6s,1474943034589,780593780206469120,2
13,BreBre614,An attack on one is an attack on all. Says you #Debates,1474943034674,780593780562931713,0
14,FernandezInk,You gotta love that @realDonaldTrump thinks he has the better temperment!  #clueless #debates,1474943034526,780593779942289409,3
15,Tpopthefactdude,But it doesn't. The record shows he did support it. Why don't you point that out @FoxNews ? https://t.co/ftSW0ne6b3,1474943034582,780593780177022976,4
16,meg_hartle,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/w5lwswCoE3,1474943034675,780593780567056385,2
17,GoodyGrant,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/V6OHA894sy,1474943034572,780593780135198720,2
18,DutchyFresh,#HillaryClinton looks like a cannibal when she smiles. That or a Titan from #shingekinokyojin. #debates #Debates2016 #ClintonTrumpDebate,1474943034668,780593780537761794,5
