,screen_name,text,timestamp,tweet_id,cluster_pred
0,salinaksmom,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/MKcmzZFjxe",1474945203943,780602879136583680,1
1,HarveyhasAdent,Silver meniscus destroyed outer ps4 brotherhood #Debates,1474945204698,780602882303275009,0
2,kb_wakeuppeople,Gross. https://t.co/cBpNbJ6yeS,1474945204617,780602881963597824,0
3,weh8hillary,I don't agree with this at all. Who decides the people on list of those who are too dangerous to fly? DUE PROCESS… https://t.co/ESyudToubI,1474945204604,780602881909161985,0
4,SoMediaWarrior,#debatenight yes there is an alternative #likeus https://t.co/pCo19QJoMB,1474945204652,780602882110263296,0
5,itsmemcv,This was the channel I was watching...what did you see? #debatenight #debates #howsway #Trump #Clinton https://t.co/ONNhprtX6B,1474945204151,780602880008916994,0
6,Miss_SuzeC,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/KYyziayrRI,1474945204704,780602882328563712,1
7,CairoYao,Let's have a chat now 👏 Look for me here 😚 https://t.co/gI2BDL9AtV https://t.co/mGthPG5yPZ,1474945204583,780602881820991489,0
8,aaaaveep,#debates The winner: no one. The loser: us.,1474945204805,780602882752147456,0
9,laurrennnn_rob,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/icImzVTVGA,1474945204835,780602882877902848,1
10,kvm1942,"No question on Email, Benghazi or pay to play by Clinton Foundation. https://t.co/zcXTwBKUci",1474945204713,780602882366185473,0
11,202Blanco,😂 https://t.co/24Q0594tom,1474945204761,780602882567593985,0
12,SeriousPolice,I've seen better debates between cartoon characters. #Debates2016  #debates  #debatenight  #BullshitHashtags… https://t.co/DXUUAhthsW,1474945204659,780602882139779077,0
13,margenisgonza59,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/WtZSmzkM3B,1474945204806,780602882756341761,1
14,brown_alycia1,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/sNRAgXzoGO,1474945204893,780602883121176577,1
15,TaranWasson,Twitter at its best! My jaw feels relaxed tonight #debatenight #debates #Debates2016 https://t.co/IoRQ5mxMae,1474945204808,780602882764701697,0
16,alyssa_cannonn,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/DPqQfO1QRh,1474945204879,780602883062558720,1
17,DiamondJim4231,He's always going the wrong direction. https://t.co/GoXTDFvDF8,1474945205355,780602885058994177,0
18,Stitchress,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/qLaTiaz6Tc,1474945205716,780602886573088772,1
19,_PrincessYGP,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/0IPoEMvAKX,1474945205688,780602886455603200,1
20,angiekaku,"U can't just show up to the presidential debate like u showed up to class in undergrad, half in the bag &amp; completely unprepared #debates",1474945205734,780602886648717312,0
21,worshipersplat,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/0ZntLDh5pN,1474945205546,780602885860102144,1
22,trendingdeutsch,debates ist nr.5 trending hashtag in DE in letzten 2 Stunden. https://t.co/4RjGyk9i72 #debates,1474945205681,780602886426329088,0
23,pdx2ord,"Hard not to read into the fact that Trump is referred to by full name, and Clinton primarily by only her first and… https://t.co/gse6Q3hR2n",1474945205554,780602885893713921,0
24,lauriehoyt1,#Debates https://t.co/DbRRiAE1xj,1474945205611,780602886132727808,0
25,trentbingel,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/oHHEswyTcS,1474945205799,780602886921256960,1
26,mrjohnnymac18,So either a 70 year old man or a 68 year old woman is gonna take office in just a few weeks #USPresidentialDebate #debatenight #debates,1474945205849,780602887131000837,0
27,TheDrP42,@NFL has been ignoring the #debates the entire night lmao https://t.co/SLceBmmS6p,1474945205782,780602886849982465,0
28,Pinche_Pi,@JonStewartHBO. Dear sane moderator...the nation begs your assistance in the matter of our union's health.  #debates,1474945205921,780602887432916992,0
29,dr3_daniel,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/R5Qe2FIG8o,1474945205831,780602887055433728,1
30,Evaroron,@stabenow @HillaryClinton https://t.co/drR7NvSjID,1474945205939,780602887508418560,0
31,_adrian_ibarra_,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/0J8DVs25Zx,1474945205719,780602886585581568,1
32,MercyMartin422,Include Gary on the debates!! #debatenight #libertarian #letgarydebate https://t.co/gCybcYCuNl,1474945205979,780602887676190720,0
33,Tartossitron,"@Tartossitron It was funny to see a man who's been insulting everyone complain that Hillary was ""not nice"" #debates",1474945205913,780602887399280640,0
34,HypocriteTwins,"(blue shirt typing) #debates 

Trump wants to be tough on ISIS?

""Mr President, our ally's been bombed""

Trump: did they pay their NATO fee?",1474945206609,780602890318712832,0
35,berry4523,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/pmFvMO9ie5",1474945206659,780602890528264192,1
36,j_rittenberry,#DebateNight #SheWon #ImWithHer #debates #Debates2016 https://t.co/NH9610ZBt8,1474945206459,780602889689403392,0
