,screen_name,text,timestamp,tweet_id,cluster_pred
0,nerak362,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/PR5KT7gZHp",1474944053620,780598054332182528,2
1,LizabethVenable,God bless the moderator... wow #Debates,1474944053740,780598054835466241,4
2,Micahb328,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/zAs4eXELS9,1474944053619,780598054327955456,2
3,julieann_waugh,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/u1Spdub0Bq,1474944053667,780598054529470464,2
4,VinConte,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/EsP64nOnJN,1474944053650,780598054458130432,2
5,geoRentMyHouse,Trump was holding back but still won. #debatenight #debates  #Debates2016,1474944053719,780598054747602944,4
6,jace_peeler,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/g0JT2WS8hj,1474944053739,780598054831398912,2
7,KleighManning,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/v28zfj5MaF,1474944053786,780598055028523008,2
8,echan5,Who the hell invited those Donald supporters into NY at Hofstra? #Debates,1474944054681,780598058782371841,4
9,tren51,Rest of the world...I'm so sorry we are doing this to you all... maybe we just don't elect anyone and be real cool for like 4 years #debates,1474944054621,780598058530865152,4
10,Eternal0Star,Vice presidential debate should just be Tim Kaine telling Dad jokes as response to every question I need the catharsis #debates,1474944054596,780598058425778176,4
11,tanea,"Oh man, that was rough. I'm so impressed with Hillary though. She stood very strong tonight. #debatenight #debates",1474944054683,780598058790772737,1
12,sugaree71,"Thank all higher powers that be, IT IS OVER!!!!  Yay!!'  #Debates2016  #debatenight #debates",1474944054684,780598058794921985,4
13,meaghan_flores,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ivaYiLvflc,1474944054659,780598058690027520,2
14,bresler99,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/vB2QHjPLKH,1474944054539,780598058186866688,2
15,valsocal,WoW! Hillary's been eating a lot of junk food during Debate Prep. She's Yuuuuuuuuuge! #debates #debate2016,1474944054519,780598058102861824,1
16,FunderburkBobby,#debatenight #debates #Debates2016 I bet @realDonaldTrump wanted 2 spit fire @HillaryClinton,1474944054540,780598058191060992,0
17,_marymorgan11_,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/gVSOGtQcBF,1474944054587,780598058388193280,2
18,AndyCat313,"Terrible questions.
Terrible debate.
Upset.
#debatenight #debates #debate",1474944054775,780598059176714241,0
19,DysonAnalysis,"Keep the faith Gary, we are! 

#GaryJohnson
#PresidentJohnson
#GaryJohnson2016
#FeelTheJohnson https://t.co/qfKDzOzSSF",1474944054771,780598059159867394,4
20,dwschaff30,Was that a debate or two teenagers bitching at each other #debatenight #debates,1474944054921,780598059788939264,0
21,JohnKuczek,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ClhqOxSHao,1474944055514,780598062276161536,2
22,The_Nickolias,"Trump was a little tame during this.
#debates",1474944055663,780598062901178368,1
