,screen_name,text,timestamp,tweet_id,cluster_pred
0,isabamahope,Go out and vote for everyone who can't or couldn't at one time. Your voice does matter. My generation's entire future is at stake. #debates,1474944654632,780600575159336960,1
1,chazermann26,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/3Q2q6FrJtj,1474944654718,780600575519887361,0
2,thinkCara,Is Trump always this poorly spoken? I was prepared for his braggadocious attitude but his grasp of English was extremely lacking. #debates,1474944654678,780600575352250368,1
3,Beanchesterr,Succinct enough. #Debates2016 https://t.co/w1NZAjql1D,1474944654737,780600575599775744,1
4,SupaScoopa_,"15% Needed: CNN Didn't Poll Millennials, So Jill Stein Blocked From Debates https://t.co/OhyZOvYey6 #Debates #JillNotHill #DebateNight",1474944654836,780600576014884864,1
5,JulietteMonroex,Another poll trump wins https://t.co/nnyo1yUkOt,1474944654766,780600575721218050,1
6,DeloresMullings,#Debates #debatenight #Debates2016  criticize HC for being 2 prepared? That is what we expect men to do...BE PREPARED -women  too prepared?,1474944654901,780600576287444992,1
7,franco_jacomec,Jajajajajaja plenaaaa https://t.co/V16fJffBoD,1474944654821,780600575952125953,1
8,ShellePhx,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/qVmpLtU8dE,1474944654070,780600572801986560,0
9,rayna_stclair,"Yes, Ladies! All I could think of everytime she said it. And she did, a little too lot... https://t.co/sR7WZ8iuH0",1474944654881,780600576203776001,1
10,hannah_melsonn,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/EtPDMt4fpr,1474944654470,780600574479855616,0
11,Logan_Wood,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/uxkfpcKs58,1474944655575,780600579114622980,0
12,carlajo1947,BLACKS AND LATINOS ENDED UP IN JAIL BECAUSE OF CLINTON REFORMS TO THE JUDICIAL SYSTEM. #DEBATES https://t.co/U9wJShszcr,1474944655525,780600578904723456,1
13,joelsancez05,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/bzbKHo2WMz,1474944655735,780600579785502720,0
14,skinheadrony,@MemesDelPeru jajajaja #debates,1474944655610,780600579261423617,1
15,marlowerae5,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/kHs3hc19cU,1474944655608,780600579253014532,0
16,paparcura,"😂#1WORLD1LAW_NOT_KILLING_ALLOWED😂
🇺🇸#SocialMedia #Debates #Debates2016 #dumptrump #trump #MAGA #TrumpTrain… https://t.co/u6EJc3CZxx",1474944655497,780600578787409920,1
17,csaito,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/62k60JoDZs,1474944655645,780600579408015360,0
18,BenAndrews21,"Hillary may get a little breathing room after tonight, but she still needs high voter turnout #debates #debatenight #Debates2016",1474944655748,780600579840147456,1
19,Alyssa___0101,👀👀👀 #debates https://t.co/kQcJDSJ3Ho,1474944655564,780600579068350465,1
20,supermegastan,Stop making stupid people famous #debatenight #debates,1474944655818,780600580133695488,1
21,Lompemann,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/so5cEQm6kM,1474944655767,780600579919929344,0
22,SHUNFLAMES,I think #Trump just won some new voters tonight #debatenight #Debates2016 #debates,1474944655720,780600579722805249,1
23,glew_6,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/C6nMQV1MvN,1474944654858,780600576107089920,0
24,D_A_V_E10,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ufsBOi4mqU,1474944655885,780600580414828544,0
25,RonnieDempsey,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/iQ2NrLsTZb,1474944655874,780600580368584704,0
26,IAntiqueOnETSY,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/3Q4ElGCH8q",1474944656625,780600583518498816,0
