,screen_name,text,timestamp,tweet_id,cluster_pred
0,vohit4rohit,Trump looks like a guy I'd want to not have a beer with. #debates,1474941870676,780588898401472512,1
1,sjdial,"Do you want a president that has such a focus on a person color, sex, or religion. what was our country built on.  #Debates",1474941870714,780588898560782336,1
2,Elle_Drews,1973: Trump sued for racial discrimination - NO WAY?! SHOCK HORROR. #debates,1474941870466,780588897520660480,1
3,Oil_Ranger,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hbM7bZbfqf,1474941870675,780588898397270016,0
4,lex_dan_mcc,oooooh She just threw out the racist card #debates https://t.co/UccbNIRIzE,1474941870444,780588897428537344,1
5,all4allNuel,Mr trump  #Debates,1474941870710,780588898543996929,1
6,CynBarlow,#Debates Smirk: See Donald Trump,1474941870658,780588898326089729,1
7,abbyfried,"Literally the only response to this idiot: ""Well, listen to what you just heard."" #debates #ImWithHer #HillYes",1474941870763,780588898766290945,1
8,xotmid,#debatenight #debates #Debates2016 #USPresidentialDebate  And this is how democracy dies. with thunderous applause. https://t.co/x67GqKua26,1474941870577,780588897986240512,1
9,ChrisCopeComedy,"Give your blood pressure a break and get some laughs from @LaughsTVShow at https://t.co/m2MObSN2N4 
#Debates #Debates2016",1474941870755,780588898732781569,1
10,mildredsamano,Is no about a birth certificate is about a huge stupid #Trump #debates #HillaryClinton #president,1474941870646,780588898275557381,1
11,Blondiemocha,Hilary is BRINGING IT!!! You hear me!! #RacialProfiling #debates #debatenight,1474941870782,780588898845995009,1
12,Seen_Better,What that mouf do tho Hilliary  #Debates,1474941870507,780588897692688386,1
13,NoticiasCaracol,"""@realDonaldTrump inició su carrera siendo multado por discriminación racial"": @HillaryClinton &gt; https://t.co/IiwTao5KHa #debates",1474941870653,780588898305081345,1
14,TRKMJ,hahahaha Alaska &amp; Hawaii https://t.co/l5bPMtUFR8,1474941870721,780588898590216192,1
15,FearGod100,Drops mic!!!! #Debates,1474941870896,780588899324219392,1
16,VideosHere,Like and retweet the quoted tweet to win a chance at a $1000.00 #debatenight #debates #Debates2016 #mondaymotivation https://t.co/Fp3irce0F7,1474941870796,780588898904895488,1
17,Ehkoolismyname,I'm glad Hilary is interested in calling out lies. #debates,1474941871740,780588902864211968,1
18,badassnani1,Release your medical records Crooked Hillary!! #Debates,1474941871700,780588902696390657,1
19,mostlybts,I said relationship with......who https://t.co/fRnvV36MSB,1474941871627,780588902390177792,1
20,WrightZ3bmw,Oh you're high all right Hillary Clinton high as a kite https://t.co/0SgOCuk7Lr,1474941871488,780588901807321088,1
21,aaolomi,Tying Trump's history of racial discrimination to birtherism. Yes! Connect those racist dots. #debatenight #debates #Debates2016,1474941871772,780588902998351872,1
22,tomeako,*mic drop* #debates,1474941871709,780588902734266368,1
23,taylorivers,DRAG HIM GORRRRL #debates,1474941871609,780588902314893313,1
24,airbrushtattooz,@HillaryClinton birther comment that launched his political career based on this racist lie! #debates,1474941871163,780588900444090368,1
25,NickDoIt,"Tax returns, emails and an outgoing president's birth certificate.  The true issues our nation is facing in 2016 🙄 #debatenight #debates",1474941871744,780588902881038336,1
26,MadAsHello,"How many times is she going to say ""Racist?"" 2000? #debates",1474941871718,780588902771937280,1
27,ladydeann,Does this surprise anyone? He is good at avoiding things...like his tax returns. https://t.co/MoxgMlpr6x,1474941871562,780588902117629952,1
28,ZodiacKodiak,"'listen, ive got great relationships with the african americans. some of my best lies were told to the african american community' #debates",1474941871528,780588901974945792,1
