,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,BSchocked,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/0jNtpjoJ9M",1474942452780,780591339922608130,0
1,,Mario_Walton,😂😂😂😂 https://t.co/MhVV0IyCJ0,1474942453354,780591342330253312,1
2,,andy_hamiltrash,"But seriously tho, who's going to protect my memes from being stolen? #Debates",1474942453671,780591343659802624,1
3,,StylyB,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/WojIm8zj23,1474942453565,780591343215087616,0
4,,PVGreenParty,".@DrJillStein: ""@snowden should be brought home with a hero's welcome"" #SteinBaraka #debates  #Debates2016 #debatenight",1474942453696,780591343764578305,1
5,,kmfm14,"The Less You Afraid Of The Consequences,The More You Realise Your Strength.#leadership #debatenight #debates #Debates2016",1474942453743,780591343961636865,1
6,,InfinityIn1,"When she doesn't blink like that, one of her eyes goes cross. It's a neurological thing, she's sick. #UNFIT… https://t.co/HnUvazdEbJ",1474942453609,780591343399792640,1
7,,heathriel,"Oh no, Lester no! Not to both... #Debates",1474942453808,780591344234344449,1
8,,seanlena,ROFL. #debates https://t.co/tBFNCRjNKq,1474942453562,780591343202697216,1
9,,beyoncadonk,Hilary Clinton has responded to these questions like a President should #debates,1474942453573,780591343248764929,1
10,,skysmommy40,Hillary you had nothing to do capturing bin laden...the military did. #debates,1474942453706,780591343806578688,1
11,,DeliaSancho,Can't believe I'm watching  Trump in the #PresidentialDebate! What is this country coming too? #ImWithHer #Debates,1474942453641,780591343534039040,1
12,,fenixrzg,That's why she's trying to plug it tonight.... https://t.co/eKpJ4yOZbZ,1474942453497,780591342930030592,1
13,,Mawacscar,=) https://t.co/6xqY1dP6Jw,1474942453723,780591343877836800,1
14,,rohann8218,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/RNwN8bh2Ta",1474942453687,780591343726792704,0
15,,ninillo666,#Debates #CyberWarfare #EdwardSnowden,1474942453834,780591344343363586,1
16,,jaysnzees1,#Debates she's so smug and smarmy.  And when she loses her train of thought she goes back DT is unfit. Lol #HilaryBottomClinton,1474942454658,780591347799461888,1
17,,KevinJawbreaker,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/trER8wZLG9",1474942454531,780591347266912260,0
18,,leah_trohoske,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/oVW83G2pTg,1474942454554,780591347363356672,0
19,,moneyintheblank,Ohhhhh he learned what a vacuum is! #debates,1474942454523,780591347233349632,1
20,,LilSwaggyDaddy,BAGHDADDY #debatenight #Debates2016 #debates,1474942454596,780591347539517441,1
21,,jonboy_arwood,@cinemasins I'd ask for a #debates sin video but I know your counter would prob have an emotional breakdown,1474942454655,780591347787001856,1
22,,designhouse9,A bit of beauty during the #debates https://t.co/ZMMhpL82jv,1474942454547,780591347333935105,1
23,,Share81,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/u7BChXqk61",1474942454511,780591347182874624,0
24,,1stLAAM,Both are way behind the curve. https://t.co/BDoJF0xeRh,1474942454570,780591347430518784,1
25,,TheOnlyDJK,BAGHDADDY! #HillaryClinton #debates #Debates2016,1474942454670,780591347849949185,1
26,,ReneeKellyGirl,Of course https://t.co/CaoYPyQBXD,1474942454653,780591347778588672,1
27,,ChiefJWalker,Wait...did trump just give his 10 yr old son a shout out. So random #Debates,1474942454702,780591347983974400,1
28,,lynndean1190,Hillary should stay away from certain topics. Bengazi. Bad job  #Debates,1474942454682,780591347900223488,1
29,,savanahliszka,"""No admission of guilt"" doesn't mean you're not guilty. #debates",1474942454608,780591347589910531,1
30,,JezziaS,He is jumping around the actual questions and his credibility is going down the toilet. #Debates,1474942454785,780591348332236800,1
31,,takerealrisks,I predict a huge finish from Trump #debatenight  #Debates2016  #debates,1474942454770,780591348269379584,1
32,,wahab_official1,What ever she is still better then that Dumb trump#Debates,1474942454681,780591347896086528,1
33,,USAconsitution,#debates she did a good job taking out the embassy in Bengali,1474942454755,780591348206411777,1
34,,AndyFdez,"Soy como Trump, hablo y la cago #debates",1474942454929,780591348936155137,1
35,,IB5150WI,Confirmed. Unfit. Racist. Orange. Ignorant. Putin Fluffer. #debates #debatenight,1474942455684,780591352102866945,1
36,,entrebat,"Bin Laden? Oh, that CIA-installed figurehead? #Debates",1474942455674,780591352060882945,1
37,,perfectscoreafi,tf is he saying every time he speaks I lose brain cells nothing makes sense. unclear #debates,1474942455619,780591351830343680,1
38,,nathanrobards,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/YauwUgokOu,1474942455595,780591351729717250,0
39,,MKutney,"On cyber security: ""It could be someone on their bed who weighs 400lbs?...""  #debatenight #debates #Debates2016 https://t.co/S0F71k8yZ8",1474942455329,780591350613880834,1
40,,jerrrrn,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/GhU41DUYqq,1474942455567,780591351612084226,0
41,,zfischer28,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/YrioBvPhpi,1474942455067,780591349515096066,0
42,,t_wallace10,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/x0kxhsXjCr,1474942455318,780591350567821312,0
43,,yahyaXO,Shit !!! https://t.co/dbbWbMc6yY,1474942455424,780591351012483073,1
44,,SarbieD,"Shame you weren't 350lbs, you'd be okay then ... ? https://t.co/JSuQ9vI5Qn",1474942455638,780591351909879809,1
45,,NewAgeCaste,Did she just promote more airstrikes??? #debatenight #debates,1474942455735,780591352316698624,1
46,,ItsStantastic,"Pool: Trump either a) has a coronary, b) implodes on stage, or c) lunges at @HillaryClinton. 50/30/20. #debates #debatenight",1474942455610,780591351792558080,1
47,,jecr84,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/nNhhpkE9hs,1474942455653,780591351972835328,0
48,,mellieparent,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/csRfOXIp91,1474942455672,780591352052670464,0
49,,medicinewoman26,"Damn, thats what I thought he said https://t.co/A7BHncpdZo",1474942455712,780591352220381184,1
50,,laurendyokley,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/EXo9ZH8r5G #IVoteClinton,1474942455658,780591351993950208,0
51,,mollyistheparty,"We could bring the % of violence way down with debt free college. If given a choice, many would choose it over crime. #DebateNight #debates",1474942455530,780591351456993282,1
52,,Four4Degrees,Clinton cannot defeat ISIS. Hillary helped create ISIS. #Debates,1474942455811,780591352635457537,1
53,,mysxns,EU AMO ESSA MULHER https://t.co/zFK9rJJ6ld,1474942456623,780591356041363457,1
54,,_gabbywilson,What a surprise  he isn't answering the question #debates,1474942456484,780591355458224128,1
55,,JJCordovaK,"Drunk rage-y, rape-y uncle Donny. #debates",1474942456738,780591356523667456,1
56,,loosepeterossom,How much Tech money has Hillary received through her non profit? How much stock does she own. Is she goingtoadrescapitalgainstaxes? #Debates,1474942456774,780591356674662400,1
57,,AnnetteTenaee,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/l8vEmJMhxM,1474942456626,780591356054044674,0
58,,RyanMahercomedy,Here's the guy who hacked the DNC #debates https://t.co/lf6vafh3PL,1474942456418,780591355181539328,1
59,,critterman76,So Hillary Clinton took out Bin Laden? #debatenight #Debates2016 was she under sniper fire during the mission? #debates,1474942456749,780591356569751553,1
60,,tox_clown,#GaryJohnson  #Debates,1474942456768,780591356649492480,1
61,,brightnail7,I'm voting for Hillary #Debates,1474942456735,780591356511039491,1
62,,JackOfSpades,I can't sorry Leslie Knope for President  #Debates,1474942456811,780591356829847552,1
63,,_notskylar,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/MDW66coB1y,1474942456705,780591356385366017,0
64,,Draka_,Quick! Someone get me a 400lbs Pepe! #debatenight #debates,1474942456740,780591356532166657,1
65,,ohkayewhatever,"PSA: ICE is a federal institute. Federal institutes cannot endorse candidates. So, that's cool. #debates",1474942456785,780591356720869376,1
66,,optimism_wins,Also we need to end H1b visas and train our own country man and woman for those jobs. No American should go jobless  #Debates,1474942457752,780591360776646656,1
67,,smeedss,love how the moderator doesn't chastise the crowd when they whoop it up. Even he is with her #Debates,1474942457669,780591360428478465,1
68,,JenniferBarnett,"Powerful, must read here, folks. #debates #Debates2016 https://t.co/vQH1c3nDsm",1474942457272,780591358763474944,1
69,,msadikovic,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/89N7pZTzA5,1474942457739,780591360722075648,0
70,,sheltondunn,#Biased #debates https://t.co/o6kCtetuMU,1474942457574,780591360030027777,1
71,,michelav191,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/rHXWSMTX8j,1474942457616,780591360206311424,0
72,,aSciEnthusiast,"Do you hear how much @realDonaldTrump is sniffing? Is he sick? Is he capable of being president? #SniffGate 

#debates #debatenight",1474942457727,780591360671936513,1
73,,Chocolat2013,"taking my daughters advice, since I'm not watching...how many shots am I down?? https://t.co/XUVMvEtA6O",1474942457661,780591360394928128,1
74,,ICKYZ0,Hillary caused ISIS  #debates,1474942457831,780591361108029441,1
75,,philippebowgen,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/AG9EJe6Gn9,1474942457670,780591360432832512,0
76,,tomdellasala,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/uWJrj54fUN,1474942457724,780591360659251203,0
77,,janakaibanana,"@realDonaldTrump is absolutely right about @HillaryClinton painting @POTUS as an ""other"" in '08 primary #tworacists #Debates2016 #debates",1474942457808,780591361011556352,1
78,,Ectocooler_,"yes, Hillary, Al Qaeda gets foreign aid ...FROM US. we give weapons to saudi arabia THEY given them to Al Qaeda. #Debates",1474942457773,780591360864817152,1
79,,jtvance17,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/xhcpCEpeQn,1474942457694,780591360533487616,0
80,,ateacher97,#debates what kind of drugs is Trump on? He keeps sniffing really loud and drinking water and seems really jittery #ImWithHer,1474942457772,780591360860651520,1
81,,2sad2lift,"Did Clinton just say ""Bagdaddy""?? #debates #debates2016 #HillaryClinton",1474942457836,780591361129086977,1
82,,set1958,Bam! Trump just trampled #Hillary! #NeverHillary #VoteTrump2016 #TrumpPence https://t.co/JLHAtx9qdE,1474942457781,780591360898437124,1
83,,DavidLMcDonough,Part of me just wants to watch them make out #debates,1474942457853,780591361200381954,1
84,,darlakrusee,"I've lost track, but is insulting the obese a new one for Don? #debates",1474942458673,780591364639592448,1
85,,NatBaimel,Watching Trump &amp; Hillary presidential #debates &amp; realizing this is the choice America deserves https://t.co/WBB2wKrMPi,1474942458050,780591362026590208,1
86,,amarkelkar,@Slate And it's not the verb he thinks it is ... #debates,1474942458505,780591363935047681,1
87,,kklima,Going after big daddy has to be one of our strategies... Lol #Debates,1474942458692,780591364719476736,1
88,,GodGivnName,Hillary for the WIN! #PresidentialDebate #ImWithHer https://t.co/pelq9IcEzL,1474942458542,780591364090175488,1
89,,_CoolStoryCori,Hillary is soooo much smarter than Donald  #Debates,1474942458615,780591364396421121,1
90,,PolitrickinCom,Me and da gawds was in the Illest cyber #debates,1474942458648,780591364534927360,1
91,,IamTremoney,Watching the #debates #makeamericagreatagain #trumpandpence2016 #CrookedHillary @realDonaldTrump @HillaryClinton,1474942458683,780591364681543685,1
92,,drb1972,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/HCjexK3a8u",1474942458544,780591364098682880,0
93,,JCLFTW,Who's doing a better job tonight #Debates,1474942458705,780591364773810176,1
94,,DaveyRudolph,Ya know only one of these  candidates is a WWE hall of famer. Just sayin #Debates https://t.co/xq44bwigUf,1474942458164,780591362504790016,1
95,,meyekahl,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/IUKMXxgv6B,1474942458625,780591364438368256,0
96,,MrsGreenArtroom,I teach middle schoolers... That's the kind of nonsense behavior we give detentions for. Detention for… https://t.co/rHDnb7oVoJ,1474942458562,780591364174217216,1
97,,jessicalyneross,"""I think everyone loses tonight."" - @karenross24 

#debates",1474942458665,780591364606193664,1
98,,yellowellephant,"#DEBATES Trump has yet to offer a single sound solution to anything, in any certain terms.  It's been over an hour... *waiting*",1474942458724,780591364853477376,1
99,,Mishquiche7,@MegDubu Thank God https://t.co/ZS50YGTRTJ,1474942458639,780591364496986114,1
100,,HANDofDOOMS,This is worded so terribly https://t.co/cQoV1QZt43,1474942458564,780591364182568961,1
101,,GinnyRae101,"Rambling, crazy Trump. Comment most often heard here re Trump's ramblings: ""So what?""
#debatenight #debates #Debates2016 #NeverTrump",1474942458739,780591364916543488,1
102,,annabelle_duff,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/V0lz8Qifv4,1474942458742,780591364929183744,0
103,,noah_anyname,"Trump says the generals endorse him, but the former presidents are against him. I'll take the presidents words over a generals. #debates",1474942458888,780591365541416960,1
