,screen_name,text,timestamp,tweet_id,cluster_pred
0,VampyKiss,Laughing my ass off 🚽 #debates https://t.co/pMX9TglDVs,1474941033514,780585387089620992,1
1,Politicscanadia,"BonnieCrombie: RT carolesaab: From now on, whenever I get interrupted I'm going to pause and say: let's restart the clock, Lester. #Debates",1474941033654,780585387676823552,1
2,donna_flores,"#debatenight Helllloooo, wake up people, dirty energy will end, and possibly we will to if we do not do anything. https://t.co/fN5OThR5pS",1474941033668,780585387735420928,1
3,JMjustcomedy,"Wait.  You just said 3,000.  1,000 more people just died while you were searching for words?  #debates #debatenight #Debate2016",1474941033694,780585387844567045,1
4,Hillary_45,#TrumpedUpTrickleDown #debate2016 #debates https://t.co/7QmBwXpSAN,1474941033638,780585387609645056,1
5,IsThereADog,"this debate shows that democrats are worse at messaging. if your answer if 15 disparate thoughts, you've lost the everyman vote #Debates",1474941033729,780585387991375876,1
6,RYNisms,Real talk though: neither of them have answered the question. #debates,1474941033753,780585388092121089,1
7,The_Yng_Sinatra,He straight speaking nonsense!!!! #Debates,1474941033355,780585386422788103,1
8,kathybiele,What does NRA think of this? Have to take guns away from bad people. @realDonaldTrump #debates,1474941033609,780585387487932416,0
9,JennKaine,So now Trump is an expert on law and order? And now he's just making it up. Can't string a sentence together on this. #Debates,1474941033624,780585387550924800,0
10,henryrafael,true!!! Lol https://t.co/8PG3cISdi7,1474941033730,780585387995660288,1
11,phototayloranne,"""I have property there!"" Because that's the most important #Debates",1474941034660,780585391896211456,1
12,NNHoch,"""That was found unconstitutional""
""No""
???????!!!!!!??????!!!!?!?!?!?! https://t.co/A3BJhDsAX6",1474941034577,780585391548207105,1
13,EstherNMNLim,Lester is wrong about stop &amp; frisk? It was used as a form of racial profiling @realDonaldTrump #BlackLivesMatter #debates,1474941034676,780585391963246593,0
14,mysticnox1,#debates trump doesn't know what he's talking about,1474941034502,780585391233593344,1
15,PinkPolitical,Stop and Frisk is not going to help with community relations. #debates,1474941034664,780585391912988672,0
16,cjacuff,"Donald J. Trump, Esquire 

#debates",1474941034708,780585392097472512,1
17,MissSML,"Law &amp; order: Stop &amp; Frisk 
 https://t.co/oz7HW8wgZz",1474941034514,780585391283802113,0
18,bomorchoe,Good job by Trump turning that question into a safety and security issue. That's what people really care about #debates #debate2016,1474941034534,780585391367688192,1
19,giannilabbate,Trump ha praticamente proprietà dappertutto. #debates #debatenight #debates2016,1474941034564,780585391493636096,1
20,JustPaigeMee,But what is the plan!!! #Debates,1474941034667,780585391925633024,1
21,amylmiller12,What the eff does a bad person look like? I CANT TAKE IT! #debates,1474941034665,780585391917236224,0
22,TrueBlueLiberal,"Trump on the 2nd Amendment: It's a good amendment for whites, but stop and frisk people of color to make sure THEY don't have guns.
#debates",1474941034663,780585391908909056,0
23,LindaKWS1,17 Reasons #Republican #DonaldTrump Should NOT Be #President EVER!  #ImWithHer #Hillary2016 #debatenight… https://t.co/S3rpvZYLaJ,1474941034591,780585391606800384,1
24,sandiek,you can't bitch about Hillary's coughing without calling out Trump for his sniffling. #debates,1474941034490,780585391183294464,1
25,SarahJanetHill,"Can't wait for the ""Very Against Police Judge"" Twitter account.  #debates",1474941034679,780585391975989249,0
26,marvinnation,"""no, no... hispanics and blacks are criminals"". That's what @realDonaldTrump is saying 
#debates",1474941034784,780585392416313345,1
27,seabent,Only Trump would tell a black man that he's wrong about discrimination against black men. #debates,1474941034804,780585392500113408,1
28,deca_heda,sniff #Debates,1474941034823,780585392579850241,1
29,MartineMontreal,"The man who comes from a group that never gets stopped nor frisk, wants ""Stop &amp; Frisk"" back. That's rich. #debates",1474941034581,780585391564976128,0
30,lee12177,Donald just showed his cards black lives don't matter #debates,1474941035166,780585394018590724,1
31,SADUCTlVE,ITS NOT OBAMAS FAULT U DINGBAT #debates,1474941035617,780585395910221825,1
32,MooMinx777,"Instead of talking about bridging the race divide, Trump is inciting racist stereotypes repeatedly over and over #Debates",1474941035612,780585395889242112,1
33,n_e_azil,That didn't last long. Now it's Trump  sentence fragment soup. #debates #debatenight #Debates2016,1474941035617,780585395910156288,1
34,CherryOMighty,so trump's answer to better race relations is cops? i see...🤔 #debates,1474941035181,780585394081595392,1
35,MrBrady__,All this obvious shit he pointing out -_- #debates,1474941035558,780585395662782465,1
36,MLebanik,"Oh shit!  The racist is defending ""Stop and Frisk""!  He took off his klan hood! #debatenight #debates #Debates2016",1474941035182,780585394085781504,0
37,ethan_rector,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ZhFhkQC9T3,1474941035542,780585395595665413,1
