,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,SeanGallagherJD,"""Stop and get frisky:"" Title of Trump's Sex Tape #debates #stopandfrisk",1474941238813,780586248175955969,2
1,,ChrisKnudsen4,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/oAakp4Clj1,1474941238452,780586246661955585,1
2,,delok357,Trump wants to act like he is for america with his extremist flawed policies. Never gonna work.  #Debates,1474941239710,780586251938168832,2
3,,AZhummerH2,Who do you think is winning #debatenight so far? #debates #Debates2016,1474941239713,780586251950751745,2
4,,fogelmanic,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/p27Bk9zUAB,1474941239605,780586251497967616,1
5,,bovitronick,@AlPunto @UniNoticias pero ni es ni puede ni podrá #Debates2016 #debatenight #debates,1474941239691,780586251858485248,2
6,,stevesywonder,"Trump has been Stopping and Frisking outside of his marriages for years.

#Debates #DebateNight",1474941239661,780586251732783104,2
7,,Simeon_5,What a debater Mr Trump is😂😂😂 It's not late to take classes before the other two #debates are here. https://t.co/9Fj140e6s8,1474941239582,780586251401498624,0
8,,kylvhh,"i wish i could watch this in place of history class , i'd have a nice 100 🤘🏾#debates",1474941239659,780586251724480513,0
9,,Jacob_Lawrie,I hope someone's making heaps more GIFs of trumpie's facial expressions from this #Debates,1474941239608,780586251510423553,2
10,,Loudplace,"Isn't ""stop and frisk"" unconstitutional because it's an illegal search and seizure? Imagine being forced to do that for no reason? #Debates",1474941239795,780586252294774784,2
11,,livefornever,you shouldnt have a profit motivation system to fill our prisons. TRUE #Debates,1474941239634,780586251619540994,2
12,,KINGCJCRZY,I like what Hillary has to say about systematic racism #Debates,1474941239814,780586252374376450,0
13,,ecav69,#OrangutanMeltdown https://t.co/t5lzq22e3P,1474941239651,780586251690835968,0
14,,yaspatken,Literally wtf https://t.co/azHxPs1zQQ,1474941239732,780586252030574592,0
15,,TrainingDouglas,Pointing the finger at @BarackObama since day one! Can you say jealous @realDonaldTrump #Debates https://t.co/1YdKCZ45AX,1474941239512,780586251107917829,0
16,,theysaymeredith,she's killing this answer #Debates,1474941239910,780586252777037824,2
17,,deathbymeatball,"Yes.  Hillary calling out the superficiality of ""law and order"" and talking systemic racism in policing/ justice system #debates",1474941240671,780586255968899072,2
18,,plasticdale,Hillary is NOT lying about the racism in the criminal justice system. #Debates,1474941240680,780586256006717440,0
19,,leahloves26,"Yes @HillaryClinton yes!
#TheDebate #debatenight #debates @therealdonald_",1474941240435,780586254979239941,0
20,,TanayaRose,Hillary talks policies and positive ways to bring change. #ImWithHer #StrongerTogether #debates  #Debates2016,1474941240750,780586256300335104,2
21,,hechingerreport,Obama Administration To Schools: Stop Using Police To Enforce Rules https://t.co/8Y9Hx29Jlt #debates2016 #debates,1474941240618,780586255746818048,2
22,,genophilialove4,Blacks are more likely to get jailed because they commit more CRIME @HillaryClinton #Debates,1474941240738,780586256250048512,2
23,,Regulatetheman,REGULATE! The Man! Blacks were never intended to be Equally Free.  #Debates You are in here!,1474941240711,780586256136704000,0
24,,ashkees,HE IS SO DUMB I CAN'T EVEN lololol 😂😂😂 https://t.co/7EJTOmLMyh,1474941240639,780586255834689536,0
25,,dissonance_pod,Trump looks like he can't figure out what a human facial expression should look like #debates,1474941240598,780586255662850048,0
26,,sarahwheat92,@HillaryClinton supports ending private prisons and common sense gun laws. #debatenight #debates,1474941240753,780586256312864769,0
27,,criztene811,haha! https://t.co/2tS8ZBcqrA,1474941240608,780586255704854529,0
