,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,theartar,The side by side is amazing. Trump is about 10 seconds away from sighing like Al Gore in 2000 #Debates,1474939100648,780577280061939712,1
1,,LaurenWern,"Hillary Clinton is on the offense, accurately calls Trump out for rooting for the housing market crash. #debates https://t.co/xQxIf3WgQx",1474939097764,780577267965632513,0
2,,Jhhhedi,She is on Fucking point tonight. What pneumonia #Debates2016  #Debates,1474939100749,780577280485654528,1
3,,OhlingerClint,"You don't, and hopefully his supporters see how phony he is &amp; how little he knows about this job https://t.co/lfZ8SBxcjs",1474939100531,780577279571263489,1
4,,RavMABAY,"Wow. #Trump is losing it... Sheesh.
#Debates",1474939100785,780577280636571648,0
5,,AjayHolmes,Got another one! Lol @ABC #debates #Debates2016 https://t.co/mfnGKujfO4,1474939100258,780577278426091520,1
6,,Gator_Doxie,#Debates,1474939100821,780577280787566592,0
7,,lsirikul,"Dear @realDonaldTrump,

The Chinese do not care. Please stop mentioning us. 

Sincerely, China

#debatenight #debates #Debates2016",1474939100574,780577279751561217,1
8,,JayneDutra,What is he hiding in those tax returns? #debates https://t.co/6ztPHXeBid,1474939100710,780577280321916929,1
9,,PennyDreadful81,.@HillaryClinton Solar panels. Ha! Remember when Obama tried to support solar panel biz? Solyndra. #debates,1474939098263,780577270058614784,1
10,,ed_grimly,"#Hillary gets unlimited time to rebut

Lester has already lost control &amp; proved his bias.

#debates #debatenight #Debates2016",1474939100748,780577280481435648,1
11,,gsurya,"#HillaryClinton 's opening gambit was pretty nervous &amp; unimpressive, but absolutely bashes #DonaldTrump in her response. #debates",1474939100767,780577280560992256,1
12,,JosephMetzler,Hook up Lie Detectors to Each of Them and See What Happens. Hillary @HillaryClinton Would Burst Into Flames!… https://t.co/KfDjGYoSG0,1474939099311,780577274454212612,1
13,,joanwood5626,All these sniffles so damn distracting #Debates,1474939100792,780577280666005504,1
14,,AllyahsWorld,Can he say anything that's true? Uggghhhhhhh. #debates #debatenight https://t.co/FTIQmVKVup,1474939098850,780577272520663041,1
15,,ChristianRGomez,"I feel really bad for the Americans, Trump is a wild card, but Hillary is definitely the worst person you can have as president #Debates",1474939100777,780577280603090944,1
16,,NerdOnACorner,"Ruining people's lives is called ""Business"" #Debates",1474939100779,780577280611549185,1
17,,twat_glitter,So far in the clear  #Debates https://t.co/qvDI2dNFdi,1474939100639,780577280024272896,1
18,,GillumFerguson,HRC on how to move forward on energy: SOLAR PANELS #debates,1474939100825,780577280804413440,1
19,,MattShaklee,#debates Trump is going to LOSE HIS SHIT within 90 minutes,1474939101714,780577284533084161,0
20,,rsiasoco,Hillary calmly ignoring Donald's sexist interrupting/mansplaining. #debates,1474939101655,780577284285665280,0
21,,MyBeachChair,#debates Yea Hillary is just ignoring Trump interrupting her. She's killing it. Like that she brought up clean energy.,1474939101588,780577284004671488,0
22,,optaisamme,"Apparently the housing collapse and life shattering economic struggle is ""just business, by the way,"" according to Trump. #debates",1474939101717,780577284545667072,1
23,,kadyrabbit,tracy is looking over Hillary tonight #debates https://t.co/rsZsWhYSxV,1474939101476,780577283534942208,1
24,,supersergio93,#HillaryClinton vs. #DonaldTrump. Who will tonight's #debates? #debatenight #Debates2016,1474939101730,780577284600111104,1
25,,DeeVee912,Oooo watching Trump ramble nonsense is making me super uncomfortable #NeverTrump #LoveTrumpsHate #debates,1474939101519,780577283715325953,1
26,,JRwaratah,"Well @sallykohn depends on the meaning of the word ""Earned"" doesn't it? Not expecting you to get that. State of the… https://t.co/G7L44NGCTs",1474939101733,780577284612730880,1
27,,ItsMorphinTime_,China created climate control 😂😂😂😂 #debatenight #debates #Debates2016,1474939101818,780577284969279488,1
28,,DefineHillary,"Don't die on camera, don't die on camera, don't die on camera #HilarysHealth #debatenight #debates",1474939101809,780577284931465216,1
29,,Ricky_Vaughn99,muh solar panels #debates,1474939101812,780577284944191488,1
30,,curi42,arguing whose experts are more credible is a way 2 distract from debating the issues. it's something even Crooked Hillary can do... #debates,1474939101856,780577285128671234,0
31,,slucyyy,@LesterHoltNBC control @realDonaldTrump   Do not allow him to interrupt. You're being paid to babysit him. #debates #debatenight,1474939101791,780577284856045569,1
32,,bronzebeau,"Yes HillaryClinton! Nicely pointed out @realDonaldTrump is a self serving, no conscience &amp; integrity having crook. #debates #housingcrisis",1474939101660,780577284306661376,1
33,,princesskimcj,#debatenight #StrongerTogether #ImWithHer Trump is being dumped! https://t.co/bvRVu5SiBk,1474939101755,780577284705038336,1
34,,ndechenne,The Clinton strategy in this debate is going to be to throw Trump off his game. #debates https://t.co/PAhBo4NHfW,1474939101862,780577285153914880,0
35,,CynBarlow,#debates OMG! The Donald is going to blow before this thing is over!,1474939101798,780577284885446656,1
36,,lylesayswhat,"@realDonaldTrump Dry mouth, sniffling... I'm hearing people say he's either on drugs or dying. #debatenight #debates",1474939101682,780577284398940160,1
37,,girlziplocked,"LOL WE COULD END FRACKING TOO HILLARY

#debates",1474939101910,780577285355122688,0
38,,DavidBrelin,He's seething! #Debates,1474939101877,780577285216673794,1
39,,AndyBonicatti,#debates both candidates have inflated Berlusconi's claims on job creation 😜,1474939101872,780577285195829248,1
40,,uGoTarugo,"@realDonaldTrump As Monroe Doctrine says ""America for Americans"". Mexico's part of North America. So... #DebateNight #debates",1474939101980,780577285648715776,1
41,,bradentonTom27,yea donald the recession affected many amaricans... show some sympathy #Debates,1474939101924,780577285413990400,1
42,,TonyaTko,"Is it just me, or is @realDonaldTrump and his breathing really distracting? I feel out of breath. Has he always been like this? #debates",1474939102651,780577288463060992,1
43,,MattEngland1998,"This debate...
Hillary says dumb things with a competent voice.
Trump says dumb things with a dumb voice.
Who could vote for this?

#debates",1474939102700,780577288668737536,1
44,,pulisci,OH REALLY? YOU DID NOT SAY THAT?! #debates,1474939102721,780577288756658176,0
45,,maberkow,The over/under on #Trump deep inhales/snorts while he speaks is 72. #debates #debatenight,1474939102683,780577288597274624,0
46,,laviekellyrose,Hey fellas? (Donald in particular.) STOP INTERRUPTING WOMEN WHEN THEY ARE TALKING. #debates,1474939102692,780577288635035649,1
47,,9mm_mike,She's digging at him #Debates,1474939102749,780577288874143744,1
48,,TabithaMile,"#thirdpartyoption
 #Debates",1474939102769,780577288957992961,1
49,,TheOrionHunter,Donald's shouting is shrill. He isn't relatable. #Debates,1474939102725,780577288773472256,1
50,,ArminAsady,@Savfam02 Brokaw coming in off the top rope to clear the floor #Debates,1474939102720,780577288752508928,1
51,,addictiveoakley,""" i did not say that"" TRUMP..... DUDE YOU LITERALLY DID YOU IDIOT #Debates",1474939102637,780577288404496385,0
52,,katezee_,Trump doesn't even answer the questions??  #Debates,1474939102851,780577289301954560,0
53,,cdenbyswanson,On my second drink.  https://t.co/oIhSOKhsjE,1474939102732,780577288802881536,1
54,,lemuelc,#debates drumpf denies saying global warming hoax perprtrated by chines..but he's on record saying that. wow.,1474939102681,780577288589115392,0
55,,SciWriterDave,Climate change Chinese hoax https://t.co/c3HQQ5kkOs #Debates,1474939102750,780577288878370820,0
56,,JJTheTiredGay,yes you did Donald. We have video of you saying climate change is a haox #Debates,1474939102729,780577288790372352,0
57,,kevinbowers527,"So, Hillary basically said ""Donald wanted housing to be cheaper before he bought it!"" #debates #debatenight",1474939102722,780577288760983552,0
58,,ndechenne,Economists are skeptical that Trump’s plan would boost employment. #debates https://t.co/57t04m1krw,1474939102773,780577288974962689,1
59,,uselessbiscuit,"“That's called business, by the way” He just interrupted her like a child. #debates #debatenight #DonaldTrump #HillaryClinton",1474939102762,780577288928669696,1
60,,Jill_Ornitz,"Hey @PolitiFact do you guys have anything on the ""Trump thinks climate change was invented by the Chinese"" line? #Debates #debatenight",1474939102670,780577288542941185,0
61,,imawindycitygal,"Damn, I wish I could. *sigh* https://t.co/S5n8z9nr1i",1474939102844,780577289272635393,1
62,,bugfrog,"""That's called business"" is exactly why our country can't be run exactly like a business. #debatenight #debates",1474939102772,780577288970571776,1
63,,USJeffersonianA,Pls RT: #debates #ReEnterSanders! Bernie Sanders @ NAFTA Hearing (9/8/1993) https://t.co/SlSBPQhs2u,1474939102642,780577288425537537,1
64,,mschneider77,"Trump sniffles excessively and Clinton blinks excessively, take your pick America #Debates",1474939102898,780577289499058177,0
65,,MarcusShirah,She rolldd right over his interruptions #Debates,1474939102681,780577288588931073,1
66,,mdmurphyla,Trump interrupting is hilarious #Debates #DebateNight #Trump #ImWithHer,1474939102735,780577288815378433,0
67,,ShaDajaTaylor,This has helped me with life I can see clearly now. 😂🙌📺💻 https://t.co/qr7PbMhJPa,1474939103668,780577292728672256,1
68,,theKovats,Tip to Hillary: Make shit up. It apparently works. #Debates,1474939103626,780577292552642560,0
69,,LisaClaire9090,#Debates2016 #debatenight #debates #ImWithHer https://t.co/BWGzqKZnMz,1474939103469,780577291894161408,1
70,,Melissa_In_DC,"Donald Trump always looks like he's trying to unsuccessfully give himself a ""smoldering"" look in the mirror. #debatenight #debates",1474939103615,780577292506529796,0
71,,tessa111111111,#Debates y tho,1474939103710,780577292904869888,1
72,,MarthaTerhune,Hilary: solar panels cost more to make than they earn when used #Debates,1474939103638,780577292603027456,1
73,,CarlaReiling,""" I want you to be happy."" Said the women hating guy in the wig. #debates",1474939103640,780577292611231744,1
74,,MlamuliSA,"As opposed to what? ""Crooked Hillary?"" We cant celebrate Trump's lowering of basic standards #debatenight https://t.co/yVLddTpHuj",1474939103634,780577292586258433,0
75,,ruralhippie28,"Oh good, another man interrupting a woman.  🙄 Wait your fucking turn.  #debates",1474939103653,780577292665970689,1
76,,georgiadiva2k,"Yes @realDonaldTrump, tell us how we must bring jobs back to America! #DonTheCon #debatenight #debates https://t.co/B9WFlVBKnk",1474939103496,780577292007374853,1
77,,BusinessNature,Define specific🚦 @LesterHoltNBC  #Debates,1474939103669,780577292732997632,1
78,,EllenGould60,Donald has not answered any question with any substance yet #Debates,1474939103634,780577292586147840,1
79,,kymberli7,"Got my can o' wine, ready for these #debates @westsidewineco https://t.co/YvBhoxOKzc",1474939103238,780577290925244416,1
80,,CatherineSoper1,Trump up trickle down tf @HillaryClinton #Debates,1474939103737,780577293018263552,1
81,,LiloXG,Hillary goes full on pander. She will not bring change. #Debates,1474939103761,780577293118926848,0
82,,LeighannLord,"2008. Other people's misery. ""That's called business."" #shame #debates #Election2016 #HillaryClinton #DonaldTrump",1474939103881,780577293622136832,1
83,,abc7newsbayarea,"""Donald was one of the people who rooted for the housing crisis."" - @HillaryClinton #Debates Watch Live https://t.co/ahhdkHEJZO",1474939103843,780577293462757376,1
