,screen_name,text,timestamp,tweet_id,cluster_pred
0,BreeAea,Now there is yelling 😕. Predictable. #debates,1474938916694,780576508502941696,0
1,MindyMiley,I've deleted 3 tweets already and we are minutes in...#debatenight #Debates2016 #debates #Debate,1474938916778,780576508855267328,0
2,TweetMastahFlex,Coke? https://t.co/6G9vM7Tpx3,1474938916629,780576508230377472,0
3,Fractaurean,Really Dummy Don?? Really? China's economy critical to global economy https://t.co/jJa1Ddn8ol,1474938916518,780576507764899846,1
4,damienredicamn1,*snif snif* #Debates,1474938916662,780576508368785408,0
5,ericfell,"Oh, you've created a movement, Donald (that's a poo joke). #debatenight #Debates #Debates2016",1474938916816,780576509014650880,0
6,socalmom,"If @RealDonaldTrump is serious about not allowing jobs to be outsourced, he should start with his own businesses. #debates",1474938916830,780576509073379328,0
7,dejaymay,He's losing it.  #Debates,1474938916802,780576508955856897,0
8,jeffkreisler,"On tonight's episode of ""Confirmation Bias"" the candidates prove exactly what I already thought before!
#debates",1474938916871,780576509245267968,0
9,Adolfo_Correa,"Does trump know what a ""small loan"" even is? #debates he's hasn't even answered the question",1474938916878,780576509274705920,1
10,rayvisible,"Still. Zero. Substance!
Answer the questions mofo! #debates",1474938916855,780576509178236928,1
11,TNStudents4Hill,a small loan? 1 million is not small #Debates #Debates2016,1474938916721,780576508616306688,0
12,thisjorgle,Yas Queen Lester! Double down! #debates,1474938916626,780576508217790465,0
13,OUGradPolitico,Small loan #debates https://t.co/3tfE9FoKQt,1474938916541,780576507861295105,0
14,rogblake1,#debates https://t.co/hd5iiZPqqg,1474938916792,780576508913983488,0
15,levjoy,Donald needs to sniff harder if he's gonna get all the coke up his nose #debates,1474938916814,780576509006315522,0
16,jeffhysen,I'm worried about Trump's health.  I hope that Dr. Oz is backstage. #debates,1474938916831,780576509077622784,0
17,davidchicks,#debates Why do Trump supporters think that Trump knows what he is talking about. His talk is true fantasy land.,1474938916875,780576509262110721,1
18,DAveC_53,Donald looks...different. #debates #de-oranged,1474938916806,780576508972830724,0
19,therollingrook,Blackadder font? 😳 Really? 🙄 (How designers watch the debates.) #debatenight #debates #Debates2016 #design #typography,1474938916895,780576509346078720,0
20,LondonKeeley,Mexico again @realDonaldTrump  #Debates,1474938916808,780576508981248000,0
21,JoeBoxeretta,"Killary... screen printer use ink, not paint.  #Debates",1474938916919,780576509446594561,0
22,iFreakum,Watching the #debates with my family. We're all rooting for Hillary.,1474938916948,780576509568258050,0
23,veeninga,Can we talk about this weird nostril thing he has going on?! #debates,1474938916936,780576509517975553,0
