,geo,screen_name,text,timestamp,tweet_id,cluster_pred
0,,PandybearAndy,What an absolute fucking tit! God help America #debatenight #debates https://t.co/D7I0mCYQbk,1474940712409,780584040277704704,0
1,,WAGGNews,Clinton: We have to restore trust between communities and police. #Debates,1474940712767,780584041779113986,0
2,,ThePurpleMinx,Trump is going to heal the racial divide by building a wall and by killing off black people with his KKK buddies.  #debates #debatenight,1474940712725,780584041603076096,2
3,,emilyquail,You should be there pal. https://t.co/0iVfbBj8Ti,1474940712625,780584041183674368,0
4,,joefxd,Everybody get ready for two rich old white people to talk about how great/rough black people have it these days. #debates,1474940712791,780584041879891969,1
5,,poke107,Tsss se viene un tema escabroso  #Debates,1474940712718,780584041573715968,0
6,,Sara_D,"Lester is a strong believer in the ""if you don't have anything nice to say, don't say anything at all"" philosophy. #debates",1474940713684,780584045625212928,2
7,,philipgalitzine,Solid strategy for a candidate to muse on live TV about what happens when he loses his election. https://t.co/EHol1uH7An,1474940713646,780584045465833472,0
8,,docswifee,Race Question: is Hillary talking in slow motion? https://t.co/atkGdtqFB7,1474940713665,780584045545521152,0
9,,nvulypn,@realDonaldTrump says he has the best solution to the budget. Treat it like business. Agree? #MyAmericaMyVote #debates #WeVote #debatenight,1474940713572,780584045155672064,0
10,,jpskyw4lker,essa piranha n tira esse sorrisinho de vagabunda falsa cinica da cara tnc #Debates,1474940713680,780584045608574976,2
11,,dogaldtrump,My business is the most tremendous business out of every business.  Have I told you how much I made yet? #debatenight #debates,1474940713670,780584045566631938,2
12,,LivinMyTruth,".#debates Trump just gave a 5 minute promo of his building. 
Still no plans!",1474940713616,780584045340229633,0
13,,KassondraCloos,Correct me if I'm wrong but @realDonaldTrump hasn't denied stiffing small businesses. Says he took advantage of laws good for biz #debates,1474940713666,780584045549727749,0
14,,HustonWaters,RACE TRUMP YOU BETTER WATCH WHAT YOU SAY #debatenight #debates,1474940713739,780584045855903744,1
15,,revtedinfo,#debates,1474940713698,780584045684023297,1
16,,RobbieSherwood,Trump took a real beating on taxes. His sniffling got extra loud. #debatenight #debates,1474940713676,780584045591666689,2
17,,T_Joix,EXACTLY! #debatenight #debates #Debates2016 https://t.co/0AswlzLNYM,1474940713685,780584045629411328,0
18,,ruralteacherNY,#debates #mansplaining https://t.co/f01QEM2rM4,1474940713668,780584045558108160,0
19,,MohamedMido1_,Am I the only one that thinks that #Trump is braging about himself and his companys?? #Debates,1474940713760,780584045944201216,2
20,,ThisIsSonjaP,Haha Trump bridging a gap for race issues in this country?! Yeah right! #DumpTrump #ImWithHer #Debates,1474940713763,780584045956571136,1
21,,CommieFlanders,"#Debates #debatenight #Debates2016 

. @realDonaldTrump and @HillaryClinton 
when the topic is Trump's business his… https://t.co/aqse9foVgt",1474940713221,780584043683287040,1
22,,Dizzy_RF,Preach Hillary! #Debates,1474940713794,780584046086664196,0
23,,natephillipsco,@KeyAndPeele Sketch Idea: Trump Zen Translator #debates,1474940713759,780584045939920898,0
