,geo,screen_name,text,tweet_id,cluster_pred
0,,MrTonyRuben,Congrats to @ItsRamiMalek and @GameOfThrones on their big Emmy wins! Well deserved #Emmys,777705533235195904,1
1,,alexacallanta,Emiliaaaaaaa is EVERYTHING!!!!!! 😳😩👌🏻❤️👅🔥 https://t.co/dKPyQSMRvJ,777705532966658048,0
2,,Satine_D,"A maior vitória foi Modern Family não levar nada, alô, alô, graças a Deus #emmys",777705533545582592,1
3,,DougllasSEP,A cara do Tyrion kkkkkk https://t.co/Z6MQscVQyh,777705532949991424,1
4,,_HEEZY_,Delete this tweet and article https://t.co/GMMO4PMOtk,777705534447349760,1
5,,MateusWard,Yes!!! And next year I want to ride a dragon to the #Emmys 😂@GameOfThrones https://t.co/nudoBD4s8y,777705536036798464,1
6,,TTMobile_fr,"TT FRANCE 04:07
1.#Emmys
2.#IndyCar
3.#AmericanCrimeStory
4.#ThePeoplevOJSimpson
5.Transparent
6.#ClosingCeremony
7.Ryan Murphy",777705536288677888,1
7,,MosesUnspoken,I guess I should get around to watching Mr. Robot. #Emmys,777705537131520000,1
8,,CosgroverUnited,"PARECE PHOTOSHOOT, MAS É SÓ TATIANA MASLANY GANHANDO O EMMY MAIS MERECIDO DA HISTÓRIA DO EMMY ♥ #Emmys https://t.co/auYclI8rfi",777705536909373440,1
9,,Corbett_SSMD,Say you're having sex during the #Emmys and the In Memoriam comes on. Do ya stop? Pause it w Abe Vigoda lookin at ya? What's the play here?,777705537404297220,1
10,,TTMobile_ec,"TT ECUADOR 22:07
1.#ETT5
2.#Emmys
3.#GlasYLeninCorrupciónSinFin
4.#LaBanda
5.#WhenYouLoveSomebody
6.Antonio Valencia
7.Arias
8.Neme
9.Mena",777705537840541700,1
11,,kathysena,Or at least on a card and not on your phone! Ugh. https://t.co/4JYNSKr5rd,777705538591219712,0
12,,MorticiaAdamsss,Slay this year https://t.co/lSLVo1mlu2,777705538104627200,0
13,,Thayanenoronha,One person can change the world. Pass it on. #Emmys #MrRobot https://t.co/1FZMDnkhWQ,777705538796785664,1
14,,GrlNamedSwapnil,Game of thrones isn't even the best show on HBO rn. Orphan Black or The Americans any day of the week. #Emmys #kbye https://t.co/6Ph0NrAQc1,777705538364715008,1
15,,nitaakayy_,She's slaying her pregnancy 😻 https://t.co/QIZxuxLOpD,777705539530846213,0
16,,Vallmeister,"Normally salty after awards, but #Emmys  were 💯 Congrats #PeopleVSOJ @MsSarahPaulson &amp; @jeffreytambor #Transparent 🙌 https://t.co/JxlrN5HHvK",777705539690196992,1
17,,katieannepate,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/qoTvdhydgg,777705540914929665,0
18,,HorizeirosBMTH,E p quem ainda duvida e não conhece essa maravilha #Emmys #got #GameofThrones https://t.co/0RMAGVavN8,777705541476941824,1
19,,DrAhmed95,"بقي يا راجل تدعوا إيميلا كلارك للحفلة وتفهموها إنها ممكن تفوز بالجايزة 
ولا أكمنها عبيطة يعني
#Emmys https://t.co/Ah7aUIzSWV",777705541594480640,0
20,,trubar_,#IlovedyouinSnowDogs #Emmys @cubagoodingjr,777705542135537664,1
21,,itsbuterafifth,eu vivi pra ver tatiana maslany ganhando emmy #Emmys,777705542563270656,1
22,,jjustinjmk,Remind me next year not to watch the Emmys #Emmys https://t.co/G2PwflIjli,777705541774745600,1
23,,elijaura,AYYEEEEE THATTA GIRL FINALLY AHHH I'M SO HALPY FOR HER https://t.co/4Fu4mnD7NK,777705542873559040,0
24,,TheGreatest_X,"ملخص حفل جوائز الـ #Emmys
https://t.co/IoJgYYFlVY",777705543108526080,1
25,,CordenNEWS,Thank you all for the first season! WE LOVE YOU @latelateshow &amp; @JKCorden #Emmys https://t.co/oDkhKwOHeI,777705542282121217,1
