,screen_name,text,tweet_id,cluster_pred
0,RobertaVidiello,Beyoncé cade você mulher #Emmys https://t.co/5UfpzMiOhB,777681548992712704,2
1,noitsrebecca,"There's no stopping this shitty true crime OJ train, is there? #Emmys",777681550049677312,2
2,gypsy_cheyenne,@mitchellvii @BreitbartNews @CNN @CNNPolitics @oreillyfactor @seanhannity @LouDobbs @HillaryClinton https://t.co/DB0Ci8Kcqy,777681550200541184,2
3,JohnAlvarezZz,😍 https://t.co/B9wYuJqTbw,777681550251098112,2
4,YayoSupreme25,ainda tem a sally né mores?! #Emmys,777681550741823488,2
5,gladglads,The way William H Macy looks at Felicity Huffman #relationshipgoals #Emmys,777681550800543744,2
6,1Panemaniaco,Esse sorriso do Iwan dar sentido a minha vida #Emmys https://t.co/7ZZNaIRHie,777681549785440260,2
7,gitakath,La adoro 😢👏🏻👏🏻👏🏻👏🏻 https://t.co/rnJMrkh2pY,777681550242635776,2
8,masi3v,Watching the Emmys with Ferrari and some former presidential candidate. #ToastFerrari #Emmys @FerrariTrento https://t.co/hPHNFuw5yz,777681549391040512,2
9,JohnM2974,👏👏👏 love @MsSarahPaulson https://t.co/nvvpAnntwJ,777681550590828544,0
10,honeeychild,YESSSSSSSSSSSSSSS https://t.co/ubruwh1H2U,777681551245111297,2
11,4_mejo,PRIYANKA literally stole the show  #Emmys https://t.co/16DuUCXu5y,777681553451253760,2
12,SuperstarLloyd,"Sterling K. Brown thanks MsSarahPaulson: ""Where you lead I just try to support"" https://t.co/Hp1my9Y23U #Emmys https://t.co/VeAOOXmtn0",777681553279295493,2
13,Syakir_Izzhar,What is this 👉 #Emmys,777681553853812737,2
14,mikcarthyisim,@fionzobe https://t.co/8kEXgFgObY,777681553878986752,2
15,MunawarHQ,"Sarah Paulson, Marcia Clark, John Travolta oh and David #Emmys #EmmysNation #ThePeoplevOJSimpson https://t.co/dBdHTuBZs1",777681553572888576,1
16,strangerslives,SIM DEUS TÁ VENDO A GNT https://t.co/1mzWsdyRU4,777681554826985472,2
17,RuthHercules,So happy she won. Well deserved @AHSFX #Emmys https://t.co/IkPoHyBom5,777681555183509504,2
18,raindogtweets,Hollywood is making me cry... I hate that.  #Emmys,777681557876117504,2
19,LALaValley222,YES! Go Sarah on your deserved win!!! #emmys #sarahpaulson #peoplevsojsimpson  #bestdressed… https://t.co/O4QlEfUper,777681557137952769,1
20,dylanmacdowell,Sarah Paulson is always untouchable as any of the characters she portrays. Well deserved win for taking on Marcia Clark. #Emmys,777681557825916928,1
21,HeroinaGuerrera,Un #Emmys por las veces que fingías amor solo para irte del país 😘💁💏,777681558165659649,2
22,msatomicb0mb,AAAAAAA https://t.co/oKdaK4mgzr,777681558178324480,2
23,DamnitMaurie,Them notes from Jimmys mom are real!! #Emmys https://t.co/dYeXyImAII,777681556945063938,2
