,geo,screen_name,text,tweet_id,cluster_pred
0,,sblueeyez96,yasssssssssssss https://t.co/6Jh9h3gEcA,777703364318691328,2
1,,larryfeatkaty,EU TO GRITANDO #Emmys,777703364385710080,2
2,,arensley,Boom! https://t.co/bHJXuDWGYH,777703363819540480,2
3,,jessfgomes,Só não perdoo pela Lena não ter ganho por essa cena https://t.co/jk5f6A5oiE,777703364641558528,3
4,,_kaylakayla,😍 https://t.co/F1GBrnFcek,777703365002297344,2
5,,dxnielxm,Eso es todoooo GOT #Emmys,777703368210821120,2
6,,NemquetebaUptc,Grandes artistas en los #Emmys 🎭👏🏽 Fabulosa gala.,777703368470962177,3
7,,aliasociety,SÓ QUERIA VER LENA ALI JUNTO GENTE https://t.co/cgp5rReRZQ,777703367997059073,3
8,,mariel_turner,.@GameOfThrones is spectacular television. I'm ready for the next season #Emmys https://t.co/0SvKIbQev7,777703367598444548,2
9,,gretamalfasi,Sophie stupenda anche bionda #emmys #rai4,777703368408043520,3
10,,ClaraBravoW,"Impresionante el récord de GOT. La serie con mayor cantidad de #Emmys en la historia, con 38. 👊",777703368752041984,3
11,,juanton711,ELLIOT https://t.co/HMtWSANl0l,777703367787196416,2
12,,CougThoughts,Holy crap @GameOfThrones has been nominated for for 106 #Emmys?,777703368886222849,2
13,,kendsnows,YAZZZZ BITCHES #Emmys https://t.co/BJhE2IGgsM,777703368739303424,2
14,,dyegodimitri,Game Of Thrones acaba de se tornar a série mais premiada da história. #Emmys https://t.co/YA3SB4L3VU,777703368206721024,1
15,,CrisDelacour,The greatest ⚔️🐉 https://t.co/JrNVwexYyT,777703368391204865,3
16,,gollo77,#Emmys Games of Thrones lo mejor de la television y por mucho!! merecido premio!,777703369188204544,1
17,,JonColwell,Better Call Saul didn't even win an Emmy. Straight up bullshit. #Emmys,777703369402159105,3
18,,CriTyrion,Give #Emmys an Emmy for being award show that ends on time for once.,777703372480614400,3
19,,Camila_S024,Vamos Game Of Thrones 💁🏻💁🏻💁🏻 #Emmys,777703372384337920,1
20,,wonderlxndnarry,that show really needs to come back though https://t.co/zgyTC9Fe7N,777703372509941761,3
21,,claudiamalca_24,When #GameofThrones wins!! #Emmys #EmmysPorWarner https://t.co/s14vDc4sYE,777703371813838848,2
22,,_paulohenriqu3,Game Of Thrones melhor série do mundo! #Emmys #ForaTemer,777703372652675072,1
23,,gabvasa,eu não acredito que game of thrones inventou o emmy #Emmys,777703372917014528,1
24,,Avadakobrien,nsksnkz https://t.co/ONPphLsUbN,777703372711456769,2
25,,twittar27,"Mejor drama: Juego de Tronos. La serie más premiada de la historia de los #Emmys
https://t.co/aIDhTEf3kJ",777703373059612672,2
