,screen_name,text,tweet_id,cluster_pred
0,ReinaaRoyale,"Relive the lovely, teary JLD speech. https://t.co/nExT8yOdrS #Emmys",777681809932976129,1
1,MinaLectora,#Emmys solo quería usarlo y que aparezca el emoji🙋🏽,777681810369220608,1
2,Cata_o,La cagó el vestido de @emiliaclarke ! Se ve demasiao bien! #Emmys,777681810704756736,1
3,kurtcobia,eu n acredito qeu to perdendo isso https://t.co/cPMFc8e3Fs,777681810801188868,1
4,Jennijenni19,https://t.co/IJob8MpOmn #StrangerThings #Emmys #Emmys2016,777681811065495557,1
5,bestoframimalek,#Emmys https://t.co/meJikPjNnt,777681810390147072,1
6,bpfistr,@Embeaumont_ omg https://t.co/Bphib7Z7iy,777681813690945536,1
7,vvxtor,#Emmys https://t.co/FRlCUZUqLN,777681813015826432,1
8,traviscrayton,"Will literally be finding every opportunity to say ""Emmy award winner Sarah Paulson"" for the next several weeks #SarahPaulsonTribute #Emmys",777681814198497280,0
9,late_reviews,Lol radiating. Don't @ me. https://t.co/zV2yffcKrr,777681813657354240,1
10,TVCommentBot,Just got to stay demon and just execute.  #Emmys https://t.co/OUNolShPWL,777681813322031108,1
11,platinum890,اه https://t.co/bHamJQE385,777681814068531201,1
12,ferreiradsants,VAI MOZAO #Emmys https://t.co/3LRJ11CDhN,777681815465328640,1
13,GusMeNota,O #Emmys está fodástico#SrTutsNoSDV,777681815838547968,1
14,1kidkreole,umm.... https://t.co/69gPG8Jjhg,777681816132132864,1
15,imperiobey,Troquei de canal justo na hora de anunciarem a categoria da bey mesmo? ???? Pqp https://t.co/7xJRIw2n7s,777681818149654528,1
16,Le_JNSQ,Well deserved! I loved that show https://t.co/ZeWsAgxXNA,777681817554001921,1
17,_besthania,Claramente eu ahahuahuahua https://t.co/69dZAM37tr,777681818174758912,1
18,karhenzan,When we have more motives to falling in love....  #TomHiddleston #Emmys https://t.co/GilaRwhiGl,777681818887651328,1
19,kalucas,Várias lésbicas ganhando Emmy hj. É assim que eu gosto #loveislove #Emmys,777681818887806976,1
20,JessOfRVA,Is it sexist to appreciate @MsSarahPaulson's side boob action? Bc she looks so beautiful and that outfit takes work! #Emmys,777681819823140864,1
21,Scrambu11,Did she put her teeth in? https://t.co/PrRSWdHqTw,777681821844836352,1
22,purpospears,@aeonmanic https://t.co/A7jz40sY8s,777681821802852352,1
23,haleighrmason,@violadavis looks like perfection tonight  😍😍 #emmys,777681822410870784,1
24,TotallyTonia,KERRY KILL EM SIS 😭😭😭😭 https://t.co/0SJiMfZKTm,777681821865807872,1
25,MrsS09,"Dear Claire Danes, lay off the spray tan #Emmys",777681822343757824,1
26,i_destiny,@kerrywashington is now the official Leonardo DiCaprio of the #Emmys.,777681822402637824,0
27,DBrownChi,"I'm not watching the #Emmys and haven't for a few years, but Twitter is making me want to jump in.

How's Mad About You doing?",777681822796787712,1
28,mynameisjro,Was really holding out for a @TraceeEllisRoss win tho...#Emmys,777681823031623680,2
29,MarceloSureno,😍😍😍 https://t.co/bCfnhQ4kHG,777681822931181568,1
30,JessHSun,"I cannot wait until AMANDA KNOX doc gets released on @netflix 
#Emmys",777681823107284992,1
31,xxxxxxxxxcarlos,#Emmys #EmiliaClarke gooo,777681824281718784,1
32,LauraKennedy32,Sterling K. Brown with the best acceptance speech so far. Love that he adores his wife so much! ❤️ #HottestChickInTheGame #Emmys,777681825145638912,0
33,washerondale,SARAH PAULSON GANHOU  #Emmys https://t.co/zjz8YT9Jna,777681825133170689,0
34,ZacharyGordon33,"I think the #NutrishCat rocked the red carpet at the #Emmys.
https://t.co/D54Y3eTuqm",777681825900658689,1
35,alexsanderrc_,Pelo amor de Deus #Emmys dá o prêmio pra Tatiana,777681826248884224,1
36,SOTWpodcast,LIVE on #Periscope: #SOTW #Emmys https://t.co/npUMqnAmlL,777681826328354816,1
37,Junioralex431,#Emmys great gob https://t.co/PPQE8RCjyi,777681825347014656,1
38,TylerWTVO,I just literally don't care about the #Emmys,777681826425008128,1
39,nikolarabrain,La broma de Cosby jajaj #Emmys #EmmysPorWarner https://t.co/yFtmYhKVup,777681826328547329,1
40,lpmasse,"C'est too much pour moi tout ces tweets sur les #Gemeaux et les #Emmys . J'en ai rien à cirer. Bonne nuit Twitter, t'es nul ce soir.",777681826789949440,1
41,SadlyCatless,Was anyone listening to Sarah Paulson's acceptance speech or focused instead on her impending wardrobe malfunction? #Emmys @absrdNEWS,777681826970148864,0
42,LovelyDivineOne,Great show! #Emmys,777681826470989824,2
43,rayissap,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/N2yCmb6nJV,777681826496278528,1
44,SussetCabrera,Mine too!!!😘👌🏻✨✨✨ https://t.co/uQsuJEFDvr,777681827163152384,1
45,HeatherBarmore,🙌🏾🙌🏾 https://t.co/zcdKysyPhq,777681827020627968,1
46,NolbertoBatista,Y por dónde estará mi amigo twittero @MiguelCunillera que no lo siento comentando ni reaccionando a los #Emmys,777681827205148672,1
47,ciaomichaella,"Oh Jenna, you youngin lol She's a great actress Check her out on IMDB https://t.co/GWHdKcfasP",777681827389505536,1
48,febschmidt,Di Caprio ganhou o Oscar e Sarah o Emmy no mesmo ano. To com medo que o mundo acabe junto com 2016 #Emmys,777681827645517824,0
49,LuDairus,Días para que los pendejos de stranger things agarren el paco #Emmys,777681827876204544,1
50,nikiwood33,Epic portrayal @MsSarahPaulson - well deserved 👏 https://t.co/CB2ah2VhrC,777681830480793601,1
51,ThirstTwo,wow tina fey and amy poehler have aged a lot or i guess they use movie magic to not look like mummies on film #Emmys,777681829839052800,2
52,nagibsalha,Muito merecido mesmo! Sensacional https://t.co/kwX4lbrzgQ,777681829834924032,1
53,erinburrsir,YES SARAH PAULSON FINALLY GOT HER EMMY #Emmys,777681830384431104,0
