,geo,screen_name,text,tweet_id,cluster_pred
0,,GerrickKennedy,@villarrealy and I have a bet going on how quickly Lethal Weapon gets cancelled. Who wants in? #Emmys,777689733455486976,1
1,,thefader,"""I want to echo what Jeffrey Tambor said, give trans talent a shot."" ~ @Lavernecox #Emmys https://t.co/u34x35rPy1",777689731983368192,1
2,,elrincontv,Mejor dirección de Especial de Variedad va para #GreaseLive #Emmys #Emmys2016,777689733971542016,1
3,,suzyg20,Yummmmm! #KitHarington #Emmys2016 #Emmys https://t.co/U7t9rXBw8r,777689733141004288,1
4,,TelevisionAcad,.@SofiaVergara's reaction to #MattDamon's appearance #Emmys #Emmys2016 #EmmysNation https://t.co/XLHApadzuH,777689733090553856,1
5,,HutchJr326,"Sorry, Grease Live does not beat Aretha. That's absurd. #Emmys",777689734441267204,1
6,,NativePalate,Yes! https://t.co/F6kl3w9uxU,777689733790961664,1
7,,kathinko,😍 https://t.co/rD1fIKoYkp,777689734277582849,1
8,,1TheOtherBlonde,Damon Wayans: A Damon with actual talent #Emmys #Emmys2016,777689737041702912,1
9,,CordenNEWS,Congrats to Last Week Tonight! 👏🏻 We will wait till that day comes! Love ya @JKCorden!! #Emmys https://t.co/unAqd61FZe,777689736160739328,1
10,,reeertew1,"سناب مميز جداً
اضغط على الرابط للاضافه
https://t.co/k3yokEqtQe

 #من_منطلق_خبرتي_بالحياه #اروع_ما_تراه_عينك #Emmys #سعود_كريري",777689737167564800,1
11,,sagagrandillo,Better Call Saul is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/AheOBViOMu,777689737423233024,1
12,,midwestpjt,"Grease Live really y'all, really, REALLY, REALLY, REALLY???? I'm turning this shit off #Emmys 😡😡😡",777689737385639936,1
13,,IrishBopeep,OMG a musical won something at the emmys...wait no @TheTonyAwards  noooo wait this is definitely the #Emmys #waitwhat #hoorah #GreaseLive,777689737804992513,1
14,,nerdisticoNews,Melhor direção para uma variedade especial #GreaseLive #Emmys,777689737716961281,1
15,,Truthse48527163,@amyschumer looks like she practicing for all the guys she going to blow after the show. https://t.co/B5MpCBz8Um,777689737423384576,1
16,,madsophisticate,Come through with the velvet suit my guy 😩 https://t.co/itZKy2X8Pg,777689737494659073,1
17,,Crapac,COSO DI TUTTO IN FAMIGLIA #Emmys,777689738098663424,1
18,,SometimesiRhyme,#QTNA https://t.co/VljQhbPNez,777689738027208704,1
19,,allxnoir,"girl he's extra, next! #Emmys",777689738132197376,1
20,,SuuhCarius,EU AMOOOOOO ESSE CARA PQP 😱😱😱❤️❤️❤️❤️❤️  #Emmys,777689738593574912,1
21,,_mddxx,MOTIVO PRA EU ASSISTIR ORANGE IS THE NEW BLACK  #Emmys https://t.co/9zQj4Mn2QY,777689736978792448,1
22,,beatrizsbl,Michael kyke agr gnt #Emmys,777689738803286016,1
