,screen_name,text,tweet_id,cluster_pred
0,ttookie,Game of thrones is the best thing that ever happened to television! And you can take that to the bank!  #Emmys,777692008852905984,1
1,smokedelbueno,"Bueno vamo a empezar a largar esos premios para The Americans. No se hagan los cosos.
#Emmys",777692012187443201,2
2,phdaisy,@catchclaw @DireJackalope @lorimorimoto #emmys  https://t.co/XPfkq3rXdT,777692008613765120,2
3,clairebealfe,Hoje vai ter surra de #GameofThrones  sim #EmmyNaWarner #Emmys,777692014884315136,2
4,ShariiF04,بدأ اكتساح الثرونز #Emmys,777692015878369280,2
5,Maria_Giesela,"I still have feelings that Amy's show keeps getting nominated over Broad City, but whatever... #Emmys",777692014670405632,2
6,mollymoor,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/BRqVXMpXXo,777692009817530368,1
7,Guilhermedbiasi,mo a #MargoMartindale e ela merece todos os prêmios do mundo #Emmys #Emmys2016 https://t.co/Nkco29Fg2o,777692014905270272,2
8,rebeccakate12,Almost time Tat to win her Emmy #Emmys #OrphanBlack #EmmyForMaslany,777692016155033600,2
9,GoldMermaidXO,Kerry and Tony presenting and being adorable 😍 #Emmys https://t.co/LqqlscTN0a,777692013839912961,2
10,NickHgMn96,Miguel Sapochnik better win for #BattleoftheBastards! #GameofThrones #Emmys,777692016620687360,2
11,nickryanr,@GameOfThrones love the #DnD shoutout #Emmys #nerdlove 🤓🐉,777692018495647744,2
12,juju_breder,Mas é claro né suajuaja AMÉM https://t.co/V5MqXDOLyH,777692018239795200,0
13,B7BYNUM,That's hot? You guys have terrible taste. https://t.co/ua7e9TTJ3x,777692018105585664,0
14,Wednez,"No, @fuggirls - I wish for Kyle Chandler to kiss only me. =) https://t.co/6kYaevwZLQ",777692018826817536,2
15,OvoidStudios,"#Emmys winner update: #GameofThrones ""Battle of the Bastards"" wins best writing for a dram… https://t.co/ux88qMleHW https://t.co/hZNVv74LVz",777692017589641217,0
