,geo,screen_name,text,tweet_id,cluster_pred
0,,Jhemerson_Paes,Haha nada mesmo https://t.co/mmYXJBqoqy,777705094137651200,0
1,,Alexander_Thorp,Yeeaaaaa boi! https://t.co/ZN5XyOydfV,777705096650035201,0
2,,exSuperman,EW: That's it for the 2016 #Emmys—everyone to Dave &amp; Busters!!!!! 😂👏 https://t.co/JQ92k59H9Z,777705096767569920,1
3,,__sumxo,MY SMOL CHILD #Emmys https://t.co/YAEOG6qTnk,777705097098846208,1
4,,alexacallanta,Oh my gooooood Olivia and maisie 😍😍😍 LIFEEEE https://t.co/QbjqeazGHV,777705097480445952,0
5,,en_tze,I'M NOT CRYING YOU'RE CRYING AKJSDFKJSDH FINALLY https://t.co/FTJhY4Es11,777705098231283713,0
6,,4evrmalone,"Congrats on ur big win, Zuck. #Emmys https://t.co/P8AqPYn70i",777705100341116933,1
7,,carolinesucks,I'm so glad Battle of the Bastards won every award possible. Goddamn. Well deserved #Emmys,777705101188272128,1
8,,tsddrake,That wasn't so bad! #Emmys #Emmys2016,777705101712437248,1
9,,jhujulyanna,Game of thrones sendo game of thrones monamour 😉 https://t.co/pdOYSKIb4A,777705101389664256,1
10,,HuffPostEnt,Here are all the 2016 Emmy award winners https://t.co/IGVNpzD7c6 #Emmys https://t.co/mcvzDtRos3,777705099590299648,1
11,,SatPavanKaur,"What Oscars?  Emmys is where it's at!  Best shows, best acting, interesting stories and originality.  #Emmys2016 #Emmys",777705102060556289,1
12,,MovieGuru101,Think GRRMspeaking meant GameOfThrones was unfilmable or unfinishable #WritersBlock #Emmys https://t.co/8fTOX4mOzh https://t.co/9sBgo4CQuV,777705101695787008,1
13,,tiaJuPires,A série é foda o trabalho da @tatianamaslany e mais foda ainda. Muito merecido👏👏👏👏 https://t.co/vXZAqum0R5,777705101876133888,1
14,,MPQSR,#Emmys deberían hace un remake de Tatan y nos la llevamos.,777705102689701888,1
15,,kevinmenzel,"Wait, was it the Emmys tonight? Huh. https://t.co/9jjakbmLQE",777705101951721472,1
16,,ourrcamila,TATIANA É MERECEDORA DE TUDO TEM UM TALENTO INCRÍVEL EU ESTOU TÃO FELIZ POR ELA QUE ORGULHO #EmmyForMaslany #Emmys https://t.co/gEXSCQfoPQ,777705102555709440,1
17,,jessicajonesx,orgulho https://t.co/4vSq3KJjH2,777705102392094721,0
18,,isabelamarquesC,"2017 outra série ganha, já que GoT n vai concorrer, The Americans vai ganhar(espero), já Mr Robot tá dividindo opiniões. #Emmys",777705103079931904,0
19,,Phgnst,"@SeriesBrazil So odiei porque Viola Davis perdeu, as 2 Merecidas, cade EMPATE, n existe nessa merda? Ai que CLOSE errado. #Emmys",777705103042174976,1
20,,EnkhjinPurev,woohoo https://t.co/Y72PQKzlUm,777705104862437376,0
