,geo,screen_name,text,tweet_id,cluster_pred
0,,divasdramaturg,"This will remain one of my favorite moments or tonight TBH. Also, Marcia looks really, REALLY good. https://t.co/v1JaK8v5U6",777691628165296129,0
1,,CCAVSeries,"Con el premio de la semana pasada, Margo Martindale ha ganado dos años consecutivos “Mejor Actriz Invitada” por #TheAmericans. #Emmys",777691632644784128,1
2,,pedrohcorts,k k k k k k k k k k k k k https://t.co/tA3rZQAlA0,777691632716095488,0
3,,ashsxwhore,esse é o de got foi o ep da temporada #emmys,777691628609871872,1
4,,nosenstydia,"ah jura, me diz qndo GOT perde https://t.co/uFKmg4rRBF",777691628584722432,0
5,,jynerzo,MERECIDISSIMO https://t.co/5M4qm5yZmA,777691632556732416,0
6,,AllaireMe,HAHAHAHA this is so well put together https://t.co/Hb8UacTo7M,777691628601536512,0
7,,AnneLaureTricot,"The directing of ""Battle of the Bastards"" was amazing. The writing wasn't. 
#GameofThrones #Emmys",777691616333008896,1
8,,aPOGsgirl,"I live for this stuff!! 
And for @jimmykimmel #Emmys",777691625589870592,1
9,,ykn_jon_snow,AHHHHHHHHHHH ROTEIRO DE BATALHA DOS BASTARDOS LEVANDO EMMY! GOT COMEÇOU O MASSACRE! &lt;3333 #Emmys,777691628899295232,0
10,,larryplanetary,SO DE ME LEMBRAR DESSE EPISODIO EU JA TO TODA CAGADA AQUI #Emmys,777691616328966144,0
11,,SaraM1220,😍💜💜💜💜💜💜💜💜💜💜 https://t.co/ED0XjyrlyD,777691624977620992,0
12,,TracyVanity,Streaming the #Emmys just to watch @GameOfThrones of Thrones win everything in the drama category. https://t.co/RCF6DLt93i,777691634616066048,1
13,,nzucc,"House of Cards devia levar todos os prêmios, pois série maravilhosa. Se Kevin Spacey não levar prêmio, vou quebrar tudo!
#Emmys",777691629528444928,0
14,,MsSamuella,@OfficialJLD your acceptance speech on The #Emmys  was so funny and emotional. I got to admit I teared up a bit. Congrats,777691619982094337,1
15,,maarinna7,SI SI SI SI SI !!!! ❤❤❤❤❤ https://t.co/M0Q33PVJbB,777691619785052160,0
16,,JeffSmithABC7,Did Facebook Live to time out tomorrow's heaviest rain.  Here's the link:  https://t.co/u0EjYmQ4qn  I'll see you on #abc7ny after the #Emmys,777691628332982276,0
17,,Killian666_,"MIE CARE TESTE DI MINCHIA MAINSTREAM
TERREI A PRECISARE CHE 
MR ROBOT MERITAVA L'EMMY 
NON GOT #Emmys",777691620259028994,1
18,,minyoiongi,o melhor episódio da melhor temporada https://t.co/VpGpcbizTu,777691620036706304,0
19,,IndependentBey,"Os famosos no tapete falando que estava ansiosos pra ver a Beyoncé...

Ansiosos pra chegar em casa e rever a performance do VMA, né? #Emmys",777691620317732864,1
20,,morrmegil,a torcida pela tatiana maslany ta tao grande que ate eu to muito doido querendo que ela vença #Emmys,777691637338300417,0
21,,sweetsoul76,As it should have https://t.co/j27CpIf16i,777691637308805120,0
22,,_mamonteiro,esse episódioooo!!! https://t.co/eiq9rdXAfu,777691629167796224,0
23,,ohLittleStw,"Meu episódio épico, não esperava menos 👏🏻 https://t.co/LaqLNRNBTS",777691629394296832,0
24,,SassiClassiNiks,Key and Peele are sooooo 🚮🗑 they are not funny at all boooo #Emmys,777691620934287360,1
25,,scandaltruther,Kerry Washington is quickly becoming the Leo DiCaprio of the #Emmys #Confirmation,777691624717492224,0
26,,vitorrfg,"Eu queria ter o olhar do Rami Malek, seria daora #emmys",777691633231994880,1
27,,gerldwoodard1,"f5a
#صيام_الاثنين
#Emmys
#تيم_المباحث_والفولو_باك https://t.co/CcdAv4zyPC",777691633022300162,0
28,,VenkaylaHaynes,Everyone loved the Emmys on my TL now that Beyonce lost its racist? LOL 😂 #Emmys,777691625531269124,1
29,,CinesiaGeek,Last Week Tonight With John Oliver ganha a categoria de melhor programa de variedades (ou talk shows). #Emmys https://t.co/Av5HdEX89H,777691624428171264,0
30,,_arinsilva,GoT só me dá orgulho #Emmys,777691626412081152,1
31,,valeele,Estabas pensando en eso @bbsanzo ? https://t.co/gz0PJTFVOU,777691632296685568,0
32,,MadelynOBoye,Woot woot! #BattleoftheBastards wins best writing #Emmys #GoT,777691640882397184,1
33,,PatsyRoa,💔💔 https://t.co/dWcZT6N0sK,777691624843468800,0
34,,steveaokier,SARAH PAULSON YAAASSSSSS #Emmys,777691632720371712,0
35,,kate_monster04,This Cordon Apple Music ad 😂😂 #Emmys,777691641582788609,0
36,,poowbru,#Emmys #EmiliaClarke  &lt;3,777691641566167040,0
37,,Sharoney,I was so torn between GoT &amp; The Americans for writing... Both are so great. #Emmys,777691637711511552,1
38,,nonhoilnomefigo,Uno dei migliori episodi. #GameofThrones #Emmys #Rai4 https://t.co/IrYBhQHsZL,777691632162529280,1
39,,Aakriti1,"Though Battle of the Bastards was an incredible episode. Still as far as writing goes, every episode of Mr. Robot is a gem. #Emmys",777691642853597184,1
40,,TvSeriesBrasil,"#GameOfThrones leva O prêmio de ""MELHOR ROTEIRO EM SÉRIE DE DRAMA"" no #Emmys https://t.co/1CdbwnsRbs",777691644661555200,0
41,,SouTeteFerreira,"GOT Primeiro EMMMY
#EmmyNaWarner #Emmys",777691638231605248,1
42,,bobbycblanchard,i truly do not understand how our queen and lord and savior and goddess and supreme ruler did not win. #emmys #LEMONADE,777691640899129344,1
43,,kahvieiralves,❤️❤️❤️ https://t.co/YTiQYcNEZC,777691629071241216,0
44,,Monica_Caro17,Obvioooooooooooooooooo https://t.co/JbiOmeAIjn,777691640525979648,0
